Residuals	number_of_pups_scaled	genotype	weight_grams_scaled	lipocalin2_pg_ml_scaled
3.1.3.27|Phosphatidylglycerophosphatase	0.891880243574768	0.0782459279048759	0	0.00718749849177487	0.0226863300285808
3.1.3.3|Phosphoserine phosphatase	0.95594291396739	0.00970822010678939	0	0.0130480165346026	0.0213008493912176
3.1.3.45|3-deoxy-manno-octulosonate-8-phosphatase	0.893785454046575	0.0224728784344451	0	0.0762380606316288	0.00750360688735125
3.1.3.48|Protein-tyrosine-phosphatase	0.853576118389455	0.135664422869501	0	0.00248097940053329	0.00827847934051069
3.1.3.5|5-nucleotidase	0.956405805861384	0.00342384443429194	0	0.0393095791896282	0.000860770514695556
3.1.3.7|3(2),5-bisphosphate nucleotidase	0.91327650542179	0.0835986677112701	0	0.00276066811151837	0.000364158755421027
3.1.3.71|2-phosphosulfolactate phosphatase	0.840679572426185	0.0133618535998533	0	0.144457048072854	0.0015015259011073
3.1.3.73|Adenosylcobalamin/alpha-ribazole phosphatase	0.867517323932378	0.105987295581168	0	0.0230467815040713	0.00344859898238282
3.1.3.82|D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase	0.74659079987251	9.70159604661303e-05	0	0.0997620451697764	0.153550138997247
3.1.3.89|5-deoxynucleotidase	0.766059865005915	0.02500576769008	0.148999144503196	0.00432774937700685	0.0556074734238023
3.1.4.1|Phosphodiesterase I	0.936718961823923	0.0507440262945766	0	0.00371891671673163	0.00881809516476839
3.1.4.16|2,3-cyclic-nucleotide 2-phosphodiesterase	0.703573951780753	0.0490337814110751	0.0659498916873835	0.163122848608751	0.0183195265120376
3.1.4.46|Glycerophosphodiester phosphodiesterase	0.849259758332085	0.128161405200564	0	0.016990965245537	0.00558787122181386
3.1.4.52|Cyclic-guanylate-specific phosphodiesterase	0.997576781275482	0.00164532258549982	0	0.000685295432485835	9.26007065325153e-05
3.1.4.53|3,5-cyclic-AMP phosphodiesterase	0.69650883505945	0.143471478503923	0.0132709972999816	0.100500250891837	0.0462484382448083
3.1.4.55|Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase	0.764731842094334	0.119343084056769	0	0.115317727971434	0.000607345877463574
3.1.5.1|dGTPase	0.862374239114443	0.107935142732794	0	0.0236673424113418	0.00602327574142136
3.1.6.1|Arylsulfatase	0.881563850657907	0.0817389263601228	0	0.000442917623115246	0.0362543053588547
3.1.6.6|Choline-sulfatase	0.566026448803214	0.209336231505754	0	0.0578944683446535	0.166742851346378
3.1.7.2|Guanosine-3,5-bis(diphosphate) 3-diphosphatase	0.949638753818184	0.0268819982203383	0	0.0188503041274713	0.00462894383400605
3.11.1.1|Phosphonoacetaldehyde hydrolase	0.35089253125628	0.0943144690896418	0.534778369695941	0.00831267897533803	0.0117019509827997
3.11.1.3|Phosphonopyruvate hydrolase	0.639394113312598	0.00016274799222817	0.255632835640439	0.0146950812151547	0.0901152218395807
3.2.1.1|Alpha-amylase	0.892903198122194	0.0657992081312142	0	0.0320739895660816	0.00922360418051036
3.2.1.10|Oligo-1,6-glucosidase	0.850692650321388	0.112355503536349	0	0.028551994722778	0.00839985141948484
3.2.1.122|Maltose-6-phosphate glucosidase	0.911955470504653	0.0444868645640465	0	2.56256662526633e-05	0.0435320392650481
3.2.1.131|Xylan alpha-1,2-glucuronosidase	0.977156038640718	0.0101596887206061	0	0.0108761699019878	0.00180810273668846
3.2.1.135|Neopullulanase	0.850683699879867	0.10474114479266	0	0.0348826634143837	0.00969249191308894
3.2.1.14|Chitinase	0.743097131937079	0.0178560200622258	0.231195325003037	0.00384816825321642	0.00400335474444181
3.2.1.141|4-alpha-D-((1->4)-alpha-D-glucano)trehalose trehalohydrolase	0.840121261338619	0.0831574794269825	0.0278191516053779	0.0482402429263812	0.000661864702639776
3.2.1.15|Polygalacturonase	0.774976726764732	0.0441276028195586	0.131121186579832	0.000260537252694998	0.0495139465831824
3.2.1.156|Oligosaccharide reducing-end xylanase	0.952153596534713	0.0139474276865394	0	0.0226443013438077	0.01125467443494
3.2.1.165|Exo-1,4-beta-D-glucosaminidase	0.880882106104867	0.0191463162926742	0	0.000248299698927763	0.099723277903531
3.2.1.17|Lysozyme	0.704968424336367	0.0183692691689132	0.176138155517843	0.0601126421562077	0.0404115088206694
3.2.1.170|Mannosylglycerate hydrolase	0.980515825122825	2.68007187606375e-05	0	0.0136168582583872	0.00584051590002676
3.2.1.172|Unsaturated rhamnogalacturonyl hydrolase	0.406292406396641	0.0373031317742466	0.51715770405764	0.0392203371028675	2.64206686047765e-05
3.2.1.177|Alpha-D-xyloside xylohydrolase	0.57560018549195	0.0665721025552417	0.293159620278893	0.0608290093819196	0.00383908229199576
3.2.1.179|Gellan tetrasaccharide unsaturated glucuronyl hydrolase	0.963952419298271	2.43253544696475e-05	0	0.0360092102112075	1.40451360512905e-05
3.2.1.18|Exo-alpha-sialidase	0.81707640849543	0.0317346101623728	0.0945869602520152	0.0480663675398397	0.00853565355034179
3.2.1.180|Unsaturated chondroitin disaccharide hydrolase	0.928010792413717	0.0455013462222844	0	0.0194905438703306	0.00699731749366785
3.2.1.183|UDP-N-acetylglucosamine 2-epimerase (hydrolyzing)	0.850631001476601	0.0673403007861123	0	0.0644929368329385	0.0175357609043484
3.2.1.184|UDP-N,N-diacetylbacillosamine 2-epimerase (hydrolyzing)	0.979687652561428	0.00173133029743319	0	0.00440513287417664	0.0141758842669617
3.2.1.185|Non-reducing end beta-L-arabinofuranosidase	0.843123043417518	0.00123520340119947	0.133397989132283	0.0171062454293047	0.0051375186196945
3.2.1.20|Alpha-glucosidase	0.838622133728478	0.127874247106606	0	0.029633076250336	0.00387054291458004
3.2.1.21|Beta-glucosidase	0.952769783935756	4.91165959253681e-05	0	0.000272478036853451	0.0469086214314651
3.2.1.22|Alpha-galactosidase	0.929514983555659	6.12592651998169e-06	0	0.0323772492339871	0.0381016412838339
3.2.1.23|Beta-galactosidase	0.940675480692012	0.0123885965307776	0	0.012608329315331	0.034327593461879
3.2.1.25|Beta-mannosidase	0.960763815692413	0.0216892561260745	0	0.00659499245752347	0.0109519357239893
3.2.1.26|Beta-fructofuranosidase	0.719454850688878	0.19559205017939	0	0.0284976319784993	0.0564554671532336
3.2.1.3|Glucan 1,4-alpha-glucosidase	0.957616230598981	0.000821480244678445	0	0.0211850034765196	0.0203772856798204
3.2.1.31|Beta-glucuronidase	0.841399385176753	0.0417193558145359	0.00773609300697222	0.108027540523385	0.0011176254783538
3.2.1.37|Xylan 1,4-beta-xylosidase	0.771747803538662	0.134768294757032	0.0676567353680899	0.0165922097099963	0.00923495662622012
3.2.1.4|Cellulase	0.955078514380091	0.00700669179780016	0	0.00737429306906021	0.0305405007530484
3.2.1.40|Alpha-L-rhamnosidase	0.668205411746803	0.00461265828579028	0.318244223792261	0.00694593837331044	0.00199176780183501
3.2.1.41|Pullulanase	0.425731664624158	0.0340257063357233	0.379173622119452	0.0129553374534505	0.148113669467216
3.2.1.49|Alpha-N-acetylgalactosaminidase	0.984556806925594	0.000268473502982991	0	0.0130589638040517	0.00211575576737103
3.2.1.50|Alpha-N-acetylglucosaminidase	0.868947585165985	0.07650735081344	0.0131515911888145	0.0413649477996262	2.85250321338736e-05
3.2.1.51|Alpha-L-fucosidase	0.834389189641313	0.0045824663277843	0	0.148032666253925	0.012995677776978
3.2.1.52|Beta-N-acetylhexosaminidase	0.672038467966975	0.199748957382892	0	0.0335711405357507	0.0946414341143821
3.2.1.54|Cyclomaltodextrinase	0.769162028034647	0.0670585504866322	0	0.0619458446435611	0.10183357683516
3.2.1.55|Non-reducing end alpha-L-arabinofuranosidase	0.793805331062516	0.187475015394754	0	0.0120300815732694	0.00668957196946096
3.2.1.67|Galacturan 1,4-alpha-galacturonidase	0.916315921864396	0.00865644767269727	0	0.0057387016231239	0.0692889288397825
3.2.1.70|Glucan 1,6-alpha-glucosidase	0.826180095615378	0.143241923883741	0	0.0268082913233101	0.00376968917757128
3.2.1.73|Licheninase	0.793188617041778	0.0905527588028509	0	0.0123153665327862	0.103943257622585
3.2.1.78|Mannan endo-1,4-beta-mannosidase	0.702192025578341	0.0276042193354356	0.251912193531894	0.0123031205676634	0.005988440986666
3.2.1.8|Endo-1,4-beta-xylanase	0.458390593681728	0.269197921041602	0	0.151614212676376	0.120797272600293
3.2.1.80|Fructan beta-fructosidase	0.533409990387609	0.040076183621691	0.263382181515389	0.0370481145476952	0.126083529927616
3.2.1.82|Exo-poly-alpha-galacturonosidase	0.586638673228136	0.162229276138725	0	0.119087619352586	0.132044431280553
3.2.1.83|Kappa-carrageenase	0.480165409356666	0.0559019180417662	0.14199605687407	0.210060148195679	0.111876467531819
3.2.1.85|6-phospho-beta-galactosidase	0.851540899199259	0.129147042579892	0	0.0159877638516138	0.00332429436923476
3.2.1.86|6-phospho-beta-glucosidase	0.817528419785048	0.0849394746735306	0.0381380921482447	0.0278117627093262	0.0315822506838502
3.2.1.89|Arabinogalactan endo-beta-1,4-galactanase	0.930485969885034	0.00716689534798145	0	0.0244396410858155	0.037907493681169
3.2.1.93|Alpha,alpha-phosphotrehalase	0.828220931608796	0.14259778013662	0	0.02556079097559	0.00362049727899411
3.2.1.96|Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	0.957518696816706	0.026744344879103	0	0.0118194487907828	0.00391750951340835
3.2.1.99|Arabinan endo-1,5-alpha-L-arabinosidase	0.820952373194923	0.0211828050506139	0	0.00247215276188718	0.155392668992576
3.2.1.n1|Blood group B branched chain alpha-1,3-galactosidase	0.520018876528897	0.00934758745148024	0.344051197616057	0.110380729594535	0.0162016088090305
3.2.1.n2|Blood group B linear chain alpha-1,3-galactosidase	0.520018876528897	0.00934758745148024	0.344051197616057	0.110380729594535	0.0162016088090305
3.2.2.1|Purine nucleosidase	0.860901116030259	0.109476031705258	0	0.0227492010420465	0.00687365122243658
3.2.2.15|DNA-deoxyinosine glycosylase	0.951779507660323	0.01537404113749	0	0.0141788416274781	0.0186676095747093
3.2.2.20|DNA-3-methyladenine glycosylase I	0.872509190400325	0.11027585378866	0	0.0160624658615325	0.0011524899494827
3.2.2.23|DNA-formamidopyrimidine glycosylase	0.872908573943328	0.109229755200388	0	0.00532130180120708	0.0125403690550769
3.2.2.24|ADP-ribosyl-[dinitrogen reductase] hydrolase	0.925485885041551	0.000255381365046139	0	0.00270201507623203	0.0715567185171705
3.2.2.27|Uracil-DNA glycosylase	0.863885945363035	0.00308837137762665	0	0.0691984994818262	0.0638271837775124
3.2.2.9|Adenosylhomocysteine nucleosidase	0.787240519373469	0.154862474481824	0	0.00751718861479145	0.0503798175299162
3.2.2.n1|Cytokinin riboside 5-monophosphate phosphoribohydrolase	0.954752598844958	0.0391271224282805	0	0.00364979645507608	0.00247048227168567
3.3.1.1|Adenosylhomocysteinase	0.907306784038961	0.0307164445389293	0.0522183322303957	0.00235651923007879	0.00740191996163522
3.4.11.1|Leucyl aminopeptidase	0.881300376287943	0.0195167217803524	0	0.0873703395163541	0.0118125624153508
3.4.11.10|Bacterial leucyl aminopeptidase	0.880713839108611	0.0223510941498059	0	0.0806017018262078	0.0163333649153753
3.4.11.18|Methionyl aminopeptidase	0.920657888207102	0.0180203279086127	0	0.0507639121049554	0.0105578717793301
3.4.11.4|Tripeptide aminopeptidase	0.922751257805348	0.0216536758328543	0.0355967778894843	0.000350068067488595	0.0196482204048245
3.4.11.5|Prolyl aminopeptidase	0.859432611601259	0.118315391931309	0	0.0177794523286894	0.00447254413874282
3.4.11.6|Aminopeptidase B	0.907213461744492	0.0909991017307098	0	0.000399387233172557	0.00138804929162563
3.4.11.9|Xaa-Pro aminopeptidase	0.890313466967192	0.0291706645931712	0	0.0799063626274095	0.000609505812226777
3.4.13.18|Cytosol nonspecific dipeptidase	0.939464938611049	0.0197733401539353	0	0.038345272587772	0.00241644864724348
3.4.13.20|Beta-Ala-His dipeptidase	0.778440400833702	0.00546104110213881	0	0.203599585744095	0.0124989723200645
3.4.13.21|Dipeptidase E	0.868311336090754	0.0337810014478569	0	0.0936832757118851	0.00422438674950411
3.4.13.22|D-Ala-D-Ala dipeptidase	0.90277503288461	0.0340325515822247	0.0347861451381935	0.0239135022051101	0.00449276818986156
3.4.13.3|Transferred entry	0.874680604846339	0.108199943222029	0	0.014532634559933	0.00258681737169991
3.4.13.9|Xaa-Pro dipeptidase	0.834749577119261	0.12497721824346	0	0.0283941350935981	0.0118790695436802
3.4.14.11|Xaa-Pro dipeptidyl-peptidase	0.869286693519609	0.116920681404304	0	0.00928074969685022	0.00451187537923724
3.4.14.12|Xaa-Xaa-Pro tripeptidyl-peptidase	0.948546875900531	0.0115239372483876	0	0.0214424579144316	0.0184867289366499
3.4.14.4|Dipeptidyl-peptidase III	0.989425781570015	2.3577874405002e-06	0	0.00958209987769837	0.000989760764846071
3.4.14.5|Dipeptidyl-peptidase IV	0.738203299483619	0.00845566778120537	0.205802434254641	0.0404506768384514	0.00708792164208298
3.4.15.5|Peptidyl-dipeptidase Dcp	0.919737109933523	0.000240001554285814	0	0.0699205255963338	0.0101023629158574
3.4.16.4|Serine-type D-Ala-D-Ala carboxypeptidase	0.704004075081997	0.0883824288705863	0.132239811775901	0.0140807531697712	0.0612929311017446
3.4.17.13|Muramoyltetrapeptide carboxypeptidase	0.512606907241093	0.0328790416595061	0.307728038669243	0.00217139471613618	0.144614617714022
3.4.17.14|Zinc D-Ala-D-Ala carboxypeptidase	0.704452222614023	0.153592123236925	0	0.122163513557571	0.0197921405914806
3.4.17.19|Carboxypeptidase Taq	0.896981387575823	0.0229604715928572	0	0.0121406734873046	0.0679174673440148
3.4.19.11|Gamma-D-glutamyl-meso-diaminopimelate peptidase	0.899144723618099	0.0608483388191459	0.0149187746963003	0.0207286352591742	0.00435952760728048
3.4.19.3|Pyroglutamyl-peptidase I	0.847993874734642	0.106871679359028	0	0.027526276646949	0.0176081692593808
3.4.21.102|C-terminal processing peptidase	0.88934728165636	0.093212848275864	0	0.0123257332038498	0.00511413686392648
3.4.21.105|Rhomboid protease	0.736783395989108	0.134100176555269	0	0.128707340227191	0.000409087228431516
3.4.21.107|Peptidase Do	0.476668549841582	0.0193227614786403	0.321456577797518	0.00221823622830818	0.180333874653952
3.4.21.108|HtrA2 peptidase	0.739029748337974	0.0597103209923082	0.123097314340114	0.0215087694282585	0.0566538469013446
3.4.21.116|SpoIVB peptidase	0.943098785325964	0.0494111068173605	0	0.0074800365018877	1.00713547877204e-05
3.4.21.26|Prolyl oligopeptidase	0.852664913678844	0.0611108635311351	0	0.0710939931609553	0.0151302296290658
3.4.21.53|Endopeptidase La	0.938342578238771	0.0503595918343409	0	0.0112584736612137	3.93562656746245e-05
3.4.21.62|Subtilisin	0.706572483030222	0.122034223601986	0.169444151677865	0.00173779745382512	0.000211344236102066
3.4.21.88|Repressor LexA	0.764174025003818	0.174198198532321	0	0.0480519793428599	0.0135757971210013
3.4.21.89|Signal peptidase I	0.82966514825538	0.113901610742955	0	0.0344116236273583	0.0220216173743065
3.4.21.92|Endopeptidase Clp	0.757595041992593	0.111306890576497	0	0.129268622143075	0.00182944528783425
3.4.22.40|Bleomycin hydrolase	0.862494956616514	0.114543269663665	0	0.0178273935060367	0.00513438021378473
3.4.22.71|Sortase B	0.666369485051298	0.148573440240065	0.127229499492389	0.00512447891784352	0.0527030962984048
3.4.23.36|Signal peptidase II	0.821453000111825	0.169132494941115	0	0.00137596198710612	0.00803854295995366
3.4.23.43|Prepilin peptidase	0.87685746152222	0.00358513992967367	0.105569650374978	0.00673536386052433	0.00725238431260431
3.4.24.55|Pitrilysin	0.576074813470136	0.00240555501191813	0.236069181041174	0.052215494768777	0.133234955707995
3.4.24.64|Mitochondrial processing peptidase	0.818864422045779	0.131471145743694	0	0.0377951823935342	0.0118692498169932
3.4.24.70|Oligopeptidase A	0.894186085360661	0.0239469217401925	0	0.0583156371313188	0.0235513557678275
3.4.24.71|Endothelin-converting enzyme 1	0.924299908850658	0.0591054840731419	0	0.0131035593309835	0.00349104774521668
3.4.24.75|Lysostaphin	0.429218625917724	0.0376291794881706	0.3500750712346	0.0199532515166071	0.163123871842899
3.4.24.78|GPR endopeptidase	0.927773534107586	0.0064443531366599	0.017954572497396	0.0302024133838767	0.0176251268744812
3.4.25.2|HslU--HslV peptidase	0.837923744197819	0.159203467364645	0	0.00155478367176946	0.00131800476576672
3.5.1.1|Asparaginase	0.936082640633937	0.0500646387218303	0	0.000662114447855336	0.0131906061963777
3.5.1.10|Formyltetrahydrofolate deformylase	0.705353895856854	0.0726389813623754	0.0977798959258147	0.116130891191249	0.00809633566370717
3.5.1.100|(R)-amidase	0.901889813062551	0.0555517922723333	0	0.0179848706300256	0.0245735240350904
3.5.1.104|Peptidoglycan-N-acetylglucosamine deacetylase	0.873347938599222	0.0782849500716957	0	0.00569958176807014	0.0426675295610121
3.5.1.108|UDP-3-O-acyl-N-acetylglucosamine deacetylase	0.837441596114267	0.0506001855118328	0	0.104586704929272	0.00737151344462847
3.5.1.111|2-oxoglutaramate amidase	0.871972711872185	0.0101960384964877	0	0.0955185461294945	0.0223127035018329
3.5.1.16|Acetylornithine deacetylase	0.876476980215563	0.063939117276557	0	0.0400743074714432	0.0195095950364363
3.5.1.18|Succinyl-diaminopimelate desuccinylase	0.88565484582137	0.0705916259599872	0	0.0172371458189797	0.026516382399663
3.5.1.2|Glutaminase	0.931895228931682	0.0299916577557486	0	0.00411099082034656	0.0340021224922229
3.5.1.24|Choloylglycine hydrolase	0.88658471321155	0.0757339073859106	0.00488910822903569	0.0169771635780148	0.0158151075954885
3.5.1.25|N-acetylglucosamine-6-phosphate deacetylase	0.946506120977229	0.0469875630786477	0	0.00236149533150893	0.00414482061261407
3.5.1.26|N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase	0.948466087967679	0.0023510058784109	0	0.0412726010888795	0.00791030506503019
3.5.1.28|N-acetylmuramoyl-L-alanine amidase	0.741629126905425	0.0363468234893967	0.0979191681857846	0.0204673746167261	0.103637506802667
3.5.1.32|Hippurate hydrolase	0.860846044453182	0.125373415003898	0	0.00750600577584204	0.0062745347670785
3.5.1.44|Protein-glutamine glutaminase	0.860469946927506	0.0138984963663677	0.09681824103305	0.0267128531485281	0.00210046252454872
3.5.1.46|6-aminohexanoate-oligomer exohydrolase	0.752145209055043	0.033275132709243	0.149921845186161	0.000253827761328763	0.0644039852882243
3.5.1.47|N-acetyldiaminopimelate deacetylase	0.869738063182295	0.113434056533778	0	0.00961610945338073	0.00721177083054639
3.5.1.5|Urease	0.986693554393125	0.000850248392142064	0	0.0124102330674722	4.59641472610471e-05
3.5.1.53|N-carbamoylputrescine amidase	0.969450962265847	0.00340511146561367	0	0.0269644563063213	0.00017946996221765
3.5.1.59|N-carbamoylsarcosine amidase	0.520683078122194	0.283936467452564	0.186158128706544	0.00702779480858569	0.00219453091011282
3.5.1.77|N-carbamoyl-D-amino-acid hydrolase	0.60228445257803	0.000728260267922207	0.254154126110193	0.133537446220757	0.00929571482309735
3.5.1.81|N-acyl-D-amino-acid deacylase	0.835569252375068	0.0482926629964656	0	0.0405220027711574	0.0756160818573088
3.5.1.88|Peptide deformylase	0.874379804695056	0.121418341683483	0	0.00245699546365757	0.00174485815780402
3.5.1.9|Arylformamidase	0.707255956174654	0.00412561948614806	0.220855064998099	0.00411297599964014	0.0636503833414589
3.5.1.91|N-substituted formamide deformylase	0.891594962942684	0.000124540068111258	0	0.0255407665781417	0.0827397304110635
3.5.1.94|Gamma-glutamyl-gamma-aminobutyrate hydrolase	0.374552261781068	0.00261938317103849	0.568310180001404	0.0129365277896315	0.041581647256858
3.5.2.10|Creatininase	0.714594027944311	0.0414090938569214	0	0.243224189041659	0.000772689157108554
3.5.2.3|Dihydroorotase	0.803526298710639	0.00437010957274748	0	0.103466787201107	0.0886368045155066
3.5.2.5|Allantoinase	0.855440011152289	0.000413956866983797	0.00564479616129462	0.0465318204574722	0.0919694153619604
3.5.2.6|Beta-lactamase	0.823629333349296	0.0439938722156286	0.108923458529653	0.0210953341790309	0.0023580017263908
3.5.2.7|Imidazolonepropionase	0.803826759155227	0.0680720548826807	0	0.128040602727831	6.05832342616056e-05
3.5.2.9|5-oxoprolinase (ATP-hydrolyzing)	0.771932758895395	0.00213560780346834	0.164096483010703	0.0361284381772266	0.0257067121132071
3.5.3.1|Arginase	0.861238216561252	0.0266279153055618	0	0.0422905015508043	0.069843366582382
3.5.3.11|Agmatinase	0.919972326074156	0.00413700129932508	0	0.0750738049346464	0.000816867691872874
3.5.3.12|Agmatine deiminase	0.598978953628146	0.00866520460510354	0.353077416813103	0.0387309315806078	0.000547493373039235
3.5.3.18|Dimethylargininase	0.773643468875359	0.0401316208106161	0.185266536470707	0.000693737598944822	0.000264636244372791
3.5.3.24|N(1)-aminopropylagmatine ureohydrolase	0.922474644921512	0.0290439402599161	0	0.0433258268003126	0.00515558801825932
3.5.3.6|Arginine deiminase	0.905371487400336	0.0809513400567868	0	0.00146709432842735	0.0122100782144502
3.5.4.1|Cytosine deaminase	0.864928866007851	0.100340017592364	0	0.0243493446404133	0.0103817717593718
3.5.4.10|IMP cyclohydrolase	0.858133617161517	0.0146596951672528	0.0480757515424959	0.0780527442674578	0.00107819186127648
3.5.4.12|dCMP deaminase	0.941380779118987	0.0536889184528231	0	0.000216954170849145	0.00471334825734064
3.5.4.13|dCTP deaminase	0.846711084113729	0.0446282168233499	0.0860099581958267	0.00584000518179738	0.0168107356852966
3.5.4.16|GTP cyclohydrolase I	0.892679229961404	0.0198611159720122	0	0.0659837261613775	0.0214759279052065
3.5.4.19|Phosphoribosyl-AMP cyclohydrolase	0.813092872993941	0.0362352988236639	0.0857525834119462	0.0092178873319446	0.0557013574385045
3.5.4.2|Adenine deaminase	0.89240298097457	0.0377318193394536	0	0.0104995949173621	0.0593656047686144
3.5.4.25|GTP cyclohydrolase II	0.704014872870868	0.133608540546467	0	0.146274199439327	0.0161023871433373
3.5.4.26|Diaminohydroxyphosphoribosylaminopyrimidine deaminase	0.82173002779094	0.00182972036770677	0	0.0884748064045718	0.087965445436782
3.5.4.28|S-adenosylhomocysteine deaminase	0.984722703238356	0.000200222385739865	0	0.00694709565786701	0.00812997871803668
3.5.4.3|Guanine deaminase	0.50290455546063	0.0396254448879329	0.176032228228747	0.00743566175875421	0.274002109663936
3.5.4.30|dCTP deaminase (dUMP-forming)	0.857012626962174	0.0184124525280728	0.111250953723765	0.0103803352081027	0.00294363157788562
3.5.4.31|S-methyl-5-thioadenosine deaminase	0.982678634788028	0.000794446865371154	0	0.00539688993582625	0.0111300284107743
3.5.4.33|tRNA(adenine(34)) deaminase	0.861129964638992	0.0663342013339386	0	0.0198986949039099	0.0526371391231599
3.5.4.5|Cytidine deaminase	0.930934917625933	0.0459969964207949	0	0.00115082679895555	0.0219172591543162
3.5.4.9|Methenyltetrahydrofolate cyclohydrolase	0.973059204133441	0.0184559795694335	0	0.000422754880096673	0.00806206141702869
3.5.99.10|2-iminobutanoate/2-iminopropanoate deaminase	0.827040826954314	0.0248191695513812	0	0.14806368858329	7.63149110143968e-05
3.5.99.2|Aminopyrimidine aminohydrolase	0.810930983245086	0.0180674478890278	0.0451484761995552	0.105079988437709	0.0207731042286221
3.5.99.6|Glucosamine-6-phosphate deaminase	0.953874450464468	0.0427468945225099	0	0.000501422527464419	0.00287723248555787
3.6.1.1|Inorganic diphosphatase	0.786165537172316	0.176415905493901	0	0.0345544644864187	0.00286409284736468
3.6.1.11|Exopolyphosphatase	0.92980570403528	0.0579242512087254	0	0.00528408620366296	0.00698595855233211
3.6.1.13|ADP-ribose diphosphatase	0.831868260829022	0.128063430088478	0	0.0389374025447332	0.00113090653776676
3.6.1.15|Nucleoside-triphosphate phosphatase	0.879247917554866	0.119502847744386	0	0.000721458389189364	0.000527776311558363
3.6.1.19|Nucleoside-triphosphate diphosphatase	0.681822547726351	0.115257704051734	0.0830265153969145	0.106162435181012	0.0137307976439881
3.6.1.22|NAD(+) diphosphatase	0.995513406361163	0.00328348478269578	0	0.00100013091605337	0.000202977940087413
3.6.1.23|dUTP diphosphatase	0.983305411603135	0.00869684047662323	0	0.0038843175907295	0.00411343032951211
3.6.1.27|Undecaprenyl-diphosphate phosphatase	0.776657836695523	0.0407510737150951	0	0.124708134413724	0.0578829551756585
3.6.1.3|Adenosinetriphosphatase	0.854320139903447	0.00106554453492887	0.0994527946985091	0.032637838280751	0.0125236825823644
3.6.1.31|Phosphoribosyl-ATP diphosphatase	0.657896498968691	0.153939086459962	0.039039359048964	0.00573649062068169	0.143388564901701
3.6.1.41|Bis(5-nucleosyl)-tetraphosphatase (symmetrical)	0.980334027679896	0.0111086432219777	0	0.00816806092889453	0.000389268169231375
3.6.1.54|UDP-2,3-diacylglucosamine diphosphatase	0.828262259542605	0.0513804712894954	0.0451206933780999	0.00775756785485664	0.0674790079349435
3.6.1.55|8-oxo-dGTP diphosphatase	0.452843809783468	0.0120415220533086	0.408128396528583	0.0125492690162221	0.114437002618418
3.6.1.57|UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase	0.870924108174444	0.0996984672863696	0	0.0292578872025023	0.000119537336683957
3.6.1.61|Diadenosine hexaphosphate hydrolase (ATP-forming)	0.913318701899014	0.0354900123101485	0	0.0282427274681055	0.0229485583227317
3.6.1.66|XTP/dITP diphosphatase	0.901076122789266	0.0632973375996362	0	1.5621160014694e-05	0.0356109184510827
3.6.1.7|Acylphosphatase	0.783244666393791	0.159810333430575	0	0.0329237146699077	0.0240212855057257
3.6.1.8|ATP diphosphatase	0.961390739368458	0.0114068891325286	0	0.011361286258568	0.0158410852404456
3.6.1.9|Nucleotide diphosphatase	0.934818245811993	0.0523029786576094	0	0.00357279634335094	0.00930597918704659
3.6.3.12|Potassium-transporting ATPase	0.89190562831732	0.0499068242846499	0	0.0241246425497303	0.0340629048482996
3.6.3.14|H(+)-transporting two-sector ATPase	0.751177164664027	0.0180896947398239	0.213059981242953	0.0176599921788386	1.31671743572182e-05
3.6.3.15|Sodium-transporting two-sector ATPase	0.606872342005662	0.098322791877798	0.274629409311089	0.0198806122675505	0.000294844537901006
3.6.3.16|Arsenite-transporting ATPase	0.427861321932526	0.013660299668062	0.470549070231361	0.0877908670376523	0.000138441130399052
3.6.3.17|Monosaccharide-transporting ATPase	0.803509866499425	0.00358869262516168	0.142637977565912	0.0459265759696795	0.0043368873398218
3.6.3.19|Maltose-transporting ATPase	0.938801946293335	0.000695726326085053	2.6244716254786e-17	0.0551613388042466	0.00534098857633346
3.6.3.2|Magnesium-importing ATPase	0.83192310682655	0.1440302337494	0	0.0210477761695338	0.0029988832545167
3.6.3.20|Glycerol-3-phosphate-transporting ATPase	0.526276433632205	0.0162008026345241	0.189206946707322	0.0229522276129812	0.245363589412968
3.6.3.25|Sulfate-transporting ATPase	0.924877663399368	0.00482929216439815	0.0328125775986455	0.00867740803153634	0.028803058806052
3.6.3.27|Phosphate-transporting ATPase	0.835589714771876	0.144510181834871	0	0.0185001902965043	0.00139991309674863
3.6.3.28|Phosphonate-transporting ATPase	0.917923393565112	0.0172096263487077	0	0.0448425561373367	0.0200244239488432
3.6.3.29|Molybdate-transporting ATPase	0.906729268821692	5.92542347038368e-05	0.0107294846199984	0.000151327158390325	0.0823306651652155
3.6.3.3|Cadmium-exporting ATPase	0.799392908856936	0.160419281445701	0	0.0348255793396887	0.00536223035767398
3.6.3.30|Fe(3+)-transporting ATPase	0.740444084357014	0.258169860509814	0	4.04453836516859e-05	0.00134560974952046
3.6.3.31|Polyamine-transporting ATPase	0.774342447205044	0.143087390755506	0	0.042287426771536	0.0402827352679144
3.6.3.34|Iron-chelate-transporting ATPase	0.790217765416572	0.0419068485380929	0.0650831610633549	0.0629782042951774	0.0398140206868029
