Residuals	number_of_pups_scaled	genotype	weight_grams_scaled	lipocalin2_pg_ml_scaled
RXN-21463|(expasy) 3-oxo-5-alpha-steroid 4-dehydrogenase (acceptor) [1.3.99.5]	0.988544430263913	0.00794808224210063	0	0.000185590539837	0.00332189695414938
RXN-21514|(expasy) Caffeoyl-CoA O-methyltransferase [2.1.1.104]	0.744182853916763	0.150892565711808	0	0.0739929527810036	0.0309316275904254
RXN-21557|(expasy) Malate dehydrogenase (quinone) [1.1.5.4]	0.830330382324169	0.0581515333269757	0.108603869051161	0.00186572616213771	0.0010484891355567
RXN-21560|(expasy) Cysteine desulfurase [2.8.1.7]	0.869349473714011	0.105849927046778	0	0.00147680299644081	0.0233237962427703
RXN-21566|(expasy) Cysteine desulfurase [2.8.1.7]	0.869349473714011	0.105849927046778	0	0.00147680299644081	0.0233237962427703
RXN-21601|(expasy) Molybdenum cofactor guanylyltransferase [2.7.7.77]	0.956738280882662	0.0134787297338067	0	0.00996932591175925	0.0198136634717718
RXN-21602|(expasy) Aldehyde ferredoxin oxidoreductase [1.2.7.5]	0.884306955264992	0.037912017971703	0	0.032817183614656	0.0449638431486495
RXN-21603|(expasy) Aldehyde ferredoxin oxidoreductase [1.2.7.5]	0.884306955264992	0.037912017971703	0	0.032817183614656	0.0449638431486495
RXN-21604|(expasy) Aldehyde ferredoxin oxidoreductase [1.2.7.5]	0.884306955264992	0.037912017971703	0	0.032817183614656	0.0449638431486495
RXN-21605|(expasy) Aldehyde ferredoxin oxidoreductase [1.2.7.5]	0.884306955264992	0.037912017971703	0	0.032817183614656	0.0449638431486495
RXN-21606|(expasy) Aldehyde ferredoxin oxidoreductase [1.2.7.5]	0.884306955264992	0.037912017971703	0	0.032817183614656	0.0449638431486495
RXN-21607|(expasy) Aldehyde ferredoxin oxidoreductase [1.2.7.5]	0.884306955264992	0.037912017971703	0	0.032817183614656	0.0449638431486495
RXN-21614|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-21615|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-21616|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-21617|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.559487541297711	0.362955648694048	0	0.057907150275725	0.0196496597325157
RXN-21618|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-21619|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-21620|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-21621|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.559487541297711	0.362955648694048	0	0.057907150275725	0.0196496597325157
RXN-21622|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-21623|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-21624|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-21625|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.559487541297711	0.362955648694048	0	0.057907150275725	0.0196496597325157
RXN-21626|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-21627|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-21628|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-21629|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.559487541297711	0.362955648694048	0	0.057907150275725	0.0196496597325157
RXN-21631|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-21632|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-21633|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-21634|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.559487541297711	0.362955648694048	0	0.057907150275725	0.0196496597325157
RXN-21635|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-21636|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-21637|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-21645|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-21646|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-21647|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-21649|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.559487541297711	0.362955648694048	0	0.057907150275725	0.0196496597325157
RXN-21650|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-21651|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-21652|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-21654|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.559487541297711	0.362955648694048	0	0.057907150275725	0.0196496597325157
RXN-21655|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-21656|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-21657|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-21659|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.559487541297711	0.362955648694048	0	0.057907150275725	0.0196496597325157
RXN-21660|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-21661|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-21662|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-21664|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.559487541297711	0.362955648694048	0	0.057907150275725	0.0196496597325157
RXN-21665|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-21666|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-21667|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-21669|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.559487541297711	0.362955648694048	0	0.057907150275725	0.0196496597325157
RXN-21670|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-21671|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-21672|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-21676|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-21677|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-21678|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-21680|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.559487541297711	0.362955648694048	0	0.057907150275725	0.0196496597325157
RXN-21681|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-21682|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-21683|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-21685|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.559487541297711	0.362955648694048	0	0.057907150275725	0.0196496597325157
RXN-21686|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-21687|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-21688|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-21690|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.559487541297711	0.362955648694048	0	0.057907150275725	0.0196496597325157
RXN-21691|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-21692|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-21693|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-21695|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.559487541297711	0.362955648694048	0	0.057907150275725	0.0196496597325157
RXN-21696|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-21698|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-21699|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-21701|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.559487541297711	0.362955648694048	0	0.057907150275725	0.0196496597325157
RXN-21702|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.95400046789693	0.0458444842903026	0	0.000120117665539292	3.49301472275384e-05
RXN-21703|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
RXN-21704|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.924460539225003	0.0385915081895402	0	0.0248996645923027	0.012048287993154
RXN-21730|(expasy) Diphosphate--fructose-6-phosphate 1-phosphotransferase [2.7.1.90]	0.841610378149326	0.127816717323154	0	0.00380379459138938	0.0267691099361306
RXN-21753|(expasy) Propionate--CoA ligase [6.2.1.17]	0.867672676471976	0.0359490242728694	0.0902875143387447	2.44684623468829e-06	0.00608833807017561
RXN-21755|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.850153116324017	0.143722139994885	0	0.000246312165838025	0.00587843151526018
RXN-21757|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-21759|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.850153116324017	0.143722139994885	0	0.000246312165838025	0.00587843151526018
RXN-21760|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.893910014327762	0.0780741139509135	0	0.0112766408268337	0.0167392308944904
RXN-21761|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-21766|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.850153116324017	0.143722139994885	0	0.000246312165838025	0.00587843151526018
RXN-21767|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.893910014327762	0.0780741139509135	0	0.0112766408268337	0.0167392308944904
RXN-21768|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-21771|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.893910014327762	0.0780741139509135	0	0.0112766408268337	0.0167392308944904
RXN-21779|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.850153116324017	0.143722139994885	0	0.000246312165838025	0.00587843151526018
RXN-21780|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.850153116324017	0.143722139994885	0	0.000246312165838025	0.00587843151526018
RXN-21781|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.850153116324017	0.143722139994885	0	0.000246312165838025	0.00587843151526018
RXN-21783|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.893910014327762	0.0780741139509135	0	0.0112766408268337	0.0167392308944904
RXN-21784|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.893910014327762	0.0780741139509135	0	0.0112766408268337	0.0167392308944904
RXN-21785|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-21786|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-21787|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.907682439285369	0.0764392515557386	0	0.00590102260046193	0.00997728655843098
RXN-21792|(expasy) AMBIGUOUS [2.7.2.14; 2.7.2.7]	0.842797502844072	0.00282397008381282	0.110946694594194	0.00570712614983566	0.0377247063280862
RXN-21816|(expasy) Alpha-L-fucosidase [3.2.1.51]	0.834389189641313	0.0045824663277843	0	0.148032666253925	0.012995677776978
RXN-22|(expasy) Argininosuccinate lyase [4.3.2.1]	0.870465079904455	0.0253481157455761	0	0.0636617381908724	0.0405250661590962
RXN-2425|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.850153116324017	0.143722139994885	0	0.000246312165838025	0.00587843151526018
RXN-34|(expasy) Arginase [3.5.3.1]	0.861238216561252	0.0266279153055618	0	0.0422905015508043	0.069843366582382
RXN-3443|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.91256909542283	0.0760859338480072	0	0.000746659769558075	0.0105983109596052
RXN-3641|(expasy) 3-oxoadipyl-CoA thiolase [2.3.1.174]	0.968318501811596	0.00471311398674848	0	0.000177503008625828	0.02679088119303
RXN-37|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.91256909542283	0.0760859338480072	0	0.000746659769558075	0.0105983109596052
RXN-3962|(expasy) 6-aminohexanoate-oligomer exohydrolase [3.5.1.46]	0.752145209055043	0.033275132709243	0.149921845186161	0.000253827761328763	0.0644039852882243
RXN-4142|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.91256909542283	0.0760859338480072	0	0.000746659769558075	0.0105983109596052
RXN-5341|(expasy) Beta-glucosidase [3.2.1.21]	0.952769783935756	4.91165959253681e-05	0	0.000272478036853451	0.0469086214314651
RXN-5424|(metacyc) indole-3-glycol dehydrogenase [1.1.1.1]	0.899762304939075	0.0608506875557138	0	0.0140353068057564	0.0253517006994546
RXN-5841|(expasy) 5-nucleotidase [3.1.3.5]	0.956405805861384	0.00342384443429194	0	0.0393095791896282	0.000860770514695556
RXN-6341|(expasy) Tetrahydrofolate synthase [6.3.2.17]	0.900862680069053	0.0847349322170667	0	0.0103948749728139	0.00400751274106686
RXN-6501|(expasy) D-inositol-3-phosphate glycosyltransferase [2.4.1.250]	0.937830188545191	0.0156991441761887	0.0324223903774002	0.00956590961782225	0.00448236728339787
RXN-6622|(expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	0.939464938611049	0.0197733401539353	0	0.038345272587772	0.00241644864724348
RXN-7001|(expasy) Purine-nucleoside phosphorylase [2.4.2.1]	0.693552100010094	0.00186686322500772	0	0.0251779970034385	0.27940303976146
RXN-7253|(expasy) Inositol-phosphate phosphatase [3.1.3.25]	0.986769216687346	0.00224275634481884	0	0.00321570603038115	0.007772320937454
RXN-7421|(expasy) Cyclopropane-fatty-acyl-phospholipid synthase [2.1.1.79]	0.91669463663699	0.0728319776121961	0	0.00226432546749314	0.00820906028332057
RXN-7566|(expasy) Glycine reductase [1.21.4.2]	0.869463759269455	1.4829433339726e-08	0.0690961030527905	0.0330201000688145	0.0284200227795066
RXN-7572|(expasy) L-lactate dehydrogenase [1.1.1.27]	0.810117667886774	0.145039327402469	0	0.0297405709452393	0.0151024337655175
RXN-7607|(expasy) AMBIGUOUS [3.1.3.5; 3.1.3.99]	0.956405805861384	0.00342384443429194	0	0.0393095791896282	0.000860770514695556
RXN-7609|(expasy) 5-nucleotidase [3.1.3.5]	0.956405805861384	0.00342384443429194	0	0.0393095791896282	0.000860770514695556
RXN-7637|(expasy) Nicotinate dehydrogenase [1.17.1.5]	0.90374092743409	0.0631073567245844	0	0.0292146534935924	0.00393706234773315
RXN-7644|(metacyc) D-sorbitol 2-dehydrogenase [1.1.1.14]	0.781276688544048	0.0544056629000009	0.136553153041824	0.0276928050175833	7.16904965439894e-05
RXN-7657|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.899762304939075	0.0608506875557138	0	0.0140353068057564	0.0253517006994546
RXN-7668|(expasy) Glycogen(starch) synthase [2.4.1.11]	0.920701071202425	0.010314058924202	0	0.0607796484831324	0.00820522139024097
RXN-7669|(expasy) 1,4-alpha-glucan branching enzyme [2.4.1.18]	0.539412310648846	0.206616731193787	0.128129198769998	0.110493873849139	0.0153478855382293
RXN-7682|(expasy) Xanthine dehydrogenase [1.17.1.4]	0.961107331326478	0.0310737673299185	0	0.0052493041130971	0.00256959723050644
RXN-7693|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.899762304939075	0.0608506875557138	0	0.0140353068057564	0.0253517006994546
RXN-7694|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.899762304939075	0.0608506875557138	0	0.0140353068057564	0.0253517006994546
RXN-7700|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.899762304939075	0.0608506875557138	0	0.0140353068057564	0.0253517006994546
RXN-7706|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.899762304939075	0.0608506875557138	0	0.0140353068057564	0.0253517006994546
RXN-7710|(expasy) 1,4-alpha-glucan branching enzyme [2.4.1.18]	0.539412310648846	0.206616731193787	0.128129198769998	0.110493873849139	0.0153478855382293
RXN-7716|(expasy) Dihydrolipoyl dehydrogenase [1.8.1.4]	0.885742187874554	0.0223277141908805	0	0.0918038274670155	0.000126270467549819
RXN-7719|(expasy) Dihydrolipoyl dehydrogenase [1.8.1.4]	0.885742187874554	0.0223277141908805	0	0.0918038274670155	0.000126270467549819
RXN-7737|(expasy) LL-diaminopimelate aminotransferase [2.6.1.83]	0.734856969446994	0.0273927962141672	0.140233014099082	0.0402121788714072	0.0573050413683504
RXN-7904|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.936390927681479	0.00759269613503941	0	0.0472913915115202	0.0087249846719616
RXN-7929|(expasy) Citryl-CoA lyase [4.1.3.34]	0.813571276829945	0.0214880691471426	0.147679249281812	0.00946082905920721	0.00780057568189296
RXN-7933|(expasy) Acetylornithine deacetylase [3.5.1.16]	0.876476980215563	0.063939117276557	0	0.0400743074714432	0.0195095950364363
RXN-8001|(expasy) Histidinol dehydrogenase [1.1.1.23]	0.88616871962041	0.0174225047060768	0.0509330945453718	0.0170396039234742	0.0284360772046677
RXN-8036|(expasy) Beta-glucosidase [3.2.1.21]	0.952769783935756	4.91165959253681e-05	0	0.000272478036853451	0.0469086214314651
RXN-8080|(expasy) Coenzyme F420-0:L-glutamate ligase [6.3.2.31]	0.838280200310855	0.0118304001281476	0	0.0369825115195715	0.112906888041426
RXN-8081|(expasy) Coenzyme F420-1:gamma-L-glutamate ligase [6.3.2.34]	0.960116615620207	0.0318425247898126	0	0.00298465153022089	0.00505620805975965
RXN-8156|(expasy) Sulfide-cytochrome-c reductase (flavocytochrome c) [1.8.2.3]	0.782805056129146	5.93472538682101e-05	0.1032307942134	0.0883820566946239	0.0255227457089617
RXN-8340|(expasy) GTP 3,8-cyclase [4.1.99.22]	0.94585791088113	0.0346431104708702	0	0.0113867593173246	0.00811221933067506
RXN-8344|(expasy) Molybdopterin adenylyltransferase [2.7.7.75]	0.636593965996097	0.0547102103074226	0.0554813098894613	0.217958750451858	0.0352557633551606
RXN-8391|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.559487541297711	0.362955648694048	0	0.057907150275725	0.0196496597325157
RXN-8457|(expasy) 2-oxoglutarate carboxylase [6.4.1.7]	0.887758000829783	0.0457025044256069	0	0.040002910398244	0.0265365843463665
RXN-8629|(expasy) Dihydrolipoyl dehydrogenase [1.8.1.4]	0.885742187874554	0.0223277141908805	0	0.0918038274670155	0.000126270467549819
RXN-863|(expasy) Benzylsuccinate synthase [4.1.99.11]	0.874427579039743	0.0681634089234715	0.0357178966871161	0.00814320078408932	0.0135479145655801
RXN-8631|(expasy) Fructose-bisphosphate aldolase [4.1.2.13]	0.618022843126005	0.0450162578537366	0.243626649297357	0.00168997650200896	0.091644273220892
RXN-8641|(expasy) Lactaldehyde reductase [1.1.1.77]	0.813061711394319	0.0164429161143713	0.143150167755941	0.00123445147690912	0.0261107532584598
RXN-8668|(expasy) Peptide-methionine (S)-S-oxide reductase [1.8.4.11]	0.892923014757727	0.0488352698311406	0.0417855595535264	1.27449436892319e-05	0.0164434109139172
RXN-8672|(expasy) Glycine oxidase [1.4.3.19]	0.442527147497639	0.0773715089288751	0.214331499555403	0.00493170920523457	0.260838134812848
RXN-8673|(expasy) Glycine oxidase [1.4.3.19]	0.442527147497639	0.0773715089288751	0.214331499555403	0.00493170920523457	0.260838134812848
RXN-8674|(expasy) Glycine oxidase [1.4.3.19]	0.442527147497639	0.0773715089288751	0.214331499555403	0.00493170920523457	0.260838134812848
RXN-8748|(expasy) Alkaline phosphatase [3.1.3.1]	0.871225180066007	0.10207154620718	0	0.0252724571622555	0.00143081656455745
RXN-8751|(expasy) Xanthine dehydrogenase [1.17.1.4]	0.961107331326478	0.0310737673299185	0	0.0052493041130971	0.00256959723050644
RXN-8752|(expasy) Xanthine dehydrogenase [1.17.1.4]	0.961107331326478	0.0310737673299185	0	0.0052493041130971	0.00256959723050644
RXN-8753|(expasy) Xanthine dehydrogenase [1.17.1.4]	0.961107331326478	0.0310737673299185	0	0.0052493041130971	0.00256959723050644
RXN-8764|(expasy) Cobalt-precorrin-5B (C(1))-methyltransferase [2.1.1.195]	0.861001977771888	0.08081442214661	0	0.0556446090713117	0.00253899101019037
RXN-8769|(expasy) Cobyrinate a,c-diamide synthase (glutamine-hydrolyzing) [6.3.5.11]	0.985119520054207	0.00667877054335356	0	0.00362288351026495	0.00457882589217482
RXN-8770|(expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]	0.867517323932378	0.105987295581168	0	0.0230467815040713	0.00344859898238282
RXN-8772|(expasy) Aldose reductase [1.1.1.21]	0.817197715669754	0.13553695193267	0	0.0409845769697886	0.00628075542778811
RXN-8850|(expasy) Thymidylate synthase (FAD) [2.1.1.148]	0.936830598986015	3.48578691822303e-05	0.0559091982554139	0.00121940716108535	0.00600593772830344
RXN-8890|(expasy) 4-hydroxybutanoyl-CoA dehydratase [4.2.1.120]	0.8254727459013	0.0325369001962393	0.105054581178374	0.00139049936284298	0.0355452733612432
RXN-8891|(expasy) Succinate-semialdehyde dehydrogenase (acetylating) [1.2.1.76]	0.768669779522376	0.178417180136415	0	0.0502814804626154	0.00263155987859321
RXN-8975|(expasy) Phospho-N-acetylmuramoyl-pentapeptide-transferase [2.7.8.13]	0.89379303524899	0.0239788676453758	0	0.0787987968985945	0.00342930020704003
RXN-8976|(expasy) acetylglucosaminyltransferase [2.4.1.227]	0.909192646707181	0.0544012502997566	0	0.022235868009097	0.0141702349839656
RXN-8992|(expasy) All-trans-octaprenyl-diphosphate synthase [2.5.1.90]	0.898153494997418	0.0130085624282317	0	0.0489264262924553	0.0399115162818947
RXN-9023|(expasy) 4-alpha-glucanotransferase [2.4.1.25]	0.930065185400079	0.00975747071113308	0.0269682581000316	0.0237696949531707	0.00943939083558573
RXN-9024|(expasy) Glucan 1,4-alpha-glucosidase [3.2.1.3]	0.957616230598981	0.000821480244678445	0	0.0211850034765196	0.0203772856798204
RXN-9025|(expasy) Glycogen phosphorylase [2.4.1.1]	0.859868638064278	0.0136364788333238	0.106034335405487	0.0138768691166721	0.00658367858023892
