Residuals	number_of_pups_scaled	weight_grams_scaled	genotype	lipocalin2_pg_ml_scaled
K06180|ribosomal large subunit pseudouridine synthase D	0.958910133968709	0.0239384109825771	0.0168023022426421	0	0.000349152806071563
K06182|ribosomal large subunit pseudouridine synthase F	0.8372878320936	0.000127999667127087	0.0950980846911733	0	0.0674860835480995
K06183|ribosomal small subunit pseudouridine synthase A	0.843131027250096	0.000144220196190164	0.0873032982521851	0	0.0694214543015283
K06187|recombination protein RecR	0.898502269522417	0.081565492656022	0.0183258451735246	0	0.00160639264803644
K06196|cytochrome c-type biogenesis protein	0.872065598865301	0.0408641679101195	0.00747011994286016	0.0509441666257214	0.0286559466559978
K06198|competence protein CoiA	0.845536924500687	0.131611933045668	0.0175855005891092	0	0.00526564186453622
K06199|CrcB protein	0.847574742490082	0.125127643160529	0.0253430157010052	0	0.00195459864838342
K06201|copper homeostasis protein	0.837387765082536	0.00060324589911895	0.099145458219527	0	0.0628635307988185
K06204|DnaK suppressor protein	0.965877619128835	0.0241816802597998	0.00397811254882529	0	0.00596258806253993
K06207|GTP-binding protein	0.837062355509147	0.0726040712329653	0.0856452231720057	0	0.00468835008588191
K06209|chorismate mutase [EC.5.4.99.5]	0.80543707240446	0.186442202004367	0.00485151449682941	0	0.00326921109434398
K06215|pyridoxal 5-phosphate synthase pdxS subunit [EC.4.3.3.6]	0.790055934432586	0.0166382310846449	0.17058820698817	0	0.0227176274945986
K06216|putative ribose uptake protein	0.817818596610526	0.140488828720877	0.0357039386540621	0	0.00598863601453406
K06217|phosphate starvation-inducible protein PhoH and related proteins	0.865950321514878	0.116121561660286	0.0168632689015703	0	0.00106484792326557
K06223|DNA adenine methylase [EC.2.1.1.72]	0.869460010162974	0.0796748135042464	0.0140593634198372	0	0.0368058129129422
K06283|putative DeoR family transcriptional regulator, stage III	0.894035051753566	0.053582367163044	0.0296258253042192	0	0.0227567557791713
K06284|transcriptional pleiotropic regulator of transition state genes	0.867802873185787	0.00894067570785925	0.0640326712474273	0	0.0592237798589265
K06287|septum formation protein	0.971364028873825	4.48752312676029e-05	5.93821877382766e-05	0	0.0285317137071693
K06310|spore germination protein	0.854148190277443	0.00124546924014864	0.0806808304978492	0	0.0639255099845588
K06346|spoIIIJ-associated protein	0.810230480496156	0.0020159880540275	0.00739080555068069	0.178938495731861	0.00142423016727402
K06373|spore maturation protein A	0.86047209386685	0.000530024507534391	0.0820754002728269	0	0.0569224813527892
K06381|stage II sporulation protein D	0.845453427651253	0.000584039240295392	0.103537342468845	0	0.0504251906396061
K06382|stage II sporulation protein E	0.850651310748812	0.000101986136965482	0.0971111056117996	0	0.052135597502423
K06383|stage II sporulation protein GA (sporulation sigma-E factor	0.863273231770427	0.00273842199937559	0.0813286582069753	0	0.0526596880232223
K06384|stage II sporulation protein M	0.860825952012128	0.000363267529512247	0.0748064435034604	0	0.0640043369548995
K06385|stage II sporulation protein P	0.840949597954024	0.000924830071527235	0.0873425858661572	0	0.070782986108292
K06387|stage II sporulation protein R	0.845272842504237	0.000170670785370614	0.0947808320580181	0	0.0597756546523746
K06390|stage III sporulation protein AA	0.849199709228356	4.34285896211315e-05	0.118709852436859	0	0.0320470097451637
K06391|stage III sporulation protein AB	0.838461251792714	0.000456314248168002	0.0814737429079334	0	0.079608691051185
K06392|stage III sporulation protein AC	0.674548279022954	0.0450694631924963	0.148691105892436	0	0.131691151892114
K06394|stage III sporulation protein AE	0.841299299432507	0.000131916392408887	0.1088047790973	0	0.0497640050777838
K06395|stage III sporulation protein AF	0.842497206200524	0.00026003075261208	0.0947774445525028	0	0.0624653184943608
K06396|stage III sporulation protein AG	0.860812585649548	0.000984283490020112	0.0786315456602039	0	0.0595715852002282
K06398|stage IV sporulation protein A	0.812899900291703	0.0732260140103099	0.0494302800572201	0	0.0644438056407673
K06399|stage IV sporulation protein B	0.855153986701667	0.000443099784437204	0.0900440529763489	0	0.0543588605375474
K06406|stage V sporulation protein AD	0.895771746217118	0.101071074281497	0.00138475309185774	0	0.00177242640952719
K06407|stage V sporulation protein AE	0.811704525435274	0.00294773999767743	0.000682322085350738	0	0.184665412481697
K06409|stage V sporulation protein B	0.846269768819179	1.63638899310266e-05	0.0920257840677105	0	0.0616880832231798
K06411|dipicolinate synthase subunit B	0.846637743037462	6.44040947958262e-05	0.0966831723059181	0	0.0566146805618243
K06412|stage V sporulation protein G	0.882184227895782	4.09776581755871e-05	0.0185809123476312	0	0.0991938820984109
K06416|stage V sporulation protein S	0.867124949445875	0.00284112491132939	0.0825065313222798	0	0.0475273943205155
K06436|spore coat assemly protein	0.843980934763624	0.000325301006328235	0.0969646464149216	0	0.0587291178151263
K06438|similar to stage IV sporulation protein	0.84641662621119	6.80083733562587e-05	0.0954691408267086	0	0.0580462245887453
K06442|putative hemolysin	0.883438062548521	0.030923215156993	0.0398407223789024	0	0.045797999915584
K06726|D-ribose pyranase [EC.5.4.99.62]	0.915405229871175	0.0575282145581325	0.0270542929707804	0	1.22625999120782e-05
K06861|lipopolysaccharide export system ATP-binding protein [EC.3.6.3.-]	0.967779064650548	0.0100131627195199	0.00314161871678757	0	0.0190661539131445
K06881|bifunctional oligoribonuclease and PAP phosphatase NrnA [EC.3.1.3.7 3.1.13.3]	0.918610513766083	0.000548386238736484	0.0309675057943894	0	0.0498735942007906
K06886|hemoglobin	0.740667191857923	0.000575908070740825	0.0207007555843157	0.233506831652328	0.0045493128346925
K06891|ATP-dependent Clp protease adaptor protein ClpS	0.815727828837994	0.103385806155418	0.0111312153317816	0.0686638452525262	0.00109130442227977
K06901|putative MFS transporter, AGZA family, xanthine|uracil permease	0.828855603451239	1.73645073276599e-07	0.108953191082671	0	0.062191031821017
K06902|MFS transporter, UMF1 family	0.89886136603598	0.0741977084078094	0.00618261291961792	0	0.0207583126365923
K06917|tRNA 2-selenouridine synthase	0.847276986434728	0.000214555717220148	0.104776059493246	0	0.0477323983548058
K06920|7-cyano-7-deazaguanine synthase [EC.6.3.4.20]	0.837899836678434	0.0744976082491973	0.0118429508383032	0	0.075759604234065
K06941|ribosomal RNA large subunit methyltransferase N	0.859003114830364	0.0122344172893999	0.0646548177404621	0	0.0641076501397741
K06949|ribosome biogenesis GTPase	0.87420455798952	0.0990753756733162	0.0259477052641165	0	0.000772361073046868
K06969|putative SAM-dependent methyltransferase	0.933457588697133	0.0214948589821059	0.0371023756669732	0.00520712168437342	0.00273805496941477
K06994|putative drug exporter of the RND superfamily	0.831714118895037	0.116494189598021	0.0432815925442305	0	0.00851009896271135
K07023|putative hydrolases of HD superfamily	0.781597381037187	0.159668006214523	0.0483911682171266	0	0.0103434445311627
K07025|putative hydrolase of the HAD superfamily	0.932128780292352	0.0532308279474548	0.0138086087048667	0	0.000831783055326592
K07031|D-glycero-alpha-D-manno-heptose-7-phosphate kinase [EC.2.7.1.168]	0.636006595863238	0.0539235975673891	0.0236533476386347	0.191552153751261	0.0948643051794769
K07091|lipopolysaccharide export system permease protein	0.904304838839967	0.00227880181283577	0.0832828494387663	0	0.0101335099084311
K07130|arylformamidase [EC.3.5.1.9]	0.841238779988933	0.000113164224922456	0.0938585424267996	0	0.0647895133593454
K07166|ACT domain-containing protein	0.920886459417746	0.0701517657664366	1.14333231097381e-06	0	0.00896063148350667
K07173|S-ribosylhomocysteine lyase [EC.4.4.1.21]	0.863782728884212	0.12017352444212	0.00769384767145085	0	0.00834989900221707
K07177|Lon-like protease	0.809430022277131	0.156267985395654	0.0317341571647301	0	0.00256783516248502
K07192|flotillin	0.553186031552745	0.0392139929172562	0.155411737947805	0.184066178788636	0.0681220587935582
K07214|enterochelin esterase and related enzymes	0.887955289808265	0.0557969648201561	0.000516831857816	0	0.0557309135137628
K07216|hemerythrin	0.758982588174413	0.0266742518915648	0.0194123544115501	0.187715367380026	0.00721543814244629
K07217|Mn-containing catalase	0.8483829720951	9.42193578318804e-05	0.0836591519454315	0	0.0678636566016362
K07223|putative iron-dependent peroxidase	0.919827076127856	0.0534180284655364	0.0106590585360435	0	0.016095836870564
K07226|hypothetical protein	0.879847048815194	0.00587119668923055	0.0519190750903533	0	0.0623626794052224
K07240|chromate transporter	0.848155915453676	0.0073313057963059	0.0527440057847983	0	0.0917687729652198
K07258|D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 5|6) [EC.3.4.16.4]	0.869045556936407	0.000681070038493558	0.08516955265162	0	0.0451038203734792
K07260|D-alanyl-D-alanine carboxypeptidase [EC.3.4.16.4]	0.980221749462821	0.00149935906052626	0.000659368379694225	0	0.0176195230969587
K07270|glycosyl transferase, family 25	0.745474142371129	0.0634184396493061	0.00841008955484382	0.174718128819186	0.00797919960553461
K07277|outer membrane protein	0.814760858940678	0.0317871485702637	0.137045065910337	0	0.0164069265787213
K07282|poly-gamma-glutamate synthesis protein (capsule biosynthesis	0.890856411673333	0.0852178720831848	0.000491001812909909	0.0209903352285435	0.00244437920202867
K07288|uncharacterized membrane protein	0.837527823680836	0.0941010625006494	0.0231604410157966	0.0449415927598068	0.000269080042910859
K07304|peptide-methionine (S)-S-oxide reductase	0.901744613366047	0.0733066372456308	0.0241536249222765	0	0.000795124466045932
K07305|peptide-methionine (R)-S-oxide reductase	0.661728161468905	0.0336664775646069	0.00433736953397801	0.223925953745223	0.0763420376872869
K07307|anaerobic dimethyl sulfoxide reductase subunit B (DMSO reductase iron- sulfur subunit)	0.714125753751795	0.125384826224674	0.00510683328288326	0.0639531430981954	0.0914294436424528
K07309|Tat-targeted selenate reductase subunit YnfE [EC.1.97.1.9]	0.711581058218593	0.0171982736632824	0.0989873812154664	0.0837139986550892	0.0885192882475691
K07318|adenine-specific DNA-methyltransferase	0.656336603736457	0.00328792324469414	0.000554854904615993	0.298842259090732	0.0409783590235004
K07321|CO dehydrogenase maturation factor	0.949269910836913	0.00654537557044558	0.0306488366424938	0	0.0135358769501475
K07322|regulator of cell morphogenesis and NO signaling	0.849993008006663	0.00048640200080211	0.0867028816504763	0	0.0628177083420589
K07334|proteic killer suppression protein	0.918849221276936	0.0475891900926585	0.0257012511396269	0	0.00786033749077866
K07335|basic membrane protein A and related proteins	0.827587046583871	0.000579473929901658	0.124370485259627	0	0.0474629942266008
K07337|hypothetical protein	0.971678263855281	0.0177001193163396	0.00357643744668166	5.61110094448926e-20	0.00704517938169798
K07386|putative endopeptidase	0.845480988316257	0.0754683051378825	0.0744121866630877	0	0.00463851988277225
K07387|putative metalloprotease	0.940784561212912	0.0392288707000896	0.00607963976864001	0	0.0139069283183583
K07391|magnesium chelatase family protein	0.909570937607932	0.000939922935931572	0.0243500239303259	0	0.0651391155258108
K07405|alpha-amylase [EC.3.2.1.1]	0.812208831385598	0.0585884221052241	0.0652885390232711	0	0.0639142074859067
K07407|alpha-galactosidase [EC.3.2.1.22]	0.912968305034729	0.0533106782773972	0.0323499736145246	0	0.00137104307334964
K07443|methylated-DNA-protein-cysteine methyltransferase related protein	0.791100925551333	0.0283014646128927	0.177222533014425	0	0.00337507682135021
K07444|putative N6-adenine-specific DNA methylase	0.918996014366704	0.0793718253442153	0.000167558069384079	0	0.00146460221969703
K07447|putative holliday junction resolvase	0.87874420729376	0.0901278119238364	0.0192265728887663	0	0.0119014078936374
K07448|restriction system protein	0.832859974471054	0.16264233434675	0.0027333969598506	0	0.00176429422234569
K07452|5-methylcytosine-specific restriction enzyme B	0.945458609350327	0.042149673800902	0.0107302819662675	0	0.00166143488250347
K07456|DNA mismatch repair protein MutS2	0.868596446046748	0.0939119565059834	0.0364765625466517	0	0.00101503490061684
K07457|endonuclease III related protein	0.878738902512643	0.113202166384521	0.00774167814356738	0	0.000317252959268848
K07458|DNA mismatch endonuclease, patch repair protein	0.97381435778134	0.00164572816533861	0.0199388292349559	0	0.00460108481836569
K07460|putative endonuclease	0.914206296017111	0.0281486757971044	0.000366705801851458	0	0.0572783223839336
K07461|putative endonuclease	0.892208909328932	0.0713345781295555	0.00270442209405765	0	0.0337520904474546
K07462|single-stranded-DNA-specific exonuclease [EC.3.1.-.-]	0.973844034514194	0.0233677626366036	0.00267760832680526	0	0.000110594522397147
K07464|putative RecB family exonuclease	0.86086156627045	0.00144478644752439	0.0798717643609963	0	0.0578218829210291
K07473|DNA-damage-inducible protein J	0.91470779582855	0.0171283586674631	0.00299148141816947	0	0.0651723640858177
K07474|phage terminase small subunit	0.866887211944886	0.00114403866586058	0.076088153668979	0	0.0558805957202742
K07478|putative ATPase	0.986840108667422	0.00328798069116608	0.00207084605609424	0	0.0078010645853175
K07481|transposase, IS5 family	0.777135360908739	0.103284067138814	0.00274592982572036	0	0.116834642126727
K07484|transposase	0.894756504321286	0.0858461230051794	0.0190280441540142	0	0.000369328519520467
K07491|putative transposase	0.877700930946621	0.000376774095555928	0.0907386200416711	0	0.0311836749161516
K07496|putative transposase	0.684597605697851	0.000321055640305598	0.221771391250913	0.0665329022110983	0.0267770451998323
K07507|putative Mg2+ transporter-C (MgtC) family protein	0.818613018194139	0.150610852018855	0.0280167315743089	0	0.00275939821269679
K07533|foldase protein PrsA	0.837268454824426	0.11166586411514	0.0478720691095457	0	0.00319361195088848
K07560|D-tyrosyl-tRNA(Tyr) deacylase	0.882085831832547	0.0773669854623126	0.0238078851722257	0	0.0167392975329149
K07566|putative translation factor	0.877875828572824	0.0063558418738459	0.092446385215716	0	0.0233219443376137
K07568|S-adenosylmethionine:tRNA ribosyltransferase-isomerase	0.933873890966421	0.0104180868508044	0.0512205011797627	0	0.00448752100301228
K07570|general stress protein 13	0.85216265634205	0.122528928336777	0.0223573814259807	0	0.00295103389519269
K07571|S1 RNA binding domain protein	0.81983916550896	0.000699287179632247	0.105158214359923	0	0.0743033329514837
K07576|metallo-beta-lactamase family protein	0.857360190410304	0.00011670017593144	0.0893521166073514	0	0.0531709928064128
K07584|hypothetical protein	0.853627925764214	8.82787895165707e-05	0.0811891089337306	0	0.0650946865125388
K07586|hypothetical protein	0.856130729906152	0.119511803564062	0.0199773784606291	0	0.00438008806915749
K07588|LAO|AO transport system kinase	0.868797664013656	0.00196283283912219	0.128291761319599	0	0.000947741827622506
K07636|two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC.2.7.13.3]	0.941001531986133	0.00185616864225264	0.007343316860562	0	0.0497989825110529
K07658|two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP	0.962579499308775	0.002035020942097	0.000240003248783297	0	0.0351454765003447
K07667|two-component system, OmpR family, KDP operon response regulator KdpE	0.823290947072532	0.0147392640168938	0.0215742025996668	0	0.140395586310908
K07668|two-component system, OmpR family, response regulator VicR	0.880716570966724	0.0952136073011354	0.00379952617978554	0	0.0202702955523556
K07696|two-component system, NarL family, response regulator NreC	0.932928937327643	0.0485169773384834	0.00356018043765956	0	0.0149939048962137
K07704|two-component system, LytT family, sensor histidine kinase LytS [EC.2.7.13.3]	0.882351548952587	0.0981634472342937	0.00184298625789482	0	0.0176420175552245
K07706|two-component system, AgrA family, sensor histidine kinase AgrC [EC.2.7.13.3]	0.849998061568339	0.126245684703696	0.0195602674342998	0	0.00419598629366563
K07707|two-component system, AgrA family, response regulator AgrA	0.850690312940257	0.127113560824512	0.0205933120644071	0	0.00160281417082441
K07718|two-component system, sensor histidine kinase YesM [EC.2.7.13.3]	0.858967977802235	0.000936810104308324	0.0860069453212605	0	0.0540882667721961
K07722|CopG family transcriptional regulator, nickel-responsive regulator	0.909354685520117	0.044905645526941	0.000614850719280427	0.0442175399377864	0.000907278295875036
K07723|CopG family transcriptional regulator	0.87395570619301	0.00288302098147704	0.061243618253251	0	0.0619176545722618
K07726|putative transcriptional regulator	0.860035714931901	0.000676051754988209	0.0958424010352136	0	0.043445832277897
K07727|putative transcriptional regulator	0.624801368640362	0.0255500701970403	0.0296281320248769	0	0.320020429137721
K07729|putative transcriptional regulator	0.889110458758167	0.000308404786656793	0.0581366340589332	0	0.0524445023962432
K07735|putative transcriptional regulator	0.751453805247351	0.0693737035860176	0.040093659057977	0.125626130880382	0.0134527012282722
K07738|transcriptional repressor NrdR	0.852768294670754	0.122646585663156	0.0197376741003548	0	0.00484744556573526
K07742|hypothetical protein	0.845339812802845	0.000441711922674192	0.0719867367479311	0	0.08223173852655
K07749|formyl-CoA transferase	0.922810127709354	0.0523228849552387	0.0182645896861602	0	0.00660239764924746
K07792|anaerobic C4-dicarboxylate transporter DcuB	0.375845202397884	0.102472166990139	0.0910325336367803	0.417657006549615	0.0129930904255821
K07812|trimethylamine-N-oxide reductase (cytochrome c) 2	0.85491902375875	0.0757487861011983	0.0283989635935774	0	0.0409332265464739
K07816|putative GTP pyrophosphokinase [EC.2.7.6.5]	0.847774287220571	4.44569548079734e-05	0.0896702191545173	0	0.0625110366701034
K07979|GntR family transcriptional regulator	0.7796031099544	0.00127359670701762	0.145023802252153	0.073967546769873	0.000131944316556089
K08077|UDP-sugar diphosphatase	0.853475805427292	0.0307213865329923	0.00111574858568059	0.114361898253531	0.000325161200503731
K08153|MFS transporter, DHA1 family, multidrug resistance protein	0.859540914415569	5.11020304968681e-06	0.0818192469608744	0	0.0586347284205065
K08217|MFS transporter, DHA3 family, macrolide efflux protein	0.742735859871553	0.0222129970320368	0.0106474164498218	0.169067228686187	0.0553364979604014
K08218|MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG	0.85591143822009	0.0312762826973331	0.0692921826589809	0	0.0435200964235957
K08222|MFS transporter, YQGE family, putative transporter	0.894719491944896	0.0962145262024457	0.00625433881176	0	0.00281164304089851
K08282|non-specific serine|threonine protein kinase	0.97485243132422	0.00333561643111356	0.019632069956914	0	0.00217988228775298
K08289|phosphoribosylglycinamide formyltransferase 2 [EC.2.1.2.2]	0.880299149751817	0.000125970503294999	0.114225442291244	0	0.00534943745364406
K08298|crotonobetainyl-CoA:carnitine CoA-transferase	0.936105458579259	0.0273007120650522	0.035960950262945	0	0.000632879092743334
K08301|ribonuclease G	0.908278808325135	0.0104933369150016	0.0566268846323359	0	0.024600970127527
K08303|putative protease [EC.3.4.-.-]	0.903516473888202	0.0179873854274886	0.0180719976694889	0	0.06042414301482
K08306|membrane-bound lytic murein transglycosylase C	0.927751688016131	0.05149732189935	0.0111033720144412	0	0.00964761807007815
K08307|membrane-bound lytic murein transglycosylase D	0.870595773714515	0.0697211671616862	0.00312101473117642	0.0544728501764356	0.00208919421618666
K08309|soluble lytic murein transglycosylase	0.872819101215434	0.0384240179206192	0.0455884687253497	0	0.0431684121385967
K08323|mannonate dehydratase [EC.4.2.1.8]	0.424576136753197	0.131393830592473	0.00562372830191467	0.433129988891571	0.00527631546084352
K08483|phosphotransferase system, enzyme I, PtsI [EC.2.7.3.9]	0.84941332369841	0.000728589682570633	0.0724355999442344	0	0.077422486674785
K08591|glycerol-3-phosphate acyltransferase PlsY [EC.2.3.1.15]	0.896346510754636	0.0874352439563615	0.0124669895722682	0	0.00375125571673371
K08602|oligoendopeptidase F	0.829547192983297	0.0145550178519645	0.0954928163660274	0	0.0604049727987106
K08641|D-alanyl-D-alanine dipeptidase [EC.3.4.13.22]	0.854256446759958	0.00018521814941397	0.0795004990286353	0	0.0660578360619929
K08681|5-phosphate synthase pdxT subunit [EC.4.3.3.6]	0.856235401872908	0.00300119190002043	0.0795808286549152	0	0.0611825775721563
K08717|urea transporter	0.913401482439302	0.0596311749524582	0.0198902098731438	0	0.007077132735096
K08728|nucleoside deoxyribosyltransferase [EC.2.4.2.6]	0.845476490560292	0.113282199441064	0.0374189542370288	0	0.00382235576161441
K08884|serine|threonine protein kinase, bacterial	0.854795860703663	0.000562498324434282	0.083780347800376	0	0.0608612931715263
K08963|methylthioribose-1-phosphate isomerase [EC.5.3.1.23]	0.549986397753419	0.296283828813256	0.0805553491454902	0	0.0731744242878351
K08974|putative membrane protein	0.853516239191069	0.00893922243311295	0.0481909810397384	0	0.08935355733608
K08978|putative membrane protein	0.84381794271655	0.00521525335185258	0.0682235357910036	0	0.0827432681405943
K08996|putative membrane protein	0.899583371841619	0.0702690366419163	0.0271347554962155	0	0.00301283602024885
K08998|hypothetical protein	0.881997489793534	0.110953168011425	0.00534133866556763	0	0.00170800352947398
K09013|Fe-S cluster assembly ATP-binding protein	0.938556532135481	0.000118194068083208	0.00926466927451423	0	0.0520606045219216
K09014|Fe-S cluster assembly protein SufB	0.850443031052987	0.00258653439081068	0.0753375956484519	0	0.0716328389077498
K09015|Fe-S cluster assembly protein SufD	0.850322738835533	0.13374781681981	0.0156059502217632	0	0.000323494122893726
K09022|UPF0076 protein YjgF	0.874298106438288	0.022026730984684	0.0281366354059516	0.049488684468368	0.0260498427027082
K09116|hypothetical protein	0.635789999883545	0.0438206204828726	0.00669038442711561	0.29044222831288	0.0232567668935863
K09125|hypothetical protein	0.872156106194461	0.063861850405363	0.0608895865908497	0	0.00309245680932663
K09157|hypothetical protein	0.917052653818692	0.081977875682733	0.000789245967611452	0	0.000180224530963701
K09181|hypothetical protein	0.87910856467917	0.0216552442816596	0.0819216674775675	0	0.0173145235616031
K09384|hypothetical protein	0.987988135229086	0.000302478370897212	0.0082500796185283	0	0.00345930678148821
K09457|7-cyano-7-deazaguanine reductase [EC.1.7.1.13]	0.753298280911848	0.0452103359817794	0.00343597981134997	0	0.198055403295022
K09458|3-oxoacyl-[acyl-carrier-protein] synthase II [EC.2.3.1.179]	0.922145160032826	0.000597771135691403	0.010564103707801	0	0.066692965123682
K09691|lipopolysaccharide transport system ATP-binding protein	0.645122808188329	0.0691330109241018	0.044636613440407	0.239412801738592	0.00169476570856989
K09697|sodium transport system ATP-binding protein [EC.3.6.3.7]	0.868020224387713	0.0156098097748589	0.0180767610917755	0.0630933882468824	0.0351998164987698
K09698|nondiscriminating glutamyl-tRNA synthetase [EC.6.1.1.24]	0.870248156586809	0.108387186887457	0.0163001387571508	0	0.0050645177685836
K09702|hypothetical protein	0.99126561023611	0.000696530296590766	0.00616222593389807	0	0.00187563353340128
K09704|hypothetical protein	0.844716624651991	0.000617989425924898	0.0882746152155293	0	0.0663907707065546
K09726|hypothetical protein	0.801049230931646	0.0165001374426923	0.0162121125494755	0.163922538916505	0.00231598015968111
K09747|hypothetical protein	0.904337779494494	0.0761908398936132	0.0171480998283069	0	0.00232328078358576
K09748|hypothetical protein	0.885299417643721	0.0718091784627883	0.0422991536445332	0	0.000592250248957351
K09760|DNA recombination protein RmuC	0.93217746777754	0.0120521364864903	0.00576624256911927	0	0.0500041531668505
K09761|ribosomal RNA small subunit methyltransferase E	0.937404854860322	0.0239580757408269	5.66247915448151e-05	0	0.0385804446073067
K09762|hypothetical protein	0.878544524250615	0.0861827727275006	0.034214388513655	0	0.00105831450822939
K09764|hypothetical protein	0.960268219244322	0.0118726890997124	0.0262619662645712	0	0.00159712539139452
K09765|hypothetical protein	0.8133869218345	0.0404288693816634	0.0548110025765135	0.0716110606769627	0.0197621455303608
K09768|hypothetical protein	0.943229497327834	0.0276403561958588	0.00328350515474346	0	0.025846641321564
K09770|hypothetical protein	0.862629851477428	1.52989182209832e-05	0.0918810695736945	0	0.0454737800306564
K09772|hypothetical protein	0.861762847248805	0.098608644733722	0.0350485330628611	0	0.00457997495461178
K09773|hypothetical protein	0.863767553419315	0.108509605137388	0.0235454919688825	0	0.00417734947441401
K09774|lipopolysaccharide export system protein LptA	0.968821937504391	0.0304963347100569	0.000641276988625093	0	4.04507969271155e-05
K09775|hypothetical protein	0.883990840486503	0.0074628556533972	0.101861254327602	0	0.00668504953249858
K09777|hypothetical protein	0.887057292906223	0.076597441321288	0.0258434779093258	0	0.010501787863163
K09779|hypothetical protein	0.76522524188696	0.00786966020759901	0.169395046661687	0	0.0575100512437545
K09787|hypothetical protein	0.950847104954606	0.031393725658211	0.0173155792182035	0	0.000443590168979916
K09789|pimeloyl-[acyl-carrier protein] methyl ester esterase [EC.3.1.1.85]	0.854747995426437	0.00649349404463594	0.000292422252182068	0.137529813904269	0.000936274372476425
K09792|hypothetical protein	0.931500512926982	0.00185170992155252	0.00975443768885955	0.0560866063829746	0.000806733079631338
K09795|hypothetical protein	0.682681422685309	0.037839420417001	0.00642061376132954	0.252005332785975	0.0210532103503855
K09798|hypothetical protein	0.719053321370401	0.000135594670113606	0.018064960999373	0.247911350189942	0.014834772770171
K09810|lipoprotein-releasing system ATP-binding protein [EC.3.6.3.-]	0.935188296731983	0.0169845387126468	0.0472325202116644	0	0.000594644343705291
K09811|cell division transport system permease protein	0.898059520304254	2.87896097413862e-05	0.0250106596571114	0	0.0769010304288935
K09812|cell division transport system ATP-binding protein	0.925214079960825	0.000850965837001455	0.00359252047871662	0	0.0703424337234571
K09815|zinc transport system substrate-binding protein	0.836950694535531	0.000282074587863067	0.0945770497691144	0	0.0681901811074918
K09816|zinc transport system permease protein	0.850133819011289	0.133500104829478	0.00440439124181413	0	0.0119616849174194
K09817|zinc transport system ATP-binding protein [EC.3.6.3.-]	0.974292305648829	0.000120074916819172	0.0243896966096208	0	0.00119792282473117
K09825|Fur family transcriptional regulator, peroxide stress response	0.844218018055091	0.001761893966822	0.0886586723236885	0	0.0653614156543983
K09859|hypothetical protein	0.81328234165431	0.0604460104681138	0.00291518093827688	0.115246380821703	0.00811008611759566
K09861|hypothetical protein	0.865659325479168	0.102518125785559	0.0310561586486552	0	0.000766390086617817
K09888|hypothetical protein	0.885553506923937	0.00612933760227699	0.0233178133001483	0	0.084999342173638
K09903|uridylate kinase [EC.2.7.4.22]	0.899622697517506	0.0763352965126773	0.0203981286488952	0	0.00364387732092133
K09936|bacterial|archaeal transporter family-2 protein	0.704016426741915	0.205562996313638	0.0574347461714539	0	0.0329858307729923
K09943|hypothetical protein	0.789694548463832	0.000531592641729616	0.01671466651667	0.192854586274694	0.000204606103074358
K09951|CRISPR-associated protein Cas2	0.951392498547136	0.0294209042586649	0.00353049343989812	0	0.0156561037543013
K09952|hypothetical protein	0.864473590885233	0.108206453952447	0.0236587555668958	0	0.00366119959542341
K09960|hypothetical protein	0.760438748423628	0.129917187357065	0.0871734669191568	0	0.0224705973001501
K09988|hypothetical protein	0.864085178895125	0.0236118421473678	0.0180258831616182	0.06968095763289	0.0245961381629993
K10112|multiple sugar transport system ATP-binding protein	0.483108546951387	1.51526272627048e-06	0.00230590525619308	0.391333068246162	0.123250964283531
K10117|raffinose|stachyose|melibiose transport system substrate-binding protein	0.584417395470111	0.152980286196867	0.0639759449415989	0.19403083415332	0.0045955392381023
K10118|raffinose|stachyose|melibiose transport system permease protein	0.897377028017756	0.0138291581177739	0.0179220644036864	0.0147235280537522	0.0561482214070319
K10119|raffinose|stachyose|melibiose transport system permease protein	0.688965421526057	0.0202276587910041	0.0344242354841161	0	0.256382684198823
K10206|LL-diaminopimelate aminotransferase [EC.2.6.1.83]	0.879246665897043	0.0145222178655051	0.0385765258437672	0	0.0676545903936846
K10254|myosin-crossreactive antigen	0.853618410663414	0.000284688608876819	0.0813176580279492	0	0.0647792426997596
K10353|deoxyadenosine kinase [EC.2.7.1.76]	0.849964290385557	0.123505973643096	0.0246560221539658	0	0.00187371381738124
K10440|ribose transport system permease protein	0.867785094683084	0.00202130655025216	0.0817925232880556	0	0.0484010754786079
K10441|ribose transport system ATP-binding protein [EC.3.6.3.17]	0.918082014340633	0.049598056585941	0.0322761620384835	0	4.37670349429304e-05
K10541|methyl-galactoside transport system permease protein	0.701391473562209	0.0205100989563588	0.0401366156343485	0	0.237961811847084
K10542|methyl-galactoside transport system ATP-binding protein [EC.3.6.3.17]	0.60993266336338	0.0320867092902504	0.0251377408858626	0.299547066929124	0.033295819531383
K10563|formamidopyrimidine-DNA glycosylase [EC.3.2.2.23 4.2.99.18]	0.840914256427445	0.137872574473981	0.0179234797976454	0	0.00328968930092904
K10773|endonuclease III [EC.4.2.99.18]	0.960096915566845	0.00372267094469388	0.002764056684161	0	0.0334163568042997
