Residuals	timepoint	number_of_pups_scaled	genotype	lipocalin2_pg_ml_scaled
GO:0030975|[MF] thiamine binding	0.564036705542942	0.425178720688407	0.0107841409690864	0	4.32799564143199e-07
GO:0030976|[MF] thiamine pyrophosphate binding	0.645572820077776	0.347564390853275	0.00683295687653639	0	2.98321924122504e-05
GO:0030983|[MF] mismatched DNA binding	0.87806637711069	0.110923885863415	0.00395761801451254	5.98419168235877e-12	0.0070521190053982
GO:0031012|[CC] extracellular matrix	0.67663183491398	0.286499487161146	0.0316059910159154	4.9790141237148e-14	0.0052626869089083
GO:0031071|[MF] cysteine desulfurase activity	0.404236110154645	0.589860492893292	0.000314551574434148	0.00497787701346034	0.000610968364168825
GO:0031100|[BP] animal organ regeneration	0.99278667010932	0	0.0048889281202118	0	0.00232440177046818
GO:0031119|[BP] tRNA pseudouridine synthesis	0.524260881713226	0.475159703363819	0.000555961475411777	0	2.34534475437235e-05
GO:0031132|[MF] serine 3-dehydrogenase activity	0.954620216459621	0	0.0371913395518629	0	0.008188443988516
GO:0031167|[BP] rRNA methylation	0.517768609242799	0.481395399662669	0.000822092926508506	0	1.38981680232951e-05
GO:0031175|[BP] neuron projection development	0.955808847421211	0	0.0393885120966634	0	0.00480264048212597
GO:0031176|[MF] endo-1,4-beta-xylanase activity	0.849153931628049	0.146677762863541	0.00362463872644489	7.73147202922062e-11	0.000543666704650765
GO:0031204|[BP] posttranslational protein targeting to membrane, translocation	0.984655752342458	0	0.00206395888740564	0.0114079345177417	0.00187235425239449
GO:0031218|[MF] arabinogalactan endo-1,4-beta-galactosidase activity	0.783755597411656	0.21089147761746	0.00489670033715282	8.50285253874151e-14	0.000456224633645848
GO:0031222|[BP] arabinan catabolic process	0.859330113376481	0.0883503994275249	0.00998697758304475	0.0293526404605697	0.0129798691523794
GO:0031226|[CC] intrinsic component of plasma membrane	0.522667229383322	0.466365160273244	0.000607674683139798	0.00437416508602257	0.00598577057427136
GO:0031235|[CC] intrinsic component of the cytoplasmic side of the plasma membrane	0.946592056802256	0.0476493299202852	0.0051159556880124	9.94116601070473e-20	0.00064265758944628
GO:0031299|[MF] taurine-pyruvate aminotransferase activity	0.960032793771172	0.0344839194946579	0.00255318440521121	4.62887097509669e-07	0.00292963944186142
GO:0031388|[BP] organic acid phosphorylation	0.624596383643021	0.350928700921766	0.0235307195100119	1.29085985500594e-17	0.000944195925200994
GO:0031402|[MF] sodium ion binding	0.654804400908686	0.341371713893321	0.00322159017876595	0	0.000602295019226903
GO:0031419|[MF] cobalamin binding	0.865106761298011	0.05647175401149	0.0751202381138403	0	0.00330124657665812
GO:0031460|[BP] glycine betaine transport	0.992484993915316	0.00735807599220864	8.8936802570888e-06	2.56592881741646e-12	0.000148036409652956
GO:0031514|[CC] motile cilium	0.971423510936087	0	0.00126771171917986	0	0.0273087773447336
GO:0031515|[CC] tRNA (m1A) methyltransferase complex	0.745330873164821	0.192690049971342	0.0590108411886921	2.89788509562046e-16	0.00296823567514514
GO:0031554|[BP] regulation of DNA-templated transcription, termination	0.698818597723364	0.284816768009848	0.0146882575203433	4.88176045590793e-14	0.00167637674639644
GO:0031564|[BP] transcription antitermination	0.683383942707165	0.295078624605107	0.0139593076672468	0	0.00757812502048141
GO:0031625|[MF] ubiquitin protein ligase binding	0.997691831891663	8.44632064608302e-16	0.00181089477799883	0	0.000497273330337269
GO:0031647|[BP] regulation of protein stability	0.26119603610543	0.726463778631706	0.0111209391410073	0.000168194984411778	0.00105105113744513
GO:0031965|[CC] nuclear membrane	0.94248131656978	0	0.00109673107460799	0	0.0564219523556123
GO:0031966|[CC] mitochondrial membrane	0.982608245472	0.00531199652306933	0.0050348982714938	7.76096214249056e-12	0.00704485972567546
GO:0031992|[MF] energy transducer activity	0.776965393018521	0.214067816836921	0.00883742166306395	2.10260119665549e-15	0.000129368481491497
GO:0032049|[BP] cardiolipin biosynthetic process	0.512274159334777	0.466010402071746	0.00481981551652356	0.015489171758254	0.00140645131869992
GO:0032153|[CC] cell division site	0.541366239961082	0.453430598458437	0.00375644077362557	2.00225559292927e-12	0.00144672080485323
GO:0032217|[MF] riboflavin transporter activity	0.348851012012811	0.644163852589302	0.00193682165783285	4.95875098330194e-16	0.005048313740054
GO:0032265|[BP] XMP salvage	0.417987862009422	0.579370444521714	0.000229902619879096	5.86167856590783e-05	0.00235317406332547
GO:0032324|[BP] molybdopterin cofactor biosynthetic process	0.550871473164951	0.443784836296884	0.00194974454700696	0	0.0033939459911589
GO:0032450|[MF] maltose alpha-glucosidase activity	0.583403336175812	0.386584928920593	0.0298424494658738	0	0.000169285437721316
GO:0032549|[MF] ribonucleoside binding	0.829534845310394	0.164547394933606	0.00540434599301062	7.04573228597218e-15	0.000513413762981963
GO:0032784|[BP] regulation of DNA-templated transcription, elongation	0.607151818294604	0.356072555368368	0.00734993806139705	0.0257019108942987	0.00372377738133191
GO:0032923|[BP] organic phosphonate biosynthetic process	0.914777653298608	0.0733802743309503	0.0113724726127855	3.0532198263592e-14	0.000469599757625831
GO:0032955|[BP] regulation of barrier septum assembly	0.613126887917353	0.344590292961817	0.0031651738734802	0.0388369118457674	0.000280733401581989
GO:0033014|[BP] tetrapyrrole biosynthetic process	0.640091021792731	0.305145139129381	0.0545203404271245	1.96194166907193e-13	0.000243498650567249
GO:0033148|[BP] positive regulation of intracellular estrogen receptor signaling pathway	0.987072747765124	1.01263841417885e-10	0.00669748328803772	0.00491319030472263	0.00131657854085147
GO:0033177|[CC] proton-transporting two-sector ATPase complex, proton-transporting domain	0.828916640551618	0.089122444891734	0.0728471215658331	4.5217609345616e-17	0.00911379299081509
GO:0033178|[CC] proton-transporting two-sector ATPase complex, catalytic domain	0.674564874409367	0.302202820667363	0.0176568931059255	3.7343631912294e-14	0.00557541181730732
GO:0033179|[CC] proton-transporting V-type ATPase, V0 domain	0.680968991254896	0.31419003833866	0.00471263633979033	0	0.000128334066654064
GO:0033194|[BP] response to hydroperoxide	0.989576916386704	0	0.000929956679490924	0	0.00949312693380468
GO:0033281|[CC] TAT protein transport complex	0.577725345828396	0.42081203791272	0.00146207049560373	1.6595809911498e-17	5.45763279666275e-07
GO:0033362|[BP] lysine biosynthetic process via diaminopimelate, diaminopimelate-aminotransferase pathway	0.784247284675876	0.205971986223822	0.000982143034716161	0.00771037060217054	0.00108821546341539
GO:0033390|[BP] putrescine biosynthetic process from arginine via N-carbamoylputrescine	0.673250724735277	0.307933749950089	1.55193102375371e-05	0.0186553320682365	0.000144673936160188
GO:0033468|[BP] CMP-keto-3-deoxy-D-manno-octulosonic acid biosynthetic process	0.817957735348369	0.180245610273763	7.20336617877592e-06	2.22545996334079e-13	0.0017894510114666
GO:0033554|[BP] cellular response to stress	0.657720386762122	0.304480592586126	0.0310535205132236	0.006738615821866	6.88431666183626e-06
GO:0033590|[BP] response to cobalamin	0.992494687308933	0	0.00644839138916927	0	0.00105692130189741
GO:0033608|[MF] formyl-CoA transferase activity	0.463252686115815	0.468694744667721	0.0195662137882146	0.0464360834651328	0.00205027196311713
GO:0033611|[BP] oxalate catabolic process	0.300145003579209	0.638763195123358	0.0192160431617919	0.0382155752565332	0.00366018287910813
GO:0033711|[MF] 4-phosphoerythronate dehydrogenase activity	0.997844150407514	0	0.00153921280383846	0	0.000616636788647485
GO:0033727|[MF] aldehyde dehydrogenase (FAD-independent) activity	0.90663275450663	0.077086564874392	0.00119131388979935	6.46328772626342e-09	0.0150893602658914
GO:0033739|[MF] preQ1 synthase activity	0.994962179254523	0	0.00502617842359166	0	1.1642321884965e-05
GO:0033743|[MF] peptide-methionine (R)-S-oxide reductase activity	0.728948292752441	0.262347124238149	0.00153549477531881	1.31597682288422e-13	0.00716908823395958
GO:0033762|[BP] response to glucagon	0.992494687308933	0	0.00644839138916927	0	0.00105692130189741
GO:0033785|[MF] heptose 7-phosphate kinase activity	0.54902430944137	0.446239172371528	0.00444738091106173	1.43539401812599e-12	0.000289137274604796
GO:0033786|[MF] heptose-1-phosphate adenylyltransferase activity	0.54902430944137	0.446239172371528	0.00444738091106173	1.43539401812599e-12	0.000289137274604796
GO:0033795|[MF] betaine reductase activity	0.977679126351709	0	0.0134221419541544	0	0.00889873169413699
GO:0033817|[MF] beta-ketoacyl-acyl-carrier-protein synthase II activity	0.951115010627573	0.0262614441660758	0.0172877940577333	0.00407657727924037	0.00125917386937784
GO:0033818|[MF] beta-ketoacyl-acyl-carrier-protein synthase III activity	0.85633343533347	0.142836575679574	0.00082702738229085	4.93911321462343e-15	2.96160466009486e-06
GO:0033819|[MF] lipoyl(octanoyl) transferase activity	0.935457903469904	0.0489491111150307	0.00753746043567066	1.42806344704991e-13	0.00805552497925204
GO:0033831|[MF] kojibiose phosphorylase activity	0.933368743419682	0.0581195477637268	0.0026561256719541	0	0.00585558314463678
GO:0033856|[MF] pyridoxine 5-phosphate synthase activity	0.657124927462205	0.338663431746232	0.00411989769311622	0	9.17430984469632e-05
GO:0033862|[MF] UMP kinase activity	0.56899540635737	0.429523952925105	2.42284393837543e-05	8.747023026042e-14	0.00145641227805395
GO:0033890|[MF] ribonuclease D activity	0.359625294584482	0.62985277619935	0.0045824593820453	0	0.00593946983412303
GO:0033925|[MF] mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity	0.769509251646321	0.180571109553175	0.0230855854539742	0.0197384684690995	0.00709558487742968
GO:0033926|[MF] glycopeptide alpha-N-acetylgalactosaminidase activity	0.757714961605207	0.224551184621629	0.00144183827309335	0.00465161955244483	0.0116403959476261
GO:0033939|[MF] xylan alpha-1,2-glucuronosidase activity	0.670265003697206	0.300177218643825	0.0107946348892298	0.0121832208044755	0.00657992196526317
GO:0033980|[MF] phosphonopyruvate decarboxylase activity	0.914777653298608	0.0733802743309503	0.0113724726127855	3.0532198263592e-14	0.000469599757625831
GO:0033990|[MF] ectoine synthase activity	0.916411727038261	0.0742500635822203	0.00589890075111607	2.58786070272776e-11	0.00343930860252421
GO:0034000|[MF] chondroitin-sulfate-ABC endolyase activity	0.849848673404127	0.0981709465667605	0.000172733520469579	0.0478512977986389	0.00395634871000418
GO:0034023|[MF] 5-(carboxyamino)imidazole ribonucleotide mutase activity	0.547006174212386	0.415799346643105	0.0175120580996772	0.0196145628681364	6.78581766956026e-05
GO:0034028|[MF] 5-(carboxyamino)imidazole ribonucleotide synthase activity	0.908589062170673	0.068393598301313	0.00532604207374497	0	0.0176912974542688
GO:0034040|[MF] lipid-transporting ATPase activity	0.877101177685164	0.0686981971510267	0.000465840702647489	0.00196117382749465	0.0517736106336672
GO:0034220|[BP] ion transmembrane transport	0.790738296882167	0.18554093683382	0.0132153802964906	0	0.0105053859875221
GO:0034227|[BP] tRNA thio-modification	0.46077754953891	0.536969707632041	0.00168413269762451	0.00012881280779407	0.000439797323630444
GO:0034228|[MF] ethanolamine transmembrane transporter activity	0.32091601435642	0.614271622720323	0.00252856655141927	0.049503892779609	0.0127799035922293
GO:0034257|[MF] nicotinamide riboside transmembrane transporter activity	0.368032646955163	0.622425440039547	0.00306880701475385	0	0.00647310599053579
GO:0034605|[BP] cellular response to heat	0.993600040975121	0	0.00368753140607497	0	0.00271242761880439
GO:0034618|[MF] arginine binding	0.969139982963631	0.00673804062501447	0.0125537269358337	0.00835894737170311	0.00320930210381778
GO:0034979|[MF] NAD-dependent protein deacetylase activity	0.723400919116179	0.270824872866043	0.000655693223309583	0.00495466572599011	0.000163849068478535
GO:0035094|[BP] response to nicotine	0.988813728876849	0	0.00267692268276916	0	0.00850934844038203
GO:0035097|[CC] histone methyltransferase complex	0.987072517630424	7.08131455568762e-11	0.00669701202740522	0.00491392446123168	0.00131654581012565
GO:0035435|[BP] phosphate ion transmembrane transport	0.667820366672585	0.316296801464817	0.00190914699908008	1.70194332581728e-15	0.013973684863516
GO:0035438|[MF] cyclic-di-GMP binding	0.818274889646659	0.165829016650684	0.0125120296118251	0	0.00338406409083193
GO:0035556|[BP] intracellular signal transduction	0.986913662714745	0	0.00662013170546288	0.00513623260540516	0.00132997297438727
GO:0035605|[MF] peptidyl-cysteine S-nitrosylase activity	0.991520044257512	0	0.000120666748486797	0	0.00835928899400093
GO:0035606|[BP] peptidyl-cysteine S-trans-nitrosylation	0.991520044257512	0	0.000120666748486797	0	0.00835928899400093
GO:0035998|[BP] 7,8-dihydroneopterin 3-triphosphate biosynthetic process	0.628617313763744	0.312847281365164	0.0454000890682786	0.0101492643187485	0.0029860514840652
GO:0035999|[BP] tetrahydrofolate interconversion	0.499981751227244	0.494356913910303	0.00565966927013462	0	1.66559231855237e-06
GO:0036009|[MF] protein-glutamine N-methyltransferase activity	0.787988176093707	0.202627289871204	0.000295136651741788	0.00891896936374921	0.000170428019597271
GO:0036054|[MF] protein-malonyllysine demalonylase activity	0.612736241842173	0.370931599578403	0.0130846589901735	3.69788301422417e-12	0.00324749958555229
GO:0036055|[MF] protein-succinyllysine desuccinylase activity	0.612736241842173	0.370931599578403	0.0130846589901735	3.69788301422417e-12	0.00324749958555229
GO:0036094|[MF] small molecule binding	0.876489092355349	0.107710048969134	0.0131134611669248	6.34137885371501e-20	0.00268739750859299
GO:0036355|[MF] 2-iminoacetate synthase activity	0.599635930857618	0.388898126030519	0.0108659238887251	0	0.00060001922313733
GO:0036361|[MF] racemase activity, acting on amino acids and derivatives	0.389499212654035	0.605443471306078	0.00499085195202595	1.20254999576465e-12	6.64640866584383e-05
GO:0036370|[MF] D-alanyl carrier activity	0.592473073473223	0.380956177838294	0.0264070373736762	0	0.00016371131480663
GO:0036381|[MF] pyridoxal 5-phosphate synthase (glutamine hydrolysing) activity	0.684031501734787	0.268569958110037	0.000906269169533431	0.0439748862024652	0.00251738478317813
GO:0036382|[MF] flavin reductase (NADH) activity	0.594189083995727	0.374978773970701	0.0306203622471518	0	0.000211779786419785
GO:0036439|[MF] glycerol-3-phosphate dehydrogenase [NADP+] activity	0.565066565395557	0.424734897891421	0.00948226699015713	1.84911165203922e-11	0.000716269704374156
GO:0036464|[CC] cytoplasmic ribonucleoprotein granule	0.966362314687612	0.0189499290188678	0.0035418121967275	1.7564555354893e-13	0.0111459440966173
GO:0042026|[BP] protein refolding	0.491430948337436	0.494811461397244	0.00785025267230699	0.00238805591410638	0.0035192816789074
GO:0042121|[BP] alginic acid biosynthetic process	0.830125756056799	0.168306193405366	0.00141674113816097	7.34415703402411e-20	0.000151309399674147
GO:0042128|[BP] nitrate assimilation	0.745288903936875	0.25094128814019	0.00343566508381525	6.21799519397515e-13	0.000334142838497531
GO:0042132|[MF] fructose 1,6-bisphosphate 1-phosphatase activity	0.578578278376154	0.415632556482687	0.00118559614334	0	0.00460356899781837
GO:0042158|[BP] lipoprotein biosynthetic process	0.536597793308331	0.462985073293007	5.04836471169897e-05	0	0.000366649751544071
GO:0042173|[BP] regulation of sporulation resulting in formation of a cellular spore	0.797774839191401	0.199699010207722	0.000668606989267914	4.29498741670513e-14	0.00185754361156658
GO:0042220|[BP] response to cocaine	0.991420051609487	0	0.00127644066608151	0	0.0073035077244313
GO:0042242|[MF] cobyrinic acid a,c-diamide synthase activity	0.829039489249265	0.140933040480895	0.0299840199424722	0	4.34503273679915e-05
GO:0042245|[BP] RNA repair	0.308475879943532	0.66591679341616	0.0160068052295282	0.00867308970063791	0.000927431710142179
GO:0042254|[BP] ribosome biogenesis	0.494441666964523	0.502523083170047	0.00302932004742593	7.5867816599192e-17	5.92981800463419e-06
GO:0042256|[BP] mature ribosome assembly	0.669863371280461	0.325341846898079	0.000203139159856336	5.47513297947943e-13	0.00459164266105649
GO:0042262|[BP] DNA protection	0.547429553183441	0.427146042601554	0.0229340993220194	1.33328388337779e-13	0.0024903048928519
GO:0042274|[BP] ribosomal small subunit biogenesis	0.582935050783277	0.414600898858351	0.00211820408913464	0	0.000345846269237155
GO:0042278|[BP] purine nucleoside metabolic process	0.553622201657505	0.433711985054291	0.0121262195671505	1.35343217018399e-15	0.000539593721052715
GO:0042279|[MF] nitrite reductase (cytochrome, ammonia-forming) activity	0.921410286416006	0.0188671637223271	0.0595391751381905	0	0.000183374723476712
GO:0042282|[MF] hydroxymethylglutaryl-CoA reductase activity	0.62572042046279	0.344128254339243	0.0293120957709107	0	0.000839229427056301
GO:0042286|[MF] glutamate-1-semialdehyde 2,1-aminomutase activity	0.610338606170119	0.361325234554009	0.0240422459592172	2.94054220150986e-13	0.00429391331636039
GO:0042325|[BP] regulation of phosphorylation	0.904866139384828	0.0538252282321759	0.00992567877552019	1.28000256567261e-11	0.0313829535946762
GO:0042351|[BP] de novo GDP-L-fucose biosynthetic process	0.988736111995414	0	0.00200595742272021	0	0.00925793058186551
GO:0042355|[BP] L-fucose catabolic process	0.907096839621498	0.0900978093448005	0.000486682854846825	1.67483350463049e-12	0.00231866817717937
GO:0042393|[MF] histone binding	0.992650172995471	0	0.00312810678822632	0	0.00422172021630236
GO:0042409|[MF] caffeoyl-CoA O-methyltransferase activity	0.860444541864304	0.0803184495482506	0.0592359040222793	2.47917824191983e-13	1.10456491809786e-06
GO:0042450|[BP] arginine biosynthetic process via ornithine	0.475917264915247	0.521292272923994	0.00200978435628393	3.78818184950879e-15	0.000780677804470522
GO:0042493|[BP] response to drug	0.988245182779791	0	0.00337382656395571	0	0.00838099065625359
GO:0042538|[BP] hyperosmotic salinity response	0.992494687308933	0	0.00644839138916927	0	0.00105692130189741
GO:0042542|[BP] response to hydrogen peroxide	0.991791814825737	0	0.0010419120315278	0	0.0071662731427348
GO:0042545|[BP] cell wall modification	0.716366264425263	0.263888276885276	0.00906125400832783	0.010462481811531	0.000221722869601616
GO:0042558|[BP] pteridine-containing compound metabolic process	0.573729141988959	0.34910675386498	0.0262804624766754	0.0478617390294129	0.0030219026399722
GO:0042586|[MF] peptide deformylase activity	0.540085185602845	0.44949478713043	0.0103582938294056	0	6.17334373193796e-05
GO:0042597|[CC] periplasmic space	0.492885679345798	0.506341027764241	0.000537642448499936	6.67163483496474e-16	0.000235650441460406
GO:0042626|[MF] ATPase activity, coupled to transmembrane movement of substances	0.598568682204385	0.392980634126355	0.00843948275569723	2.22327348624836e-13	1.12009133404821e-05
GO:0042732|[BP] D-xylose metabolic process	0.978070515241565	0.0170709862520905	0.000597402983576402	0	0.00426109552276819
GO:0042742|[BP] defense response to bacterium	0.861499744803821	0.0919388840721095	0.016962355344426	0.0219408403510679	0.00765817542857524
GO:0042744|[BP] hydrogen peroxide catabolic process	0.751622222821674	0.154449419350081	0.0826145574034188	5.53184367984678e-16	0.0113138004248257
GO:0042773|[BP] ATP synthesis coupled electron transport	0.958073271622776	0	0.0353850795764428	0	0.00654164880078098
GO:0042777|[BP] plasma membrane ATP synthesis coupled proton transport	0.523634954154973	0.47168536319264	0.00442594584398263	3.45038985395941e-15	0.000253736808400477
GO:0042780|[BP] tRNA 3-end processing	0.359625294584482	0.62985277619935	0.0045824593820453	0	0.00593946983412303
GO:0042781|[MF] 3-tRNA processing endoribonuclease activity	0.485316090369098	0.495809614896676	0.000371277990711569	0.0182291538222085	0.000273862921304966
GO:0042788|[CC] polysomal ribosome	0.999418363876159	0	0.000540159022037304	0	4.1477101803272e-05
GO:0042802|[MF] identical protein binding	0.987776765094207	0	0.0095498395972397	0	0.00267339530855338
GO:0042803|[MF] protein homodimerization activity	0.989966665539817	0	0.000480172522838476	0	0.00955316193734474
GO:0042819|[BP] vitamin B6 biosynthetic process	0.666966897866757	0.281108789237288	0.0016557990590924	0.0476195583444455	0.00264895549241699
GO:0042823|[BP] pyridoxal phosphate biosynthetic process	0.60992036500193	0.322199034892539	0.00655269623457255	0.0587916821078667	0.00253622176309193
GO:0042853|[BP] L-alanine catabolic process	0.4594470092631	0.539998945670176	0.000554018584162958	3.95658313671269e-15	2.64825577862414e-08
GO:0042882|[BP] L-arabinose transport	0.750968461425862	0.212342030642678	0.025924965587403	0.00916946672403846	0.00159507562001796
GO:0042883|[BP] cysteine transport	0.657806768437983	0.309984364532802	0.031874456651408	5.35991401773397e-15	0.00033441037780165
GO:0042888|[MF] molybdenum ion transmembrane transporter activity	0.905637030713043	0.0475437782996212	0.00607029854010902	7.48146675438137e-13	0.0407488924464789
GO:0042895|[MF] antibiotic transporter activity	0.905699965643757	0.0846339468246863	0.00884368489263975	8.72656968232653e-15	0.000822402638907877
GO:0042925|[MF] benzoate transporter activity	0.880006279946691	0.088810385714903	0.00316109472219398	0.00301202318701641	0.025010216429196
GO:0042954|[MF] lipoprotein transporter activity	0.571345103933184	0.411011991555369	0.00704992141034639	2.27705500994964e-13	0.0105929831008725
GO:0042972|[MF] licheninase activity	0.978885886061507	0	0.00219442159593339	0	0.0189196923425594
GO:0042981|[BP] regulation of apoptotic process	0.879977472116667	0.0790119236187938	0.00359564955071002	1.63136079227693e-18	0.0374149547138293
GO:0043022|[MF] ribosome binding	0.719312368417285	0.25850011894881	0.0170757869378754	0	0.00511172569603004
GO:0043023|[MF] ribosomal large subunit binding	0.816581272830583	0.174567559613878	0.00875135278782524	7.25331485946483e-35	9.98147677136673e-05
GO:0043025|[CC] neuronal cell body	0.98956424602575	0	1.95101746101363e-05	0	0.0104162437996395
GO:0043039|[BP] tRNA aminoacylation	0.843320782331725	0.143058319386895	0.00232343875460981	0	0.0112974595267702
GO:0043065|[BP] positive regulation of apoptotic process	0.965397106392481	0.0151009484236943	0.0169276383816497	2.01190840462406e-11	0.00257430678205544
GO:0043066|[BP] negative regulation of apoptotic process	0.972439931104018	0.0151932978523693	0.00307896058072759	0	0.00928781046288537
GO:0043093|[BP] FtsZ-dependent cytokinesis	0.52478043113979	0.473149334859289	0.00206589214388813	1.87017198539719e-19	4.34185703268534e-06
GO:0043094|[BP] cellular metabolic compound salvage	0.32086217768433	0.670912089003205	0.00266907708589398	0.000352223532500752	0.00520443269407063
GO:0043115|[MF] precorrin-2 dehydrogenase activity	0.767484953586573	0.143221893367998	0.0891192756654003	6.05395539725303e-13	0.000173877379423317
GO:0043139|[MF] 5-3 DNA helicase activity	0.994533329515331	0	0.00245962964035426	0	0.00300704084431422
GO:0043140|[MF] ATP-dependent 3-5 DNA helicase activity	0.668603854581159	0.311444677813206	0.0191490322364944	1.01008185381807e-11	0.000802435359040509
GO:0043141|[MF] ATP-dependent 5-3 DNA helicase activity	0.711836194943898	0.282940177717552	0.00133977076437349	0.00385002955473064	3.38270194457239e-05
GO:0043165|[BP] Gram-negative-bacterium-type cell outer membrane assembly	0.97090763856534	0.0289007164167144	1.95324095705729e-05	0	0.000172112608375437
GO:0043169|[MF] cation binding	0.581083425464815	0.398831483284844	0.00260149462261261	0.0172534497671305	0.000230146860598305
GO:0043171|[BP] peptide catabolic process	0.716367678195955	0.235969567671845	0.000586565715197118	0.0461897039213238	0.000886484495678942
GO:0043173|[BP] nucleotide salvage	0.600104980848312	0.370276652561867	0.0295657592750292	0	5.2607314792274e-05
GO:0043190|[CC] ATP-binding cassette (ABC) transporter complex	0.469754275767123	0.529420429138509	0.000699184692319969	0	0.000126110402048261
GO:0043209|[CC] myelin sheath	0.990759585042524	0	1.52805303792453e-05	0	0.00922513442709693
GO:0043231|[CC] intracellular membrane-bounded organelle	0.829675280825085	0.0456503403449222	0.0314832772142807	0.0930564565575652	0.000134645058146899
GO:0043234|[CC] protein complex	0.917578668851554	0.0668732482814364	0.00136527157556853	2.84778830432519e-11	0.0141828112629636
GO:0043335|[BP] protein unfolding	0.929794080567176	0.0550238397112084	0.014960004167459	0	0.00022207555415612
GO:0043365|[MF] [formate-C-acetyltransferase]-activating enzyme activity	0.543186381127609	0.455478335998365	0.000665811598357667	1.05537722807017e-15	0.000669471275667869
GO:0043410|[BP] positive regulation of MAPK cascade	0.970883792584212	0	0.00970281212800244	0	0.0194133952877853
GO:0043412|[BP] macromolecule modification	0.766460679234429	0.233073961564982	0.000431654893578781	1.28796465084456e-12	3.37043057226488e-05
GO:0043419|[BP] urea catabolic process	0.836605736710172	0.159699536630911	0.000470486654440049	1.27439630910691e-12	0.00322424000320312
GO:0043531|[MF] ADP binding	0.51580178061258	0.466969769543674	0.017046919882408	3.88976176210426e-11	0.00018152992244059
GO:0043546|[MF] molybdopterin cofactor binding	0.750091095287173	0.195844219246669	0.0532355131969256	1.08603901242098e-11	0.000829172258372053
GO:0043547|[BP] positive regulation of GTPase activity	0.98348447370233	0	0.00370341238036319	0	0.0128121139173066
GO:0043565|[MF] sequence-specific DNA binding	0.682480258419993	0.30211451404222	0.00322576570333939	0.0115337056276964	0.000645756206750565
GO:0043571|[BP] maintenance of CRISPR repeat elements	0.791071902904684	0.200948550445624	0.00345605558905318	0.00332557872306375	0.00119791233757507
GO:0043590|[CC] bacterial nucleoid	0.474040201393495	0.520019085047636	0.0057050809947914	1.02671256355448e-14	0.000235632564066434
GO:0043627|[BP] response to estrogen	0.987071767659885	1.0289525805482e-10	0.00669709456426571	0.00491452129108035	0.00131661638187334
GO:0043737|[MF] deoxyribonuclease V activity	0.958846508171119	0.0286693969243814	0.00915321768807004	0	0.00333087721642917
GO:0043751|[MF] polyphosphate:AMP phosphotransferase activity	0.676859393937547	0.277379219726454	0.0120633505321724	0.0329167545943343	0.000781281209491681
GO:0043752|[MF] adenosylcobinamide kinase activity	0.843042399045244	0.127334485544741	0.02953904974084	2.31913145813019e-14	8.40656691517902e-05
GO:0043755|[MF] alpha-ribazole phosphatase activity	0.88193060547212	0.103997901497449	0.0134021819919981	2.12800778862669e-19	0.000669311038433429
GO:0043768|[MF] S-ribosylhomocysteine lyase activity	0.420404884188223	0.569195221487449	0.00658054174229702	2.46542629750198e-11	0.00381935255737712
GO:0043772|[MF] acyl-phosphate glycerol-3-phosphate acyltransferase activity	0.434849312898706	0.55026329274345	0.0141547457992728	4.33078637392732e-13	0.000732648558137981
GO:0043805|[MF] indolepyruvate ferredoxin oxidoreductase activity	0.778725213954514	0.201243721025551	0.0130719856510327	0	0.00695907936890154
GO:0043807|[MF] 3-methyl-2-oxobutanoate dehydrogenase (ferredoxin) activity	0.884125701585461	0.114586170348821	0.000227130899522787	0	0.0010609971661954
GO:0043815|[MF] phosphoribosylglycinamide formyltransferase 2 activity	0.738680889403401	0.248432759147697	0.0042179898373496	8.48927438724857e-22	0.00866836161155157
GO:0043822|[MF] ribonuclease M5 activity	0.930603511139511	0.0649644708090249	7.56535625887927e-05	9.74077031314089e-14	0.00435636448877784
GO:0043828|[MF] tRNA 2-selenouridine synthase activity	0.927313347091406	0.0675709977606517	0.000107321833556524	6.10266679292737e-11	0.00500833325335877
GO:0043857|[MF] N-acetylornithine carbamoyltransferase activity	0.769990641290769	0.184450816269857	0.000221279590871585	0.040846600905159	0.00449066194334315
GO:0043884|[MF] CO-methylating acetyl-CoA synthase activity	0.626413160096508	0.358672238279142	0.013193689528462	4.73847854978016e-12	0.00172091209114924
GO:0043892|[MF] methylglyoxal reductase (NADPH-dependent) activity	0.520391582766204	0.458865232024899	0.01830887200994	0	0.00243431319895747
GO:0043934|[BP] sporulation	0.764318823288461	0.22978274583735	0.00310092893681394	0	0.00279750193737552
GO:0043937|[BP] regulation of sporulation	0.385981703294636	0.603437499742075	0.00936992909990698	0	0.0012108678633816
GO:0043952|[BP] protein transport by the Sec complex	0.924929111157332	0.0360699088609278	0.000887510142687081	0	0.0381134698390536
GO:0043953|[BP] protein transport by the Tat complex	0.57471809684424	0.423712831708884	0.00156902841709616	4.81310617258806e-14	4.30297310442211e-08
GO:0044010|[BP] single-species biofilm formation	0.683963458952671	0.301785380943604	0.000620656609519152	0.0119515856768298	0.00167891781737566
GO:0044205|[BP] de novo UMP biosynthetic process	0.559489958516871	0.437447910484187	0.00301039084143757	0	5.17401575047158e-05
GO:0044206|[BP] UMP salvage	0.369786964487739	0.622302262024233	0.00759938409900193	0	0.000311389389025895
