Residuals	timepoint	number_of_pups_scaled	genotype	lipocalin2_pg_ml_scaled
RXN-3962|(expasy) 6-aminohexanoate-oligomer exohydrolase [3.5.1.46]	0.916349426765593	0.020177162723807	0.00485264322947917	8.39401150027116e-14	0.0586207672810372
RXN-4142|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.378382147317064	0.607505663313114	0.0127810585681952	0	0.00133113080162634
RXN-5341|(expasy) Beta-glucosidase [3.2.1.21]	0.878311442511754	0.0666336109826486	0.0039144622424085	0.0326897559525979	0.0184507283105912
RXN-5424|(metacyc) indole-3-glycol dehydrogenase [1.1.1.1]	0.366940107805396	0.616539070311914	0.0147077072853673	4.72181159425398e-20	0.00181311459732281
RXN-5841|(expasy) 5-nucleotidase [3.1.3.5]	0.935440990029205	0.0403141325190787	0.0179114592995282	2.02272195500712e-19	0.0063334181521882
RXN-6341|(expasy) Tetrahydrofolate synthase [6.3.2.17]	0.694340458042143	0.278137466439843	0.0270554695688289	4.27921193105e-12	0.000466605944906207
RXN-6501|(expasy) D-inositol-3-phosphate glycosyltransferase [2.4.1.250]	0.83514892131417	0.140773812925911	0.00643795865720534	0.0175381180823782	0.000101189020336112
RXN-6622|(expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	0.997283209158824	0	0.0023691855918962	0	0.000347605249279432
RXN-7001|(expasy) Purine-nucleoside phosphorylase [2.4.2.1]	0.431138624754888	0.533206586250678	0.00498611914983922	0.0301904355814295	0.000478234263165997
RXN-7253|(expasy) Inositol-phosphate phosphatase [3.1.3.25]	0.965960635627466	0	0.00872452301386759	0	0.0253148413586664
RXN-7421|(expasy) Cyclopropane-fatty-acyl-phospholipid synthase [2.1.1.79]	0.397586975521173	0.5923605069889	0.0088020216223515	3.27603466493026e-16	0.00125049586757493
RXN-7565|(expasy) Guanidinobutyrase [3.5.3.7]	0.895068769301503	0.0530256776005262	0.000399070604133328	0.0429352949921936	0.00857118750164414
RXN-7566|(expasy) Glycine reductase [1.21.4.2]	0.708233667295832	0.290928882648654	0.000667469354844051	0	0.000169980700670835
RXN-7572|(expasy) L-lactate dehydrogenase [1.1.1.27]	0.337907493490388	0.646104950347956	0.0155154237105226	0	0.000472132451133372
RXN-7607|(expasy) AMBIGUOUS [3.1.3.5; 3.1.3.99]	0.935440990029205	0.0403141325190787	0.0179114592995282	2.02272195500712e-19	0.0063334181521882
RXN-7609|(expasy) 5-nucleotidase [3.1.3.5]	0.935440990029205	0.0403141325190787	0.0179114592995282	2.02272195500712e-19	0.0063334181521882
RXN-7637|(expasy) Nicotinate dehydrogenase [1.17.1.5]	0.839441954481515	0.129879059089841	0.00912391934899359	5.41699870313184e-22	0.0215550670796496
RXN-7644|(metacyc) D-sorbitol 2-dehydrogenase [1.1.1.14]	0.641603391140048	0.279445064910652	0.0439279210676846	0.0326069198698572	0.00241670301175873
RXN-7657|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.366940107805396	0.616539070311914	0.0147077072853673	4.72181159425398e-20	0.00181311459732281
RXN-7668|(expasy) Glycogen(starch) synthase [2.4.1.11]	0.994115322250219	0	0.00160290091336942	0	0.00428177683641154
RXN-7669|(expasy) 1,4-alpha-glucan branching enzyme [2.4.1.18]	0.828593947054537	0.146227845787393	0.00032945810885516	0.0107239200300026	0.0141248290192115
RXN-7682|(expasy) Xanthine dehydrogenase [1.17.1.4]	0.795630600906131	0.155049022919868	0.0212344450247557	1.14341990675594e-16	0.0280859311492451
RXN-7693|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.366940107805396	0.616539070311914	0.0147077072853673	4.72181159425398e-20	0.00181311459732281
RXN-7694|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.366940107805396	0.616539070311914	0.0147077072853673	4.72181159425398e-20	0.00181311459732281
RXN-7700|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.366940107805396	0.616539070311914	0.0147077072853673	4.72181159425398e-20	0.00181311459732281
RXN-7706|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.366940107805396	0.616539070311914	0.0147077072853673	4.72181159425398e-20	0.00181311459732281
RXN-7710|(expasy) 1,4-alpha-glucan branching enzyme [2.4.1.18]	0.828593947054537	0.146227845787393	0.00032945810885516	0.0107239200300026	0.0141248290192115
RXN-7716|(expasy) Dihydrolipoyl dehydrogenase [1.8.1.4]	0.987717015286955	0.00350542235653737	0.00682443523908723	8.43441930070367e-09	0.0019531186830016
RXN-7719|(expasy) Dihydrolipoyl dehydrogenase [1.8.1.4]	0.987717015286955	0.00350542235653737	0.00682443523908723	8.43441930070367e-09	0.0019531186830016
RXN-7737|(expasy) LL-diaminopimelate aminotransferase [2.6.1.83]	0.594123289875594	0.396150265851902	0.000166458853072594	0	0.00955998541943156
RXN-7904|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.986978249306519	0	0.0121518093400812	0	0.000869941353399508
RXN-7919|(expasy) Hydroxyacylglutathione hydrolase [3.1.2.6]	0.959991692252726	0	0.0048905294445185	0	0.035117778302756
RXN-7929|(expasy) Citryl-CoA lyase [4.1.3.34]	0.94509844347536	0	0.0502871329216725	0	0.00461442360296727
RXN-7933|(expasy) Acetylornithine deacetylase [3.5.1.16]	0.741141855616609	0.240265839290453	0.00668323984458072	0.0111567385412262	0.000752326707131696
RXN-8001|(expasy) Histidinol dehydrogenase [1.1.1.23]	0.558585518233004	0.428452440399657	0.0025247556697666	0.0104327002014434	4.58549612979184e-06
RXN-8036|(expasy) Beta-glucosidase [3.2.1.21]	0.878311442511754	0.0666336109826486	0.0039144622424085	0.0326897559525979	0.0184507283105912
RXN-8080|(expasy) Coenzyme F420-0:L-glutamate ligase [6.3.2.31]	0.896470600785195	0.0900061933953112	0.000731153790076937	0	0.0127920520294165
RXN-8081|(expasy) Coenzyme F420-1:gamma-L-glutamate ligase [6.3.2.34]	0.934196124897879	0.0633425045462364	0.00196072660444502	0	0.000500643951439709
RXN-8156|(expasy) Sulfide-cytochrome-c reductase (flavocytochrome c) [1.8.2.3]	0.58735549107542	0.353726895511113	0.00186638004755442	2.78551124821154e-13	0.0570512333656342
RXN-8340|(expasy) GTP 3,8-cyclase [4.1.99.22]	0.604701958420979	0.393465751447785	0.000246579421299365	4.1910302086257e-14	0.00158571070989508
RXN-8344|(expasy) Molybdopterin adenylyltransferase [2.7.7.75]	0.940231868999538	0.0119876127841167	0.0182837398345605	2.61926929691978e-09	0.0294967757625152
RXN-8391|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.87111602709033	0.120152069871747	0.00872558402911231	1.07470887889771e-12	6.31900773594971e-06
RXN-8457|(expasy) 2-oxoglutarate carboxylase [6.4.1.7]	0.862136441121514	0.110114449089422	0.00038315736780412	2.93232343571166e-12	0.0273659524183275
RXN-8568|(expasy) Acryloyl-CoA reductase (NADH) [1.3.1.95]	0.88057361247155	0.0629855105495841	0.0530109150168943	8.31226022960551e-12	0.0034299619536594
RXN-8629|(expasy) Dihydrolipoyl dehydrogenase [1.8.1.4]	0.987717015286955	0.00350542235653737	0.00682443523908723	8.43441930070367e-09	0.0019531186830016
RXN-863|(expasy) Benzylsuccinate synthase [4.1.99.11]	0.955864501929752	0.0283302029473156	7.7050952791663e-05	3.33383902567573e-13	0.015728244169807
RXN-8631|(expasy) Fructose-bisphosphate aldolase [4.1.2.13]	0.839368532371592	0.148775490568207	4.63551592746304e-05	0.0113716850340319	0.000437936866893848
RXN-8641|(expasy) Lactaldehyde reductase [1.1.1.77]	0.718485261451041	0.26549488391211	0.00491087475361964	0.0100705655569643	0.00103841432626512
RXN-8668|(expasy) Peptide-methionine (S)-S-oxide reductase [1.8.4.11]	0.629598271598433	0.357776413240075	0.0125383437454347	0	8.69714160567203e-05
RXN-8672|(expasy) Glycine oxidase [1.4.3.19]	0.778873597763693	0.0652267920408839	0.121601149498088	0	0.0342984606973348
RXN-8673|(expasy) Glycine oxidase [1.4.3.19]	0.778873597763693	0.0652267920408839	0.121601149498088	0	0.0342984606973348
RXN-8674|(expasy) Glycine oxidase [1.4.3.19]	0.778873597763693	0.0652267920408839	0.121601149498088	0	0.0342984606973348
RXN-8748|(expasy) Alkaline phosphatase [3.1.3.1]	0.659261927298516	0.314584664881224	0.0256789225037665	0	0.00047448531649379
RXN-8751|(expasy) Xanthine dehydrogenase [1.17.1.4]	0.795630600906131	0.155049022919868	0.0212344450247557	1.14341990675594e-16	0.0280859311492451
RXN-8752|(expasy) Xanthine dehydrogenase [1.17.1.4]	0.795630600906131	0.155049022919868	0.0212344450247557	1.14341990675594e-16	0.0280859311492451
RXN-8753|(expasy) Xanthine dehydrogenase [1.17.1.4]	0.795630600906131	0.155049022919868	0.0212344450247557	1.14341990675594e-16	0.0280859311492451
RXN-8764|(expasy) Cobalt-precorrin-5B (C(1))-methyltransferase [2.1.1.195]	0.837590744761254	0.146562355618145	0.0155891224354031	0	0.000257777185198106
RXN-8769|(expasy) Cobyrinate a,c-diamide synthase (glutamine-hydrolyzing) [6.3.5.11]	0.682622424209285	0.317298093108079	5.75174982277141e-07	1.1656708636453e-13	7.89075075368487e-05
RXN-8770|(expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]	0.639491813074376	0.337118454613728	0.0233501575372704	0	3.95747746258441e-05
RXN-8772|(expasy) Aldose reductase [1.1.1.21]	0.704766109939366	0.26238861729409	0.0319467108647946	4.97804981044115e-14	0.000898561901699626
RXN-8850|(expasy) Thymidylate synthase (FAD) [2.1.1.148]	0.649062788909525	0.348401467632195	0.0013628633085231	1.45923251337546e-11	0.00117288013516428
RXN-8890|(expasy) 4-hydroxybutanoyl-CoA dehydratase [4.2.1.120]	0.716329610721252	0.265091229761775	0.00171478395103387	4.01902400825466e-10	0.0168643751640365
RXN-8891|(expasy) Succinate-semialdehyde dehydrogenase (acetylating) [1.2.1.76]	0.959262858094624	0	0.0015981721370749	0	0.0391389697683011
RXN-8975|(expasy) Phospho-N-acetylmuramoyl-pentapeptide-transferase [2.7.8.13]	0.750493227578485	0.244525246124987	0.00493815500841267	1.99049542108514e-10	4.33710890663594e-05
RXN-8976|(expasy) acetylglucosaminyltransferase [2.4.1.227]	0.467163086654631	0.529706706537741	0.00312733075653306	1.22286837894723e-20	2.87605109473236e-06
RXN-8992|(expasy) All-trans-octaprenyl-diphosphate synthase [2.5.1.90]	0.674378350634389	0.291006608287387	0.00454189355288738	0.028994756518512	0.00107839100682529
RXN-9023|(expasy) 4-alpha-glucanotransferase [2.4.1.25]	0.69390213892683	0.291864404059659	0.00543867376154149	0.0080040432516287	0.000790740000340989
RXN-9024|(expasy) Glucan 1,4-alpha-glucosidase [3.2.1.3]	0.945590953482275	0.041046409136831	0.00140203637602053	1.28462412667011e-12	0.0119606010035893
RXN-9025|(expasy) Glycogen phosphorylase [2.4.1.1]	0.59131953253816	0.391829139400749	0.00332645061671741	0.013058569580596	0.000466307863776957
RXN-9160|(expasy) CDP-paratose 2-epimerase [5.1.3.10]	0.882667970976592	0.000753622524018217	0.0234239831510466	0	0.0931544233483432
RXN-9190|(expasy) 1,4-dihydroxy-2-naphthoate polyprenyltransferase [2.5.1.74]	0.998201758472751	0	0.00141111489340029	0	0.000387126633849016
RXN-9191|(expasy) Demethylmenaquinone methyltransferase [2.1.1.163]	0.846407160688065	0.122772367754239	0.024099908601588	1.07156485005596e-15	0.00672056295610762
RXN-9204|(expasy) 1,4-dihydroxy-2-naphthoate polyprenyltransferase [2.5.1.74]	0.998201758472751	0	0.00141111489340029	0	0.000387126633849016
RXN-9205|(expasy) Demethylmenaquinone methyltransferase [2.1.1.163]	0.846407160688065	0.122772367754239	0.024099908601588	1.07156485005596e-15	0.00672056295610762
RXN-9217|(expasy) 1,4-dihydroxy-2-naphthoate polyprenyltransferase [2.5.1.74]	0.998201758472751	0	0.00141111489340029	0	0.000387126633849016
RXN-9220|(expasy) Demethylmenaquinone methyltransferase [2.1.1.163]	0.846407160688065	0.122772367754239	0.024099908601588	1.07156485005596e-15	0.00672056295610762
RXN-9227|(metacyc) 2-heptaprenyl-6-methoxy-1,4-benzoquinone methyltransferase [2.1.1.201]	0.599273378600932	0.368228402462982	0.0139264912679114	0.00816940281564524	0.0104023248525292
RXN-9229|(metacyc) 3-demethylubiquinone-7 3-O-methyltransferase [2.1.1.64]	0.659255355168613	0.168386192739302	0.00775869250525375	0.114031867143158	0.0505678924436737
RXN-9235|(expasy) 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [2.1.1.201]	0.599273378600932	0.368228402462982	0.0139264912679114	0.00816940281564524	0.0104023248525292
RXN-9237|(expasy) 3-demethylubiquinol 3-O-methyltransferase [2.1.1.64]	0.659255355168613	0.168386192739302	0.00775869250525375	0.114031867143158	0.0505678924436737
RXN-9242|(expasy) 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [2.1.1.201]	0.599273378600932	0.368228402462982	0.0139264912679114	0.00816940281564524	0.0104023248525292
RXN-9297|(expasy) N-acetylhexosamine 1-kinase [2.7.1.162]	0.867173236898702	0.131866680018669	0.000155888692405785	1.73839789840501e-12	0.000804194388484862
RXN-9358|(expasy) 1,4-dihydroxy-2-naphthoate polyprenyltransferase [2.5.1.74]	0.998201758472751	0	0.00141111489340029	0	0.000387126633849016
RXN-9359|(expasy) 1,4-dihydroxy-2-naphthoate polyprenyltransferase [2.5.1.74]	0.998201758472751	0	0.00141111489340029	0	0.000387126633849016
RXN-9360|(expasy) 1,4-dihydroxy-2-naphthoate polyprenyltransferase [2.5.1.74]	0.998201758472751	0	0.00141111489340029	0	0.000387126633849016
RXN-9361|(expasy) Demethylmenaquinone methyltransferase [2.1.1.163]	0.846407160688065	0.122772367754239	0.024099908601588	1.07156485005596e-15	0.00672056295610762
RXN-9362|(expasy) Demethylmenaquinone methyltransferase [2.1.1.163]	0.846407160688065	0.122772367754239	0.024099908601588	1.07156485005596e-15	0.00672056295610762
RXN-9363|(expasy) Demethylmenaquinone methyltransferase [2.1.1.163]	0.846407160688065	0.122772367754239	0.024099908601588	1.07156485005596e-15	0.00672056295610762
RXN-9365|(expasy) 1,4-dihydroxy-2-naphthoate polyprenyltransferase [2.5.1.74]	0.998201758472751	0	0.00141111489340029	0	0.000387126633849016
RXN-9366|(expasy) Demethylmenaquinone methyltransferase [2.1.1.163]	0.846407160688065	0.122772367754239	0.024099908601588	1.07156485005596e-15	0.00672056295610762
RXN-9380|(expasy) Carboxynorspermidine decarboxylase [4.1.1.96]	0.539222031159113	0.457740837914759	0.00136717521875209	0	0.00166995570737641
RXN-9384|(expasy) Cystathionine gamma-synthase [2.5.1.48]	0.447955095799126	0.546758170906214	0.00396383545066636	0	0.0013228978439945
RXN-9393|(expasy) Monoterpene epsilon-lactone hydrolase [3.1.1.83]	0.614729378515185	0.341984025052053	4.78976176879361e-05	0.0422668832896619	0.000971815525412036
RXN-9394|(expasy) Monoterpene epsilon-lactone hydrolase [3.1.1.83]	0.614729378515185	0.341984025052053	4.78976176879361e-05	0.0422668832896619	0.000971815525412036
RXN-9421|(expasy) Monoterpene epsilon-lactone hydrolase [3.1.1.83]	0.614729378515185	0.341984025052053	4.78976176879361e-05	0.0422668832896619	0.000971815525412036
RXN-9432|(expasy) Monoterpene epsilon-lactone hydrolase [3.1.1.83]	0.614729378515185	0.341984025052053	4.78976176879361e-05	0.0422668832896619	0.000971815525412036
RXN-9436|(expasy) Monoterpene epsilon-lactone hydrolase [3.1.1.83]	0.614729378515185	0.341984025052053	4.78976176879361e-05	0.0422668832896619	0.000971815525412036
RXN-9443|(expasy) Monoterpene epsilon-lactone hydrolase [3.1.1.83]	0.614729378515185	0.341984025052053	4.78976176879361e-05	0.0422668832896619	0.000971815525412036
RXN-9514|(metacyc) acetoacetyl-[acyl-carrier protein] reductase [1.1.1.100]	0.657350756340993	0.341546696326241	0.000585700467199387	1.67887040381371e-10	0.000516846697679923
RXN-9516|(metacyc) 3-oxo-hexanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]	0.994647616722622	0	0.00257123031115925	0	0.00278115296621826
RXN-9518|(metacyc) 3-hydroxyhexanoyl-[acyl-carrier protein] reductase [1.1.1.100]	0.657350756340993	0.341546696326241	0.000585700467199387	1.67887040381371e-10	0.000516846697679923
RXN-9520|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.934836257321097	0.0349120308745079	0.0012214135318732	0	0.0290302982725223
RXN-9523|(metacyc) 3-oxo-octanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]	0.994647616722622	0	0.00257123031115925	0	0.00278115296621826
RXN-9524|(metacyc) 3-oxo-octanoyl-[acyl-carrier protein] reductase [1.1.1.100]	0.657350756340993	0.341546696326241	0.000585700467199387	1.67887040381371e-10	0.000516846697679923
RXN-9527|(metacyc) 3-oxo-decanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]	0.994647616722622	0	0.00257123031115925	0	0.00278115296621826
RXN-9528|(metacyc) 3-oxo-decanoyl-[acyl-carrier protein] reductase [1.1.1.100]	0.657350756340993	0.341546696326241	0.000585700467199387	1.67887040381371e-10	0.000516846697679923
RXN-9531|(metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]	0.994647616722622	0	0.00257123031115925	0	0.00278115296621826
RXN-9532|(metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] reductase [1.1.1.100]	0.657350756340993	0.341546696326241	0.000585700467199387	1.67887040381371e-10	0.000516846697679923
RXN-9533|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.934836257321097	0.0349120308745079	0.0012214135318732	0	0.0290302982725223
RXN-9535|(expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41]	0.87111602709033	0.120152069871747	0.00872558402911231	1.07470887889771e-12	6.31900773594971e-06
RXN-9536|(metacyc) 3-oxo-meristoyl-[acyl-carrier protein] reductase [1.1.1.100]	0.657350756340993	0.341546696326241	0.000585700467199387	1.67887040381371e-10	0.000516846697679923
RXN-9537|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.934836257321097	0.0349120308745079	0.0012214135318732	0	0.0290302982725223
RXN-9539|(metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]	0.994647616722622	0	0.00257123031115925	0	0.00278115296621826
RXN-9540|(metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] reductase [1.1.1.100]	0.657350756340993	0.341546696326241	0.000585700467199387	1.67887040381371e-10	0.000516846697679923
RXN-9552|(metacyc) 3-oxo-petroslinoyl-[acyl-carrier protein] reductase [1.1.1.100]	0.657350756340993	0.341546696326241	0.000585700467199387	1.67887040381371e-10	0.000516846697679923
RXN-9556|(metacyc) 3-oxo-cis-vaccenoyl-[acyl-carrier protein] reductase [1.1.1.100]	0.657350756340993	0.341546696326241	0.000585700467199387	1.67887040381371e-10	0.000516846697679923
RXN-9557|(metacyc) 3-hydroxy-cis-vaccenoyl-[acyl-carrier protein] dehydratase [4.2.1.59]	0.934836257321097	0.0349120308745079	0.0012214135318732	0	0.0290302982725223
RXN-9558|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.92925227601788	0.0691843936169699	0.00124450741726988	0	0.00031882294787978
RXN-9590|(expasy) Phosphate acyltransferase [2.3.1.274]	0.617944598843365	0.34320225838905	0.0362128147217083	0	0.00264032804587748
RXN-9591|(expasy) Acyl phosphate:glycerol-3-phosphate acyltransferase [2.3.1.275]	0.597419300350354	0.370027819800869	0.0309612883759782	0	0.00159159147279931
RXN-9623|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.986978249306519	0	0.0121518093400812	0	0.000869941353399508
RXN-9632|(metacyc) 3-oxo-stearoyl-[acyl-carrier protein] synthase [2.3.1.41]	0.994647616722622	0	0.00257123031115925	0	0.00278115296621826
RXN-9633|(metacyc) 3-oxo-stearoyl-[acyl-carrier protein] reductase [1.1.1.100]	0.657350756340993	0.341546696326241	0.000585700467199387	1.67887040381371e-10	0.000516846697679923
RXN-9634|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.934836257321097	0.0349120308745079	0.0012214135318732	0	0.0290302982725223
RXN-9635|(metacyc) trans-octadec-2-enoyl-[acyl-carrier-protein] reductase [1.3.1.9]	0.92925227601788	0.0691843936169699	0.00124450741726988	0	0.00031882294787978
RXN-9644|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.986978249306519	0	0.0121518093400812	0	0.000869941353399508
RXN-9648|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41]	0.994647616722622	0	0.00257123031115925	0	0.00278115296621826
RXN-9650|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41]	0.994647616722622	0	0.00257123031115925	0	0.00278115296621826
RXN-9651|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41]	0.994647616722622	0	0.00257123031115925	0	0.00278115296621826
RXN-9652|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41]	0.994647616722622	0	0.00257123031115925	0	0.00278115296621826
RXN-9653|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41]	0.994647616722622	0	0.00257123031115925	0	0.00278115296621826
RXN-9654|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41]	0.994647616722622	0	0.00257123031115925	0	0.00278115296621826
RXN-9655|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.934836257321097	0.0349120308745079	0.0012214135318732	0	0.0290302982725223
RXN-9657|(metacyc) crotonyl-[acp] reductase [1.3.1.9]	0.92925227601788	0.0691843936169699	0.00124450741726988	0	0.00031882294787978
RXN-9658|(metacyc) trans hex-2-enoyl-[acp]-reductase [1.3.1.9]	0.92925227601788	0.0691843936169699	0.00124450741726988	0	0.00031882294787978
RXN-9659|(metacyc) trans oct-2-enoyl-[acp] reductase [1.3.1.9]	0.92925227601788	0.0691843936169699	0.00124450741726988	0	0.00031882294787978
RXN-9660|(metacyc) trans-&Delta;2-decenoyl-[acp]-reductase [1.3.1.9]	0.92925227601788	0.0691843936169699	0.00124450741726988	0	0.00031882294787978
RXN-9661|(metacyc) trans dodec-2-enoyl-[acp] reductase [1.3.1.9]	0.92925227601788	0.0691843936169699	0.00124450741726988	0	0.00031882294787978
RXN-9662|(metacyc) trans tetradec-2-enoyl-[acp] reductase [1.3.1.9]	0.92925227601788	0.0691843936169699	0.00124450741726988	0	0.00031882294787978
RXN-9663|(metacyc) trans hexadecenoyl-[acp] reductase [1.3.1.9]	0.92925227601788	0.0691843936169699	0.00124450741726988	0	0.00031882294787978
RXN-9673|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.986978249306519	0	0.0121518093400812	0	0.000869941353399508
RXN-9674|(expasy) Beta-glucosidase [3.2.1.21]	0.878311442511754	0.0666336109826486	0.0039144622424085	0.0326897559525979	0.0184507283105912
RXN-969|(expasy) (S)-2-hydroxy-acid oxidase [1.1.3.15]	0.828854137313969	0.0967105598215286	0.0299627468259575	0.0313593242618771	0.0131132317766677
RXN-9702|(expasy) D-threonine aldolase [4.1.2.42]	0.611635117487155	0.341362516208187	0.00186213063224114	2.46958177560847e-09	0.045140233202835
RXN-9778|(expasy) N-succinylornithine carbamoyltransferase [2.1.3.11]	0.779264156509065	0.17487499910981	0.00221628255019236	0.0340268808055591	0.00961768102537437
RXN-9787|(metacyc) cysteine:[ThiI sulfur-carrier protein]-L-cysteine sulfurtransferase desulfurase [2.8.1.7]	0.331557661948893	0.656984001304545	0.0103043184609958	0	0.00115401828556645
RXN-9929|(expasy) Dihydroorotate oxidase (fumarate) [1.3.98.1]	0.610810364076911	0.365812362701789	0.0233215811883361	0	5.56920329639154e-05
RXN-9939|(expasy) Diamine N-acetyltransferase [2.3.1.57]	0.520934399436793	0.464042121922963	0.0141909632188394	0.000821558265532632	1.09571558726409e-05
RXN-9952|(expasy) Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating) [1.1.1.44]	0.51119797215968	0.466214897668378	0.0223463381688699	0	0.000240792003071267
RXN-9984|(expasy) Monoterpene epsilon-lactone hydrolase [3.1.1.83]	0.614729378515185	0.341984025052053	4.78976176879361e-05	0.0422668832896619	0.000971815525412036
RXN-9985|(expasy) Beta-fructofuranosidase [3.2.1.26]	0.333968110259973	0.662184191856133	0.00306061285409108	0	0.000787085029802334
RXN-9987|(expasy) UDP-N-acetylglucosamine 2-epimerase (hydrolyzing) [3.2.1.183]	0.773263960452694	0.222498599592987	0.00421897140895708	0	1.8468545362473e-05
RXN-9990|(expasy) N-acylneuraminate cytidylyltransferase [2.7.7.43]	0.566511425876295	0.421500368683282	0.0119865113984562	1.74109195226708e-14	1.69404194986397e-06
RXN-9998|(expasy) UDP-N-acetylglucosamine 4,6-dehydratase (inverting) [4.2.1.115]	0.702289196496894	0.286101601749559	2.43423150066497e-05	0.0075752220481848	0.00400963739035613
RXN-9999|(expasy) UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase [2.6.1.92]	0.755052321036822	0.241287415498582	0.00182504648731868	2.87600475481871e-13	0.00183521697698971
RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN|(expasy) Magnesium protoporphyrin IX methyltransferase [2.1.1.11]	0.77683194801812	0.204807364643161	0.00251949946552315	8.49575198747338e-11	0.0158411877882381
RXN0-1132|(expasy) Dihydrolipoyl dehydrogenase [1.8.1.4]	0.987717015286955	0.00350542235653737	0.00682443523908723	8.43441930070367e-09	0.0019531186830016
RXN0-1133|(expasy) Dihydrolipoyllysine-residue acetyltransferase [2.3.1.12]	0.942077125719261	0.0206565790842663	0.0158874785256371	0.0191426396833719	0.00223617698746364
RXN0-1134|(expasy) Pyruvate dehydrogenase (acetyl-transferring) [1.2.4.1]	0.368391738675547	0.622045386617285	0.00923972709915386	8.41251052342148e-15	0.000323147608005537
RXN0-1141|(metacyc) lipoate--GcvH protein ligase [6.3.1.20]	0.68052779801339	0.242875897760669	0.0479185309724292	0.0255030488428177	0.00317472441069376
RXN0-1147|(expasy) Dihydrolipoyllysine-residue succinyltransferase [2.3.1.61]	0.801329074316741	0.189943057690723	0.00767137352316993	0	0.00105649446936656
RXN0-1321|(expasy) tRNA-guanosine(34) preQ(1) transglycosylase [2.4.2.29]	0.764101832308124	0.233903649095132	0.00140160486492845	7.3284943744533e-14	0.000592913731742902
RXN0-1342|(expasy) S-adenosylmethionine:tRNA ribosyltransferase-isomerase [2.4.99.17]	0.996801680655638	0	0.000652383329103217	0	0.00254593601525864
RXN0-1382|(expasy) Formyl-CoA transferase [2.8.3.16]	0.51491887722786	0.456714263367913	0.0280370173763056	0	0.000329842027922185
RXN0-1441|(expasy) AMBIGUOUS [3.6.1.13; 3.6.1.53]	0.568605592099662	0.396177911354831	0.0348118945916942	0	0.000404601953812706
RXN0-1483|(expasy) Ferroxidase [1.16.3.1]	0.854939464260115	0.141408427328118	0.000384392771712254	3.79696470078524e-12	0.00326771563625751
RXN0-1602|(expasy) XTP/dITP diphosphatase [3.6.1.66]	0.399674779429512	0.595307168718024	0.00182856780795222	0.00190408476896865	0.0012853992755434
RXN0-1603|(expasy) XTP/dITP diphosphatase [3.6.1.66]	0.399674779429512	0.595307168718024	0.00182856780795222	0.00190408476896865	0.0012853992755434
RXN0-1842|(expasy) Lipid IV(A) palmitoyltransferase [2.3.1.251]	0.688749736567286	0.262426423946666	0.0406640476046827	1.36386270506806e-14	0.00815979188135181
