Residuals	weight_grams_scaled	number_of_pups_scaled	lipocalin2_pg_ml_scaled	genotype
GO:0022904|[BP] respiratory electron transport chain	0.955873453636759	0.00346617029368658	0.0355277655317207	0.00513261053783361	0
GO:0030001|[BP] metal ion transport	0.840086735528957	0.122102285046553	0.0112119545257432	0.0265990248987466	0
GO:0030060|[MF] L-malate dehydrogenase activity	0.918951959388764	0.0405877286033336	0.0176463837006749	0.0228139283072272	0
GO:0030091|[BP] protein repair	0.906714234095417	0.0310156316120914	0.0567398509858913	0.00553028330660074	0
GO:0030115|[CC] S-layer	0.882493646528054	0.00875080420696962	0.0207135742455993	0.000150885203819275	0.0878910898155573
GO:0030127|[CC] COPII vesicle coat	0.612497263138167	0.0493146352963261	0.00660074542185105	0.000105571311538397	0.331481784832118
GO:0030145|[MF] manganese ion binding	0.917493158682025	0.0456604455679946	0.0193628984900094	0.0174834972599707	0
GO:0030151|[MF] molybdenum ion binding	0.757114747361762	0.108398351978112	0.0880064969726363	0.0464804036874907	0
GO:0030163|[BP] protein catabolic process	0.958088269565389	0.0350512341153523	0.00166406690014174	0.00519642941911745	0
GO:0030170|[MF] pyridoxal phosphate binding	0.892032537032824	0.0643740354566114	0.0187695177155568	0.0248239097950075	0
GO:0030234|[MF] enzyme regulator activity	0.877717046946798	0.0753991318039876	0.0265507214260508	0.0203330998231636	0
GO:0030246|[MF] carbohydrate binding	0.92130049257495	0.0463169373691015	0.00576189757881712	0.0266206724771311	0
GO:0030254|[BP] protein secretion by the type III secretion system	0.799563541067559	0.110771093348974	0.0165612804124314	0.0731040851710362	0
GO:0030255|[BP] protein secretion by the type IV secretion system	0.736261832444008	0.108120372096282	0.0417452721311386	0.10295603927546	0.0109164840531116
GO:0030257|[CC] type III protein secretion system complex	0.799563541067559	0.110771093348974	0.0165612804124314	0.0731040851710362	0
GO:0030259|[BP] lipid glycosylation	0.905005186758934	0.041106735647023	0.0368405131759781	0.0170475644180647	0
GO:0030261|[BP] chromosome condensation	0.839713781117122	0.0729208613955767	0.0396241649489182	0.0477411925383827	0
GO:0030272|[MF] 5-formyltetrahydrofolate cyclo-ligase activity	0.900951069201117	0.088696261084743	0.00769840092157464	0.00265426879256591	0
GO:0030288|[CC] outer membrane-bounded periplasmic space	0.770120000493673	0.10464749676002	0.0243748648780416	0.100857637868265	0
GO:0030388|[BP] fructose 1,6-bisphosphate metabolic process	0.434866230122084	0.132948703876377	0.11040187158809	0.0427847117990196	0.278998482614429
GO:0030412|[MF] formimidoyltetrahydrofolate cyclodeaminase activity	0.77879131427174	0.0649279662166309	0.00556644610123389	0.150714273410395	0
GO:0030420|[BP] establishment of competence for transformation	0.958460401159636	0.038162148792631	0.000496139605062734	0.0028813104426703	0
GO:0030435|[BP] sporulation resulting in formation of a cellular spore	0.856215211327182	0.102397310052277	0.00857105763085484	0.0328164209896862	0
GO:0030436|[BP] asexual sporulation	0.946657155095976	0.0418195777546191	0.00687785170823647	0.00464541544116817	0
GO:0030570|[MF] pectate lyase activity	0.96184598626894	0.0295245781671385	0.00244988263001694	0.00617955293390414	0
GO:0030596|[MF] alpha-L-rhamnosidase activity	0.908590809200766	0.0493925163365568	0.0190136910850618	0.0230029833776153	0
GO:0030599|[MF] pectinesterase activity	0.90411270540942	0.0148542674804472	0.0103145109808827	0.0421666819567241	0.0285518341725263
GO:0030604|[MF] 1-deoxy-D-xylulose-5-phosphate reductoisomerase activity	0.89357489312066	0.0305354434807103	0.055552387325592	0.0203372760730374	0
GO:0030632|[BP] D-alanine biosynthetic process	0.895639472081831	0.0969870796662324	0.00343464882955815	0.00393879942237846	0
GO:0030643|[BP] cellular phosphate ion homeostasis	0.811169075009444	0.114009253258936	0.0134341934909059	0.0613874782407144	0
GO:0030655|[BP] beta-lactam antibiotic catabolic process	0.964950104722598	0.0291336953865984	0.00206300441049122	0.00385319548031268	0
GO:0030694|[CC] bacterial-type flagellum basal body, rod	0.776297096978795	0.100276137934574	0.0566873595399571	0.066739405546673	0
GO:0030697|[MF] S-adenosylmethionine-dependent tRNA (m5U54) methyltransferase activity	0.795812942734791	0.0464277603585318	0.00983914089609328	0.00378537118439277	0.144134784826192
GO:0030698|[MF] 5,10-methylenetetrahydrofolate-dependent tRNA (m5U54) methyltransferase activity	0.809150545389711	0.0545494198174409	0.0683053903067172	0.0679946444861311	0
GO:0030699|[MF] glycine reductase activity	0.803635951059583	0.00359195857411189	0.0956759311206509	0.0970961592456546	0
GO:0030700|[CC] glycine reductase complex	0.803635951059583	0.00359195857411189	0.0956759311206509	0.0970961592456546	0
GO:0030788|[MF] precorrin-2 C20-methyltransferase activity	0.727451143834665	0.123072163427394	0.115884235580496	0.0335924571574445	0
GO:0030789|[MF] precorrin-3B C17-methyltransferase activity	0.75907210690665	0.0256253768147983	0.206175123615331	0.00912739266322136	0
GO:0030955|[MF] potassium ion binding	0.822126844545549	0.127365249791163	0.0215081724917757	0.028999733171512	0
GO:0030964|[CC] NADH dehydrogenase complex	0.65781172440753	0.00346055869300845	0.01639912611234	0.0970443195306943	0.225284271256427
GO:0030975|[MF] thiamine binding	0.908371498348762	0.074121878777313	0.000279857087693994	0.0172267657862306	0
GO:0030976|[MF] thiamine pyrophosphate binding	0.892952114406543	0.0475649359112358	0.0382916676732431	0.0211912820089787	0
GO:0030983|[MF] mismatched DNA binding	0.941023813012727	0.000835665102404079	0.0359636489668602	0.0221768729180084	0
GO:0031012|[CC] extracellular matrix	0.81606434603671	0.036595955233767	0.0091887577146363	0.138150941014887	0
GO:0031071|[MF] cysteine desulfurase activity	0.978134930015367	0.0174528997731356	0.00266266217379	0.00174950803770722	0
GO:0031119|[BP] tRNA pseudouridine synthesis	0.788448391536327	0.192450567762891	0.00047329618898743	0.0186277445117951	0
GO:0031132|[MF] serine 3-dehydrogenase activity	0.898841479108698	2.68215908852829e-05	0.100547478116684	0.000584221183732267	0
GO:0031167|[BP] rRNA methylation	0.901134239773423	0.0563285042127446	0.00898715445759712	0.0335501015562356	0
GO:0031176|[MF] endo-1,4-beta-xylanase activity	0.992877323713439	0.000685754952621858	0.00108231883078044	0.00535460250315913	0
GO:0031218|[MF] arabinogalactan endo-1,4-beta-galactosidase activity	0.989261974990129	0.00761323932150202	0.000256247401552634	0.00286853828681595	0
GO:0031222|[BP] arabinan catabolic process	0.730274398868626	0.0164865955079135	0.0148903618158274	0.0523205747864841	0.186028069021149
GO:0031226|[CC] intrinsic component of plasma membrane	0.768583917775015	0.0955605658419426	0.0756994689959588	0.060156047387084	0
GO:0031235|[CC] intrinsic component of the cytoplasmic side of the plasma membrane	0.942334910186461	0.0272139951331493	0.0208417253116825	0.00960936936870742	0
GO:0031388|[BP] organic acid phosphorylation	0.987503666936589	0.00253019305921952	0.00684143432996613	0.00312470567422524	0
GO:0031402|[MF] sodium ion binding	0.837935930597901	0.0402960686540329	0.0269910128161282	0.0947769879319374	0
GO:0031419|[MF] cobalamin binding	0.852911173988967	0.025361020627627	0.107852514605251	0.00209987767097696	0.0117754131071781
GO:0031514|[CC] motile cilium	0.757583568621989	0.0276230719954503	0.140444879770141	0.0743484796124188	0
GO:0031515|[CC] tRNA (m1A) methyltransferase complex	0.736506231205225	0.12647081072038	0.059068603839381	0.0779543542350145	0
GO:0031554|[BP] regulation of DNA-templated transcription, termination	0.860023634049988	0.0666024851142583	0.0689970200712735	0.00437686076447991	0
GO:0031564|[BP] transcription antitermination	0.800049492806103	0.10517655954243	0.0685566009340002	0.026217346717467	0
GO:0031647|[BP] regulation of protein stability	0.758206154958607	0.123312879703894	0.00737902699908735	0.0410290981411594	0.0700728401972525
GO:0031966|[CC] mitochondrial membrane	0.91372402198586	0.0726410872321543	0.0100296394224863	0.00360525135949926	0
GO:0031992|[MF] energy transducer activity	0.902833979511586	0.0800405841010338	1.60497845734154e-05	0.0171093866028064	0
GO:0032049|[BP] cardiolipin biosynthetic process	0.961785926558717	0.0236850761674255	0.000801787658115284	0.0137272096157421	0
GO:0032153|[CC] cell division site	0.935132786097402	0.0552823054372587	0.0093270507522203	0.00025785771311896	0
GO:0032217|[MF] riboflavin transporter activity	0.890068618456176	0.0809282437992654	0.00822656999367341	0.0207765677508848	0
GO:0032265|[BP] XMP salvage	0.74648211179266	0.22458027169907	6.1876832884884e-05	0.0288757396753852	0
GO:0032324|[BP] molybdopterin cofactor biosynthetic process	0.837314075388298	0.0152997566636979	0.0423940082361423	0.00141382180117401	0.103578337910688
GO:0032450|[MF] maltose alpha-glucosidase activity	0.836528744460997	0.003838209775517	0.0901542937546162	0.0694787520088694	0
GO:0032549|[MF] ribonucleoside binding	0.955261559515536	0.0265491997992296	0.0114118936122089	0.00677734707302551	0
GO:0032784|[BP] regulation of DNA-templated transcription, elongation	0.873516197990101	0.0599394199195947	0.0396172865525285	0.0269270955377755	0
GO:0032923|[BP] organic phosphonate biosynthetic process	0.989256489292654	0.00192831745946643	0.00609547108114237	0.00271972216673759	0
GO:0032955|[BP] regulation of barrier septum assembly	0.971335809542976	0.0234782624670576	0.000440296058816078	0.0047456319311501	0
GO:0033014|[BP] tetrapyrrole biosynthetic process	0.777272919579917	7.98779976578687e-05	0.222588991220424	5.82112020015191e-05	0
GO:0033148|[BP] positive regulation of intracellular estrogen receptor signaling pathway	0.905884870785511	0.0917171588350466	0.00232127860997416	7.66917694680696e-05	0
GO:0033177|[CC] proton-transporting two-sector ATPase complex, proton-transporting domain	0.812248362632546	0.0912860391504135	0.0963984171360974	6.71810809427516e-05	0
GO:0033178|[CC] proton-transporting two-sector ATPase complex, catalytic domain	0.720141189307732	0.1454137821038	0.0528887832265646	0.0815562453619038	0
GO:0033179|[CC] proton-transporting V-type ATPase, V0 domain	0.749179184285472	0.194735379435529	0.0410323039868177	0.0150531322921815	0
GO:0033281|[CC] TAT protein transport complex	0.846164701672211	0.0888656191910528	0.00771182549856152	0.0572578536381749	0
GO:0033362|[BP] lysine biosynthetic process via diaminopimelate, diaminopimelate-aminotransferase pathway	0.923748547385952	0.0648179435159173	0.000263674985737325	0.011169834112393	0
GO:0033390|[BP] putrescine biosynthetic process from arginine via N-carbamoylputrescine	0.847191589693765	0.111918096565284	0.0402459834316583	0.000644330309291921	0
GO:0033468|[BP] CMP-keto-3-deoxy-D-manno-octulosonic acid biosynthetic process	0.955114823527307	0.00164563222430575	0.0191987912717571	0.0240407529766303	0
GO:0033554|[BP] cellular response to stress	0.873397327684051	0.055969881818965	0.0519916358610653	0.0186411546359187	0
GO:0033608|[MF] formyl-CoA transferase activity	0.789917163075912	0.207418695677509	0.000570323383321628	0.00209381786325718	0
GO:0033611|[BP] oxalate catabolic process	0.733077066578202	0.133195698892578	0.125558014197595	0.00816922033162486	0
GO:0033711|[MF] 4-phosphoerythronate dehydrogenase activity	0.859521929956248	0.00131737586988467	0.137322975349131	0.00183771882473585	0
GO:0033727|[MF] aldehyde dehydrogenase (FAD-independent) activity	0.710938420364191	0.102540982520139	0.0850860760427165	0.101434521072953	0
GO:0033739|[MF] preQ1 synthase activity	0.964444801557503	0.0297871190506693	0.0047859915971216	0.000982087794706264	0
GO:0033743|[MF] peptide-methionine (R)-S-oxide reductase activity	0.963507001395012	0.0360352124938985	0.000445596999310866	1.21891117789519e-05	0
GO:0033785|[MF] heptose 7-phosphate kinase activity	0.838425605514303	0.0375960795804179	0.0312849530228745	0.0230005026335293	0.0696928592488754
GO:0033786|[MF] heptose-1-phosphate adenylyltransferase activity	0.838425605514303	0.0375960795804179	0.0312849530228745	0.0230005026335293	0.0696928592488754
GO:0033817|[MF] beta-ketoacyl-acyl-carrier-protein synthase II activity	0.874231825620369	0.00189541661066468	0.0612614505360153	0.0626113072329513	0
GO:0033818|[MF] beta-ketoacyl-acyl-carrier-protein synthase III activity	0.933064477659766	0.0203705570066737	0.00877828577714465	0.004757897244668	0.0330287823117477
GO:0033819|[MF] lipoyl(octanoyl) transferase activity	0.939695107960892	0.00367269662593716	0.023662072244082	0.0329701231690887	0
GO:0033831|[MF] kojibiose phosphorylase activity	0.964779354804912	0.0257966995271325	6.12327221239604e-05	0.00936271294583147	0
GO:0033856|[MF] pyridoxine 5-phosphate synthase activity	0.766154662839898	0.00321060985163412	0.0315326597373673	0.00851379905918805	0.190588268511912
GO:0033862|[MF] UMP kinase activity	0.881349885716373	0.092148397141916	2.66280153764829e-07	0.0265014508615575	0
GO:0033925|[MF] mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity	0.955534651520045	0.0233869003815104	0.00662784284314617	0.0144506052552986	0
GO:0033939|[MF] xylan alpha-1,2-glucuronosidase activity	0.968624865286705	0.0225120713550785	2.71836425581967e-05	0.00883587971565869	0
GO:0033980|[MF] phosphonopyruvate decarboxylase activity	0.989256489292654	0.00192831745946643	0.00609547108114237	0.00271972216673759	0
GO:0033990|[MF] ectoine synthase activity	0.782913152759877	0.0348290151429051	0.0145791193193324	0.0102671519448375	0.157411560833048
GO:0034000|[MF] chondroitin-sulfate-ABC endolyase activity	0.983563035963725	0.0150023499834873	0.00130815284191538	0.000126461210872177	0
GO:0034023|[MF] 5-(carboxyamino)imidazole ribonucleotide mutase activity	0.83001887788357	0.118062558439859	0.0167372117255311	0.0351813519510398	0
GO:0034028|[MF] 5-(carboxyamino)imidazole ribonucleotide synthase activity	0.917786269701824	0.0521000789318578	0.000150723410376156	0.0299629279559417	0
GO:0034040|[MF] lipid-transporting ATPase activity	0.757894725403947	0.00213732727082537	0.0963541692343879	0.14361377809084	0
GO:0034220|[BP] ion transmembrane transport	0.937205740964248	0.0571328196352818	0.00279495705460482	0.00286648234586573	0
GO:0034227|[BP] tRNA thio-modification	0.875326928386404	0.0864071499386292	0.004509389520202	0.0337565321547649	0
GO:0034228|[MF] ethanolamine transmembrane transporter activity	0.76083537348292	0.173752395036106	0.00231003912596891	0.0631021923550056	0
GO:0034257|[MF] nicotinamide riboside transmembrane transporter activity	0.961979972766383	0.00532757069547858	0.0256679031179602	0.00702455342017836	0
GO:0034605|[BP] cellular response to heat	0.918025135110265	0.0568048689959956	0.00919717289268366	0.0159728230010558	0
GO:0034618|[MF] arginine binding	0.65010599861739	0.322522869782939	0.0105097094481336	0.0168614221515369	0
GO:0034979|[MF] NAD-dependent protein deacetylase activity	0.902402416386575	0.0620730791722354	0.0010571688268294	0.0344673356143606	0
GO:0035094|[BP] response to nicotine	0.910238543524496	0.0639008905760908	0.01496131945349	0.0108992464459229	0
GO:0035097|[CC] histone methyltransferase complex	0.905884870785511	0.0917171588350466	0.00232127860997416	7.66917694680696e-05	0
GO:0035435|[BP] phosphate ion transmembrane transport	0.787247252861953	0.121739644786748	0.00405377654891661	0.0869593258023827	0
GO:0035438|[MF] cyclic-di-GMP binding	0.825316443633056	0.0642488086146855	0.0339661106893131	0.076468637062945	0
GO:0035556|[BP] intracellular signal transduction	0.904902020022995	0.0925897910586145	0.00243422899444308	7.39599239472501e-05	0
GO:0035998|[BP] 7,8-dihydroneopterin 3-triphosphate biosynthetic process	0.864769931756146	0.0810038783001836	0.0416635066061999	0.0125626833374702	0
GO:0035999|[BP] tetrahydrofolate interconversion	0.893437679684511	0.0654882276849785	0.0319263425469746	0.00914775008353552	0
GO:0036009|[MF] protein-glutamine N-methyltransferase activity	0.873900241739326	0.0903148916831725	0.0267482017855746	0.00903666479192724	0
GO:0036054|[MF] protein-malonyllysine demalonylase activity	0.791778708818987	0.0600985083698518	0.0744528169543425	0.0736699658568189	0
GO:0036055|[MF] protein-succinyllysine desuccinylase activity	0.791778708818987	0.0600985083698518	0.0744528169543425	0.0736699658568189	0
GO:0036094|[MF] small molecule binding	0.981343450627585	0.0135864134809568	0.000668551638090208	0.00440158425336825	0
GO:0036355|[MF] 2-iminoacetate synthase activity	0.848748268570074	0.00252252942662509	0.0436188614352388	0.0523983814887163	0.0527119590793453
GO:0036361|[MF] racemase activity, acting on amino acids and derivatives	0.946847944395198	0.0323123002782245	0.0128990321618217	0.00794072316475601	0
GO:0036370|[MF] D-alanyl carrier activity	0.964007775097685	0.0358487780118651	1.0907109561373e-05	0.000132539780888311	0
GO:0036381|[MF] pyridoxal 5-phosphate synthase (glutamine hydrolysing) activity	0.962804055983428	0.000711089118163352	0.0361014362781691	0.000383418620239142	0
GO:0036382|[MF] flavin reductase (NADH) activity	0.829890918345028	0.000108203788854314	0.0648994230619127	0.0205308087533991	0.0845706460508062
GO:0036439|[MF] glycerol-3-phosphate dehydrogenase [NADP+] activity	0.931683761416984	0.00996741702177825	0.0404164816724961	0.0179323398887421	0
GO:0042026|[BP] protein refolding	0.977607784757776	0.0089523137166193	0.0128637404507234	0.000576161074881288	0
GO:0042121|[BP] alginic acid biosynthetic process	0.940631616272482	0.0301803784430923	0.00990908320482358	0.0192789220796022	0
GO:0042128|[BP] nitrate assimilation	0.77147920595888	0.120623083278527	0.0127544656051033	0.0951432451574895	0
GO:0042132|[MF] fructose 1,6-bisphosphate 1-phosphatase activity	0.734933909428765	0.0905248362235618	0.039235498917374	0.000316811822617783	0.134988943607681
GO:0042158|[BP] lipoprotein biosynthetic process	0.860908529271054	0.0831172462608293	0.0325911414903751	0.0233830829777419	0
GO:0042173|[BP] regulation of sporulation resulting in formation of a cellular spore	0.934480550018259	0.0589516470787337	0.000968458827700214	0.00559934407530755	0
GO:0042242|[MF] cobyrinic acid a,c-diamide synthase activity	0.821757985326429	0.128935784161554	0.0154380757731715	0.033868154738846	0
GO:0042245|[BP] RNA repair	0.68783712098464	0.0159990464533395	0.276360900671974	0.0198029318900465	0
GO:0042254|[BP] ribosome biogenesis	0.879365790535142	0.0250503977460009	0.0751957933183809	0.0203880184004765	0
GO:0042256|[BP] mature ribosome assembly	0.92540523792223	0.0663267299846233	0.0079857012709286	0.000282330822218328	0
GO:0042262|[BP] DNA protection	0.848225062799313	0.0329926621538214	0.11745548201439	0.00132679303247623	0
GO:0042274|[BP] ribosomal small subunit biogenesis	0.857528246867901	0.0694991217990073	0.0541486090452383	0.0188240222878536	0
GO:0042278|[BP] purine nucleoside metabolic process	0.950247929530302	0.0370151175139668	0.00245128359328251	0.0102856693624485	0
GO:0042279|[MF] nitrite reductase (cytochrome, ammonia-forming) activity	0.715331757411927	0.133094520847854	0.0397450228258002	0.111828698914419	0
GO:0042282|[MF] hydroxymethylglutaryl-CoA reductase activity	0.937000464927558	0.00732876173778996	0.00343331563128024	0.0522374577033717	0
GO:0042286|[MF] glutamate-1-semialdehyde 2,1-aminomutase activity	0.813663028544961	0.0981276269536811	0.0220456243612474	0.0196347676462696	0.0465289524938411
GO:0042351|[BP] de novo GDP-L-fucose biosynthetic process	0.933953474519762	0.00380665208441073	0.0514514979324154	0.0107883754634117	0
GO:0042355|[BP] L-fucose catabolic process	0.900053143773449	0.072821833281671	0.00329257474133605	0.0238324482035435	0
GO:0042409|[MF] caffeoyl-CoA O-methyltransferase activity	0.890927671919256	0.00585350391528235	0.0426866506483008	0.0605321735171609	0
GO:0042450|[BP] arginine biosynthetic process via ornithine	0.824418493202669	0.116074095939735	0.0146305364699015	0.044876874387695	0
GO:0042545|[BP] cell wall modification	0.90411270540942	0.0148542674804472	0.0103145109808827	0.0421666819567241	0.0285518341725263
GO:0042558|[BP] pteridine-containing compound metabolic process	0.819441988273323	0.0854963150736205	0.0436189740172219	0.0514427226358343	0
GO:0042586|[MF] peptide deformylase activity	0.886564756415923	0.0812439732851607	0.0236284993636371	0.00856277093527932	0
GO:0042597|[CC] periplasmic space	0.871804717428806	0.0557769859322775	0.0115942186392237	0.0608240779996928	0
GO:0042626|[MF] ATPase activity, coupled to transmembrane movement of substances	0.928720202050637	0.0571958928535314	0.0031008928506609	0.0109830122451702	0
GO:0042732|[BP] D-xylose metabolic process	0.969739846818624	0.0195908906600347	0.000948373962581773	0.00972088855875921	0
GO:0042742|[BP] defense response to bacterium	0.999364830538001	0.000213069977279622	0.000153778537538638	0.000268320947180374	0
GO:0042744|[BP] hydrogen peroxide catabolic process	0.729673749290946	0.0694143336552354	0.106737426708523	0.0941744903452963	0
GO:0042773|[BP] ATP synthesis coupled electron transport	0.802494671365667	0.184194582914554	6.84858007773804e-05	0.0132422599190008	0
GO:0042777|[BP] plasma membrane ATP synthesis coupled proton transport	0.91633684038515	0.0141491853244304	0.0342324727316302	0.0352815015587897	0
GO:0042781|[MF] 3-tRNA processing endoribonuclease activity	0.870437612199656	0.104610151053928	0.00187276767670218	0.0230794690697129	0
GO:0042819|[BP] vitamin B6 biosynthetic process	0.955349868102937	2.86749687592115e-05	0.042952548371054	0.0016689085572496	0
GO:0042823|[BP] pyridoxal phosphate biosynthetic process	0.890030838937222	0.0284898502957713	0.076210813521433	0.00526849724557393	0
GO:0042853|[BP] L-alanine catabolic process	0.946489266955786	0.0136508184760685	0.0370666621240649	0.00279325244408094	0
GO:0042882|[BP] L-arabinose transport	0.76195216504867	0.173372594490077	0.0311446102753984	0.0335306301858547	0
GO:0042883|[BP] cysteine transport	0.89521373231152	0.0113636216426665	0.00195003659605566	0.0914726094497578	0
GO:0042888|[MF] molybdenum ion transmembrane transporter activity	0.743336238766678	0.0929628064614183	0.0170129852672656	0.146687969504638	0
GO:0042895|[MF] antibiotic transporter activity	0.909579715029721	0.0749001108170612	0.00133876822185198	0.0141814059313657	0
GO:0042954|[MF] lipoprotein transporter activity	0.718978078242832	0.0455728363334495	0.0867733440059053	0.0834041455636448	0.0652715958541679
GO:0042981|[BP] regulation of apoptotic process	0.854454605445676	0.00276267171501251	0.0440590916922323	0.0987236311470795	0
GO:0043022|[MF] ribosome binding	0.88587034947133	0.0532589570669551	0.0436116772541572	0.0172590162075579	0
GO:0043023|[MF] ribosomal large subunit binding	0.958283067037915	0.0164876661310252	0.0225299530349223	0.00269931379613778	0
GO:0043039|[BP] tRNA aminoacylation	0.947808325943321	0.0191384335980325	0.01931775480777	0.0137354856508766	0
GO:0043093|[BP] FtsZ-dependent cytokinesis	0.878758077979133	0.0939297406533037	0.0186800310645919	0.00863215030297147	0
GO:0043094|[BP] cellular metabolic compound salvage	0.965136300587402	0.0250500030504617	0.00830773149975265	0.00150596486238349	0
GO:0043115|[MF] precorrin-2 dehydrogenase activity	0.757431251003777	0.0953211213659194	0.092084028626295	0.0551635990040088	0
GO:0043139|[MF] 5-3 DNA helicase activity	0.942103619222947	0.029864939362284	0.0236500655552882	0.00438137585948109	0
GO:0043140|[MF] ATP-dependent 3-5 DNA helicase activity	0.884312138828111	0.073303244866983	0.0112372028253617	0.0311474134795439	0
GO:0043141|[MF] ATP-dependent 5-3 DNA helicase activity	0.889746851371277	0.0780638509052018	0.00706358223722578	0.0251257154862953	0
GO:0043165|[BP] Gram-negative-bacterium-type cell outer membrane assembly	0.825742974864749	0.0388385351215289	0.0506057762179757	0.0848127137957463	0
GO:0043169|[MF] cation binding	0.906190145186813	0.0785817037043948	0.00206498188881769	0.0131631692199742	0
GO:0043171|[BP] peptide catabolic process	0.831153252090442	0.123335571378652	3.83803533485924e-06	0.0455073384955713	0
GO:0043173|[BP] nucleotide salvage	0.8096219619106	0.0200550062773469	0.154462899003028	0.0158601328090248	0
GO:0043190|[CC] ATP-binding cassette (ABC) transporter complex	0.845416693542144	0.0933467839994071	0.0275512267238289	0.0336852957346197	0
GO:0043231|[CC] intracellular membrane-bounded organelle	0.909722987095574	0.0119700014398748	0.0245746751346828	0.0537323363298687	0
GO:0043234|[CC] protein complex	0.856722481376971	0.0787156506844457	0.0409246426440668	0.00584749391812248	0.0177897313763937
GO:0043335|[BP] protein unfolding	0.764915354569023	0.0767785995541231	0.0899523136495687	0.0683537322272849	0
GO:0043365|[MF] [formate-C-acetyltransferase]-activating enzyme activity	0.90990390217669	0.068902674242164	0.0123759378134079	0.00881748576773796	0
GO:0043412|[BP] macromolecule modification	0.974793389564154	0.0239764310796519	0.0011131520508249	0.000117027305368789	0
GO:0043419|[BP] urea catabolic process	0.766143365445749	0.194613712983335	0.0387961816954684	0.000446739875447689	0
GO:0043531|[MF] ADP binding	0.979414509349181	0.00178489247411546	0.00901528336131955	0.00978531481538442	0
GO:0043546|[MF] molybdopterin cofactor binding	0.760707083861567	0.0813691552438728	0.0871366808820238	0.070787080012536	0
GO:0043565|[MF] sequence-specific DNA binding	0.896740924017659	0.0773090637625229	0.0079191180527488	0.0180308941670694	0
GO:0043571|[BP] maintenance of CRISPR repeat elements	0.863774244275053	0.075756112710257	0.0535835061679599	0.0068861368467305	0
GO:0043590|[CC] bacterial nucleoid	0.902806401082577	0.0686372761472157	0.00207712127765553	0.026479201492552	0
GO:0043627|[BP] response to estrogen	0.905895458020721	0.0917064494219593	0.00232135232066491	7.67402366545362e-05	0
GO:0043737|[MF] deoxyribonuclease V activity	0.984003744653525	0.00712654309152618	0.00841192399707032	0.000457788257878338	0
GO:0043751|[MF] polyphosphate:AMP phosphotransferase activity	0.879938097489147	0.096682681831117	0.00568316986915284	0.0176960508105835	0
GO:0043752|[MF] adenosylcobinamide kinase activity	0.809949162293481	0.128546901128832	0.0223533851542734	0.0391505514234144	0
GO:0043768|[MF] S-ribosylhomocysteine lyase activity	0.994571594660403	0.00218571155822622	0.00181899613347015	0.00142369764790046	0
GO:0043772|[MF] acyl-phosphate glycerol-3-phosphate acyltransferase activity	0.940081469238361	0.0535950448800874	0.00578331003128215	0.000540175850269169	0
GO:0043805|[MF] indolepyruvate ferredoxin oxidoreductase activity	0.908397538515673	0.00599215562592042	0.0049134390674802	0.0484844832011411	0.0322123835897856
GO:0043807|[MF] 3-methyl-2-oxobutanoate dehydrogenase (ferredoxin) activity	0.790867432560685	0.0386520856719792	0.000142865361099622	0.170337616406236	0
GO:0043815|[MF] phosphoribosylglycinamide formyltransferase 2 activity	0.921873546021443	0.0633522929618497	0.0131748773034375	0.00159928371326952	0
GO:0043857|[MF] N-acetylornithine carbamoyltransferase activity	0.958173642052242	0.00185200719244027	0.0385111818549669	0.00146316890035053	0
GO:0043892|[MF] methylglyoxal reductase (NADPH-dependent) activity	0.913875092519217	0.0214271613321617	0.000520752998392473	0.0122079405609184	0.0519690525893102
GO:0043934|[BP] sporulation	0.893585123024334	0.0826713828529248	0.00517308982146007	0.0185704043012808	0
GO:0043937|[BP] regulation of sporulation	0.938975669128496	0.0594486664139036	0.000849648816248826	0.000726015641351559	0
GO:0043952|[BP] protein transport by the Sec complex	0.896327677484884	0.0571529039499057	0.0241311549087267	0.0223882636564832	0
GO:0043953|[BP] protein transport by the Tat complex	0.846164701672211	0.0888656191910528	0.00771182549856152	0.0572578536381749	0
GO:0044010|[BP] single-species biofilm formation	0.802892662631602	0.15889689216171	0.00330053363730852	0.0349099115693801	0
GO:0044205|[BP] de novo UMP biosynthetic process	0.877803317121644	0.0411772315206459	0.0488575156383201	0.0321619357193898	0
GO:0044206|[BP] UMP salvage	0.890593425004821	0.0984326077296895	0.0010135117049261	0.00996045556056308	0
GO:0044208|[BP] de novo AMP biosynthetic process	0.863448874143461	0.045532453772269	0.0743556299085497	0.0166630421757201	0
GO:0044209|[BP] AMP salvage	0.898761030297186	0.0428658809163239	0.00135957501949548	0.0570135137669942	0
GO:0044210|[BP] de novo CTP biosynthetic process	0.885830458793713	0.0881537307428875	0.0111856152821485	0.0148301951812514	0
GO:0044211|[BP] CTP salvage	0.884618317356243	0.0607585630257697	0.00709289416624582	0.047530225451742	0
GO:0044212|[MF] transcription regulatory region DNA binding	0.905904249741008	0.0917022971844818	0.00231660676561888	7.68463088909177e-05	0
GO:0044237|[BP] cellular metabolic process	0.855800377621292	0.0358044234991989	0.0361183523997278	0.072276846479781	0
GO:0044238|[BP] primary metabolic process	0.898958400441231	0.0683664024050815	0.0121005523803096	0.0205746447733774	0
GO:0044262|[BP] cellular carbohydrate metabolic process	0.936053011388451	0.0387649562899923	0.0130536949034609	0.012128337418096	0
