Residuals	number_of_pups_scaled	lipocalin2_pg_ml_scaled	weight_grams_scaled	genotype
K02867|large subunit ribosomal protein L11	0.99281825101848	0.00315578219908955	0.00042918884438289	0.00359677793804744	0
K02871|large subunit ribosomal protein L13	0.714096677617163	0.190253756943239	0.0821004919824984	0.0135490734571	0
K02874|large subunit ribosomal protein L14	0.937034544728271	0.0511090411812121	0.000182284202736987	0.0116741298877802	0
K02876|large subunit ribosomal protein L15	0.946386856258859	0.0229128690514502	0.0156778903477241	0.0150223843419673	0
K02878|large subunit ribosomal protein L16	0.73405862372803	0.0195817779663519	0.0102817037516652	0.236077894553953	0
K02879|large subunit ribosomal protein L17	0.970486519396637	0.004532320254653	0.00166173982234336	0.0233194205263669	0
K02881|large subunit ribosomal protein L18	0.748512613071796	0.109635026370918	0.141613782809228	0.000238577748057874	0
K02884|large subunit ribosomal protein L19	0.836376245493205	0.0885266996598606	0.0734912639074205	0.00160579093951338	0
K02886|large subunit ribosomal protein L2	0.956416206840818	0.0340214496647101	0.00382469156353699	0.00573765193093509	0
K02887|large subunit ribosomal protein L20	0.902160128147802	0.00283857660088946	0.0137817687427303	0.081219526508578	0
K02888|large subunit ribosomal protein L21	0.925588469653707	0.0613084264417341	0.0130238429022514	7.92610023073529e-05	0
K02890|large subunit ribosomal protein L22	0.91416687398988	0.0156950377050375	0.0695025837859738	0.000635504519109133	0
K02892|large subunit ribosomal protein L23	0.677835195752893	0.00488508802087358	0.147049115338648	0.0961628977902332	0.0740677030973521
K02895|large subunit ribosomal protein L24	0.919701502428873	0.0736133461741309	0.00621616019511584	0.000468991201880234	0
K02897|large subunit ribosomal protein L25	0.973749689740773	0.016125913118706	0.00226030573594064	0.00786409140457994	0
K02899|large subunit ribosomal protein L27	0.844834097861203	0.125474807631344	0.019331753598166	0.0103593409092865	0
K02902|large subunit ribosomal protein L28	0.739737525636748	0.147884852316724	0.0635735037032766	0.00334073521737862	0.0454633831258728
K02904|large subunit ribosomal protein L29	0.933134512553571	8.41764749708952e-05	0.0265172562812269	0.0402640546902316	0
K02906|large subunit ribosomal protein L3	0.926014069026736	0.000414124976295544	0.022187612900642	0.0513841930963261	0
K02907|large subunit ribosomal protein L30	0.879090538566388	0.00625968797424059	0.0348575953655805	0.00929253624480058	0.0704996418489908
K02909|large subunit ribosomal protein L31	0.79967897076778	3.4072456347053e-09	0.0725050262283085	0.127815999596665	0
K02911|large subunit ribosomal protein L32	0.936103976226762	0.0146680306352172	0.0325691763634043	0.00374813561437227	0.0129106811602444
K02913|large subunit ribosomal protein L33	0.740320027131795	0.00633784453914613	0.204212583853553	0.0491295444755059	0
K02914|large subunit ribosomal protein L34	0.922333639542838	0.0619898226457888	0.000117394885234658	0.015559142926139	0
K02916|large subunit ribosomal protein L35	0.9127312676645	0.0463270295208844	0.0328740747692231	0.00806762804539278	0
K02919|large subunit ribosomal protein L36	0.920372556966533	0.0516806206036972	0.0229058600721981	0.00504096235757192	0
K02926|large subunit ribosomal protein L4	0.846976093882703	0.109415318940325	0.0436054948633735	3.0923135986247e-06	0
K02931|large subunit ribosomal protein L5	0.631067722677759	0.00349482901006737	0.133637894258383	0.0290049173541825	0.202794636699608
K02933|large subunit ribosomal protein L6	0.964102492031462	0.0162259297821866	0.0068948690180488	0.0127767091683023	0
K02935|large subunit ribosomal protein L7|L12	0.910790920970358	0.0165319894495601	0.016132300861304	0.0565447887187781	0
K02939|large subunit ribosomal protein L9	0.894817536153955	0.00517392951128452	0.0159223455121333	0.0840861888226268	0
K02945|small subunit ribosomal protein S1	0.801529613340535	0.0167722091810268	0.020286384681312	0.101179989398549	0.0602318033985775
K02946|small subunit ribosomal protein S10	0.852895339080393	2.35340880604563e-05	0.032069935912647	0.1150111909189	0
K02948|small subunit ribosomal protein S11	0.582305509991536	0.0205562802182762	0.176133902343619	0.221004307446569	0
K02950|small subunit ribosomal protein S12	0.82970321769802	0.0467380956981396	0.000814127545515035	0.122744559058325	0
K02952|small subunit ribosomal protein S13	0.95157620548114	0.0392400207631512	0.00798086958523837	0.00120290417046994	0
K02954|small subunit ribosomal protein S14	0.727694335534915	0.244416168409401	0.0172429272775856	0.010646568778098	0
K02956|small subunit ribosomal protein S15	0.848819353041772	0.0617144855168694	1.10643121572625e-06	0.0894650550101427	0
K02959|small subunit ribosomal protein S16	0.855811865953463	0.111674535035336	0.0127034305836563	0.0198101684275451	0
K02961|small subunit ribosomal protein S17	0.906682588297167	0.00902143943298399	0.000930356451568559	0.0022622317089738	0.0811033841093064
K02963|small subunit ribosomal protein S18	0.747899686210312	0.0253757363842264	0.0260011319935522	0.20072344541191	0
K02965|small subunit ribosomal protein S19	0.799035176136508	0.00200080443392532	0.00116383352076176	0.197800185908805	0
K02967|small subunit ribosomal protein S2	0.852053518557698	0.0158471389436806	0.0177684717062332	0.114330870792389	0
K02968|small subunit ribosomal protein S20	0.98793943513274	0.00750509930219497	0.00398378580990097	0.000571679755163556	0
K02970|small subunit ribosomal protein S21	0.893182652706418	0.034628542250154	0.00620418532242042	0.0659846197210075	0
K02982|small subunit ribosomal protein S3	0.795463555480499	0.176869974634202	0.0125182954399148	0.015148174445384	0
K02986|small subunit ribosomal protein S4	0.716924282177546	0.00300547879880295	0.00955316264436095	0.27051707637929	0
K02988|small subunit ribosomal protein S5	0.754897402729757	0.138082431814028	0.104633529720198	0.00238663573601753	0
K02990|small subunit ribosomal protein S6	0.958800651660546	0.000100537510251061	0.0181088765668829	0.0229899342623196	0
K02992|small subunit ribosomal protein S7	0.775454244302522	0.00225245687065065	0.0668782973099827	0.155415001516845	0
K02994|small subunit ribosomal protein S8	0.799533297686523	0.0304020495639078	0.164318722923688	0.00574592982588055	0
K02996|small subunit ribosomal protein S9	0.708256401137429	0.00270811365813833	0.13381832467354	0.155217160530893	0
K03040|DNA-directed RNA polymerase subunit alpha [EC.2.7.7.6]	0.847099495244136	0.0806224882273311	0.0259150505491848	0.0463629659793483	0
K03043|DNA-directed RNA polymerase subunit beta [EC.2.7.7.6]	0.86493983539326	0.115296492466309	0.00897731206770418	0.010786360072727	0
K03046|DNA-directed RNA polymerase subunit beta [EC.2.7.7.6]	0.94642912008818	0.00260336310562013	0.027970404151493	0.022997112654707	0
K03048|DNA-directed RNA polymerase subunit delta	0.873131170232483	0.0745701396636687	0.0451772671553443	0.00712142294850452	0
K03060|DNA-directed RNA polymerase subunit omega [EC.2.7.7.6]	0.809055992735053	0.172700312148958	0.00208310631921769	0.0161605887967709	0
K03070|preprotein translocase subunit SecA	0.850407851658977	0.0898553570073115	0.0594290743809042	0.000307716952807429	0
K03072|preprotein translocase subunit SecD	0.850787809589789	0.0480627258595187	0.00151615310293038	0.0269971127502316	0.07263619869753
K03073|preprotein translocase subunit SecE	0.671575538959715	0.117673492067961	0.0139388822102472	0.196812086762076	0
K03075|preprotein translocase subunit SecG	0.859391079832636	0.0371521104324336	0.065603165613646	0.0378536441212843	0
K03076|preprotein translocase subunit SecY	0.897953219270938	0.0355920528103285	0.0391960144657899	0.0272587134529439	0
K03086|RNA polymerase primary sigma factor	0.91605346362015	0.0241881955345129	0.00114297542163228	0.0424440815859872	0.0161712838377175
K03088|RNA polymerase sigma-70 factor, ECF subfamily	0.939642513665103	5.96817250651767e-05	0.0146929102577092	0.045604894352123	0
K03091|RNA polymerase sporulation-specific sigma factor	0.885845018437809	0.0323424474399143	0.0084719692548873	0.0733405648673896	0
K03092|RNA polymerase sigma-54 factor	0.809499691505229	3.2921706992146e-05	0.185451747950604	0.0050156388371751	0
K03095|SprT-like protein	0.808215289774243	0.0449861794900477	0.0825528333902542	0.0642456973454549	0
K03100|signal peptidase I [EC.3.4.21.89]	0.901079375030739	0.0495914736035258	0.0485897747648818	0.000739376600853798	0
K03101|signal peptidase II [EC.3.4.23.36]	0.937420832123448	1.38793273430092e-06	0.0132168396087946	0.0493609403350228	0
K03106|signal recognition particle subunit SRP54 [EC.3.6.5.4]	0.927154046578612	0.0057456641738647	0.01465378645315	0.0524465027943732	0
K03110|fused signal recognition particle receptor	0.942133704308778	0.0162294106855485	0.0101075552956985	0.0315293297099753	0
K03111|single-strand DNA-binding protein	0.972628911899292	0.0239189488893822	0.00325601825931167	0.000196120952014207	5.76164716023412e-17
K03113|translation initiation factor 1	0.970687143625432	0.0203653613280497	0.000122276286236202	0.00882521876028244	0
K03116|sec-independent protein translocase protein TatA	0.728695604591818	0.0472665534607209	0.0672554705686083	7.76190097999277e-08	0.156782293759843
K03117|sec-independent protein translocase protein TatB	0.742522916048907	0.249898599675114	0.000157637629062438	0.00742084664691671	0
K03118|sec-independent protein translocase protein TatC	0.913012888614656	0.0269173715149258	0.0190564628861894	0.0226796202746342	0.0183336567095949
K03147|phosphomethylpyrimidine synthase [EC.4.1.99.17]	0.888650477576635	0.00595822338538079	0.0357645675158261	0.00357955788867199	0.0660471736334858
K03149|thiazole synthase [EC.2.8.1.10]	0.699668405446798	0.0165479682707362	0.0542525005565915	0.105854202789623	0.123676922936251
K03150|2-iminoacetate synthase [EC.4.1.99.19]	0.985999072157294	0.0037828696622651	0.00962339254389986	0.000594665636541579	0
K03151|thiamine biosynthesis protein ThiI	0.79382714911862	0.00910791119597571	0.0935682641966255	0.00194881004287377	0.101547865445905
K03152|4-methyl-5(b-hydroxyethyl)-thiazole monophosphate biosynthesis	0.920940353910674	0.045405663800108	0.0180981910881952	0.0155557912010229	0
K03154|sulfur carrier protein	0.920205647681778	0.0789406362274602	0.000288300181510189	0.000565415909251321	0
K03168|DNA topoisomerase I	0.903770133182451	0.0332795298245988	0.0315341148719052	0.0314162221210453	0
K03169|DNA topoisomerase III	0.860940348658182	0.0873529126086987	2.91688948531662e-05	0.0516775698382659	0
K03177|tRNA pseudouridine synthase B	0.953529538527423	0.00898589341823003	0.00409421670497714	0.0333903513493701	0
K03183|demethylmenaquinone methyltransferase | 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC.2.1.1.163 2.1.1.201]	0.893649627849234	0.0122564974616071	0.0416394468997185	0.0524544277894399	0
K03186|flavin prenyltransferase [EC.2.5.1.129]	0.619234309832508	0.0960491232188067	0.00258764183807046	0.131035793803571	0.151093131307044
K03187|urease accessory protein	0.810197096218908	0.171647666757748	0.0177849996300831	0.000370237393260644	0
K03188|urease accessory protein	0.886735817832014	0.0698142949863476	0.0339923690512686	0.00945751813036966	0
K03189|urease accessory protein	0.695588431171221	3.0752342799584e-05	0.0693212480387955	0.0962684788715056	0.138791089575678
K03190|urease accessory protein	0.86637552813498	0.0124939846832102	0.0026767868750139	0.046222142095219	0.0722315582115768
K03205|type IV secretion system protein VirD4	0.836726713175013	0.0201480131100144	0.038989854722652	0.104135418992321	0
K03210|preprotein translocase subunit YajC	0.836792567247754	0.0747053555006276	0.0142311365570092	0.00490244570368917	0.0693684949909199
K03215|RNA methyltransferase, TrmA family	0.916722800368705	0.000310738405654273	0.0733411683244262	0.00962529290121463	0
K03216|RNA methyltransferase, TrmH family, group 2	0.88440314886107	0.0643133215460133	0.0470386780956189	0.00424485149729796	0
K03217|YidC|Oxa1 family membrane protein insertase	0.816603331741155	0.00425648657327849	0.0295266047102787	0.0354668300602229	0.114146746915065
K03218|RNA methyltransferase, TrmH family	0.9309611475372	0.0229689782182381	0.0134346817299738	0.032635192514588	0
K03269|UDP-2,3-diacylglucosamine hydrolase [EC.3.6.1.54]	0.819473918073625	0.0315709685681265	0.00869254022291548	0.0444091090079088	0.0958534641274241
K03270|3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC.3.1.3.45]	0.814410797878655	0.103233084625672	0.0414755625732441	0.00221551085055885	0.0386650440718701
K03271|D-sedoheptulose 7-phosphate isomerase [EC.5.3.1.28]	0.71694803042384	0.0613520913459403	0.0115852731588041	0.110280290752121	0.099834314319295
K03272|D-beta-D-heptose 7-phosphate kinase | D-beta-D-heptose 1-phosphate adenosyltransferase [EC.2.7.1.167 2.7.7.70]	0.837878881401953	0.0496311325699374	0.00922311504260602	0.0249790679292334	0.0782878030562703
K03273|D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC.3.1.3.82 3.1.3.83]	0.946522570802619	0.0524122966075684	0.000639680634674079	0.000425451955138595	0
K03281|chloride channel protein, CIC family	0.981868971697623	0.000707185677567619	0.0158242761469475	0.00159956647786187	0
K03282|large conductance mechanosensitive channel, MscL family	0.916929920949006	0.0124517528192257	0.0532374495925002	0.0173808766392681	0
K03284|metal ion transporter, MIT family	0.828639635779506	0.0298119457411299	0.0124617604913255	0.0181047804871162	0.110981877500922
K03292|glycoside|pentoside|hexuronide:cation symporter, GPH family	0.918004297044864	0.0761629167932374	0.0040683851390665	0.00176440102283182	0
K03294|basic amino acid|polyamine antiporter, APA family	0.829939119158007	0.019562922350529	0.0801037824528226	0.00119936131780215	0.0691948147208397
K03296|hydrophobic|amphiphilic exporter-1 (mainly G- bacteria), HAE1 family	0.970419335616847	2.75553021459792e-05	3.16164543694566e-08	0.0295530774645528	0
K03301|ATP:ADP antiporter, AAA family	0.832796172078591	0.070916694888022	0.0146278137889805	0.00165717610582999	0.0800021431385769
K03303|lactate transporter, LctP family	0.840624264933759	0.0494399252461845	0.0238685702048898	0.0338833077153539	0.0521839318998124
K03304|tellurite resistance|dicarboxylate transporter, TDT family	0.78337600299183	0.0251670434302515	0.102036611650574	0.01832727720664	0.0710930647207048
K03305|proton-dependent oligopeptide transporter, POT family	0.743500421797645	0.138412064043082	0.03657143485877	0.0815160793005029	0
K03307|solute:Na+ symporter, SSS family	0.978174014158033	0.014316005191773	0.00747837656701496	3.16040831794118e-05	0
K03308|neurotransmitter:Na+ symporter, NSS family	0.891066727733927	0.00032594556243462	0.0248315560275214	0.0223900797367628	0.0613856909393538
K03310|alanine or glycine:cation symporter, AGCS family	0.880113978272239	0.0789750949190169	0.0113397468485121	0.00850570746201799	0.0210654724982137
K03313|Na+:H+ antiporter, NhaA family	0.868396420295356	1.10674880151013e-05	0.00412995306900579	0.0302274627489123	0.0972350963987107
K03315|Na+:H+ antiporter, NhaC family	0.883926307684242	0.00358550723878141	0.0475799391967169	0.0649082458802599	0
K03324|phosphate:Na+ symporter, PNaS family	0.778604831425526	0.0535803204762768	0.0264831402898728	0.0630081920695399	0.078323515738785
K03327|multidrug resistance protein, MATE family	0.899049155909051	0.0609042721642329	0.0400417928126103	4.77911410561649e-06	0
K03340|diaminopimelate dehydrogenase [EC.1.4.1.16]	0.807820149439733	0.00178332826098894	0.0569419059816502	0.017026616656625	0.116427999661003
K03385|nitrite reductase (cytochrome c-552) [EC.1.7.2.2]	0.868095094683091	0.000778040050418497	0.0435001160658478	0.0876267492006425	0
K03386|peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC.1.11.1.15]	0.85142063080358	0.0194833239751006	0.0428521956790741	0.0422223849074774	0.0440214646347677
K03388|heterodisulfide reductase subunit A [EC.1.8.98.1]	0.822312537285683	0.059423067697665	0.0528032763025467	0.0654611187141056	0
K03389|heterodisulfide reductase subunit B [EC.1.8.98.1]	0.943491785185777	0.0228913993733804	0.0146713612359254	0.0189454542049175	0
K03402|transcriptional regulator of arginine metabolism	0.961054699508283	0.0169267565030682	0.0216419577440118	0.000376586244636724	0
K03406|methyl-accepting chemotaxis protein	0.839802078968681	0.046145496714012	0.0176931619325485	0.0394731368941987	0.0568861254905601
K03407|two-component system, chemotaxis family, sensor kinase CheA [EC.2.7.13.3]	0.849016976093284	0.0348240625968694	0.0348991126845722	0.0618211907334587	0.0194386578918158
K03410|chemotaxis protein CheC	0.74429877776406	0.0216557048796342	0.091220393064712	0.142825124291593	0
K03412|two-component system, chemotaxis family, response regulator CheB [EC.3.1.1.61]	0.699241275618597	0.000843790906025523	0.0409113984700032	0.0170666395358797	0.241936895469495
K03413|two-component system, chemotaxis family, response regulator CheY	0.758972275377927	0.0134527022068599	0.191554274574421	0.0360207478407928	0
K03415|two-component system, chemotaxis family, response regulator CheV	0.821920325152406	0.0181555632545536	0.0406001290186814	0.000129022621102128	0.119194959953257
K03424|TatD DNase family protein	0.965133421007637	6.50687720471695e-06	5.03048118788379e-05	0.018498961361896	0.0163108059413839
K03427|type I restriction enzyme M protein	0.629054609535685	0.04495247178265	0.0098242102778388	0.316168708403827	0
K03431|phosphoglucosamine mutase [EC.5.4.2.10]	0.830435872415399	0.0467177768808816	0.107048028698156	0.0157983220055633	0
K03437|RNA methyltransferase, TrmH family	0.986668838853682	0.00950294673790661	0.00141757514576023	0.00241063926265109	0
K03438|S-adenosyl-methyltransferase	0.867616292894949	0.113214827808064	0.0100307366468713	0.00913814265011587	0
K03439|tRNA (guanine-N7-)-methyltransferase	0.806519414756827	8.59493393316704e-05	0.142490539220988	0.0509040966828536	0
K03449|MFS transporter, CP family, cyanate transporter	0.796772180349552	0.0154615323977394	0.0228255157602006	0.0635279460379413	0.101412825454567
K03453|bile acid:Na+ symporter, BASS family	0.977979349555076	0.000105963236106315	0.0169748988137323	0.00493978839508522	0
K03455|monovalent cation:H+ antiporter-2, CPA2 family	0.813266435972404	0.00885409224803454	0.0397318897467293	0.010113818143504	0.128033763889329
K03465|thymidylate synthase (FAD) [EC.2.1.1.148]	0.767766509339864	0.0804302862386007	0.0730186216374003	0.0169290396032191	0.0618555431809157
K03466|DNA segregation ATPase FtsK|SpoIIIE, S-DNA-T family	0.955319661219607	0.000256233308102678	0.000387980924878113	0.0440361245474122	0
K03469|ribonuclease HI [EC.3.1.26.4]	0.966925712833527	0.00455881835904693	0.000330003957747485	0.028185464849679	0
K03470|ribonuclease HII [EC.3.1.26.4]	0.998477969989371	0.000605565031618497	0.000671385505912918	0.000245079473097606	0
K03473|erythronate-4-phosphate dehydrogenase [EC.1.1.1.290]	0.827891484498026	0.148043440578472	0.0117496580149866	0.0123154169085156	0
K03474|pyridoxine 5-phosphate synthase [EC.2.6.99.2]	0.768168807327704	0.0185310443147919	0.0208832569193815	0.0387746203319078	0.153642271106215
K03476|L-ascorbate 6-phosphate lactonase [EC.3.1.1.-]	0.96158655952537	0.0235732178700986	0.0141018572919723	0.000738365312559553	0
K03484|LacI family transcriptional regulator, sucrose operon repressor	0.919690646805384	0.075912327003294	0.0010529158181135	0.00334411037320901	0
K03486|GntR family transcriptional regulator, trehalose operon	0.871902480513815	0.0708421980347663	0.0570635577944138	0.000191763657004594	0
K03495|glucose inhibited division protein A	0.998057202282484	0.000630373858164489	0.00125022762315499	6.21962361966694e-05	0
K03496|chromosome partitioning protein	0.750164891248207	0.021231705101077	0.113556112681058	0.115047290969657	0
K03497|chromosome partitioning protein, ParB family	0.990852930366585	0.0022451198391796	0.00686884472970733	3.31050645276481e-05	0
K03498|trk system potassium uptake protein TrkH	0.873341536011533	0.0255389186372429	0.0185969028512758	0.0455706336394326	0.0369520088605156
K03499|trk system potassium uptake protein TrkA	0.954203909780417	3.91607870420887e-05	0.045667777433197	8.91519993437155e-05	0
K03501|glucose inhibited division protein B	0.673497507994801	0.0336436308658899	0.291128549121358	0.00173031201795071	0
K03502|DNA polymerase V	0.964823901483587	0.0154114994989459	0.000474401842957002	0.0192901971745102	0
K03517|quinolinate synthase [EC.2.5.1.72]	0.957252356858879	0.0198996030196954	0.00664156970305287	0.0162064704183731	0
K03518|carbon-monoxide dehydrogenase small subunit [EC.1.2.7.4]	0.6895058789127	0.107618206925873	0.0436145044937406	0.159261409667687	0
K03522|electron transfer flavoprotein alpha subunit	0.895940749529218	0.0157029298819408	0.0205882340222172	0.0677680865666243	0
K03524|BirA family transcriptional regulator, biotin operon repressor | biotin-[acetyl-CoA-carboxylase] ligase [EC.6.3.4.15]	0.852725943283122	0.0245549177414341	0.000330146527269114	0.0289767616232709	0.0934122308249041
K03525|type III pantothenate kinase [EC.2.7.1.33]	0.831159145900006	2.18194578167547e-08	0.0699802708193707	0.00900690879311347	0.0898536526680517
K03526|(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC.1.17.7.1 1.17.7.3]	0.900809249671818	0.00984829389737737	0.000873571934375453	0.000504177997540862	0.0879647064988885
K03527|4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC.1.17.7.4]	0.843628598830269	0.0351425740367941	2.04153385195829e-05	0.0738356870462487	0.0473727247481686
K03530|DNA-binding protein HU-beta	0.900209284768091	0.0546138771262661	0.0315882923531014	0.0135885457525412	0
K03531|cell division protein FtsZ	0.809721724559113	0.0305893948157201	0.0917375258862368	0.0679513547389301	0
K03534|L-rhamnose mutarotase	0.99777273841388	0.00153945625451599	0.00020783994904869	0.000479965382555395	0
K03536|ribonuclease P protein component	0.741796938204982	0.17157611251744	0.075770881148538	0.0108560681290397	0
K03544|ATP-dependent Clp protease ATP-binding subunit ClpX	0.904291926108081	0.0231596856877416	0.0676171377019162	0.00493125050226091	0
K03545|trigger factor	0.899207487405432	0.00906819205755884	0.0657931899199836	0.0259311306170258	0
K03549|KUP system potassium uptake protein	0.840845816491846	0.0307710785243623	0.0126850183367898	0.00881453244642862	0.106883554200573
K03550|holliday junction DNA helicase RuvA [EC.3.6.4.12]	0.925852943926184	0.0150380733143304	0.0541233673828609	0.00498561537662439	0
K03551|holliday junction DNA helicase RuvB [EC.3.6.4.12]	0.956647836478848	0.0383740339782595	0.00470803683513144	0.000270092707761233	0
K03553|recombination protein RecA	0.988651927814711	0.000937238951545132	0.00916822355384522	0.00124260967989902	0
K03555|DNA mismatch repair protein MutS	0.967071453566972	0.00523695321097672	0.00656009110262198	0.0211315021194293	0
K03559|biopolymer transport protein ExbD	0.890829399350204	0.0298046803096211	0.0189938715779925	0.0485228900751422	0.0118491586870403
K03561|biopolymer transport protein ExbB	0.90918169072067	0.0257612793385397	0.0105080821581767	0.0545489477826131	0
K03563|carbon storage regulator	0.787945679360878	0.0879383437439247	0.00495564728243334	0.0150188860187575	0.104141443594007
K03564|peroxiredoxin Q|BCP	0.765065636371373	0.0749600896134067	0.0562814279138255	0.103692846101395	0
K03565|regulatory protein	0.96823979559164	0.0286894444235179	0.00290915148704463	0.000161608497797253	0
K03569|rod shape-determining protein MreB and related proteins	0.506921213757496	0.101588811828779	0.244571576504314	0.146918397909411	0
K03570|rod shape-determining protein MreC	0.817345646941448	0.00021410211543158	0.0126544563869115	0.0865635408794108	0.0832222536767977
K03571|rod shape-determining protein MreD	0.953896779087762	0.0251303489665519	0.0200682486550669	0.000904623290619355	0
K03572|DNA mismatch repair protein MutL	0.935153656387941	0.0288577052624643	0.0346554804292506	0.00133315792034375	0
K03575|A|G-specific adenine glycosylase [EC.3.2.2.-]	0.726761517092821	0.0102650841380632	0.0454369689972318	0.0724271416493058	0.145109288122578
K03584|DNA repair protein RecO (recombination protein O)	0.86311564812062	0.0728893526692289	0.0530416480336512	0.0109533511765003	0
K03585|membrane fusion protein, multidrug efflux system	0.975188658996876	0.000232665504985023	0.0109214989142106	0.0136571765839288	0
K03587|cell division protein FtsI (penicillin-binding protein 3)	0.875866830372681	0.012310247575895	0.10712897316819	0.00469394888323435	0
K03588|cell division protein FtsW	0.965085300674625	0.0133559282487382	0.0115930170615844	0.00996575401505232	0
K03589|cell division protein FtsQ	0.754761242078806	0.119440072643198	0.121415322919988	0.00438336235800728	0
K03590|cell division protein FtsA	0.831498818754628	0.00338994915383063	0.0741492941306878	0.0909619379608535	0
K03593|ATP-binding protein involved in chromosome partitioning	0.803204339971245	0.0485464275229477	0.0126820251113183	0.0327607712259706	0.102806436168518
K03594|bacterioferritin [EC.1.16.3.1]	0.88915744680302	0.000261399378199276	0.109326094917276	0.00125505890150436	0
K03595|GTP-binding protein Era	0.826628450599462	0.00876947058094298	0.0942445191605456	0.0703575596590497	0
K03596|GTP-binding protein LepA	0.902562260501691	0.0391951498831309	0.0433497892215657	0.0148928003936123	0
K03601|exodeoxyribonuclease VII large subunit [EC.3.1.11.6]	0.759234071107169	0.0736412192738865	0.0233747950349362	0.138027752784305	0.00572216179970348
K03602|exodeoxyribonuclease VII small subunit [EC.3.1.11.6]	0.778191630282352	0.0427386922197893	0.176296026486231	0.00277365101162755	0
K03608|cell division topological specificity factor	0.813838543794149	0.0962457078426071	0.0300466465818973	0.045233521608487	0.01463558017286
K03609|septum site-determining protein MinD	0.852797665080334	0.108878154948696	3.43858362597931e-07	0.0383238361126064	0
K03612|electron transport complex protein RnfG	0.988213333696681	0.000219670912543809	0.0106204236629565	0.000946571727818992	0
K03614|electron transport complex protein RnfD	0.867711156494766	0.0817134776481216	0.0199081932322682	0.0306671726248446	0
K03615|electron transport complex protein RnfC	0.99367755635295	0.00149038377720249	0.0040600426025963	0.000772017267251186	0
K03617|electron transport complex protein RnfA	0.909660584692596	0.0277594459007136	0.0138627053118399	0.0487172640948503	0
K03620|Ni|Fe-hydrogenase 1 B-type cytochrome subunit	0.967679940997436	0.0251748994180959	0.00537723852366593	0.000126739646431752	0.00164118141436999
K03621|glycerol-3-phosphate acyltransferase PlsX [EC.2.3.1.15]	0.630188341277868	0.227387248772922	0.0442954083273743	0.0981290016218352	0
K03624|transcription elongation factor GreA	0.806010307040823	0.10488425883728	0.00812245642644872	0.0533766825224268	0.0276062951730213
K03625|N utilization substance protein B	0.822597451830699	0.0313215385448775	0.0199929029334867	0.126088106690937	0
K03628|transcription termination factor Rho	0.731770106234393	0.0523716570590378	0.115199750695498	0.100658486011072	0
K03629|DNA replication and repair protein RecF	0.90728603879545	0.0678059829112108	0.0139760016565257	0.0109319766368134	0
K03631|DNA repair protein RecN (Recombination protein N)	0.908474408156702	0.000311265114299196	2.16278075807977e-05	0.0896472368108901	0.00154546211052772
K03634|outer membrane lipoproteins carrier protein	0.851489219890453	0.113344071902702	0.00581497731993024	0.00370136867321204	0.0256503622137037
K03635|molybdopterin synthase catalytic subunit [EC.2.8.1.12]	0.905699472843473	0.0306908550410714	0.0156137072435521	0.0479959648719031	0
K03637|cyclic pyranopterin phosphate synthase [EC.4.1.99.18]	0.72132792780185	0.0290726261220359	0.0623375244177342	0.0775207851719219	0.109741136486458
K03639|cyclic pyranopterin phosphate synthase [EC.4.1.99.18]	0.912647989510427	0.0597430136173191	0.015160108366719	0.0124488885055353	0
K03641|TolB protein	0.894750260179142	0.0411045542382341	0.000564439047437368	0.0573266720666086	0.00625407446857803
K03644|lipoyl synthase [EC.2.8.1.8]	0.964290989966492	7.63461225259089e-05	0.035150033658296	0.000482630252685825	0
K03648|uracil-DNA glycosylase [EC.3.2.2.27]	0.765016608117252	0.0145269904738026	0.165946476122654	0.0545099252862912	0
K03650|tRNA modification GTPase	0.709593082003195	0.0650628460895879	0.172885313655343	0.0524587582518739	0
K03652|DNA-3-methyladenine glycosylase [EC.3.2.2.21]	0.826153058925583	0.0702916480651712	0.0207603953381289	0.0577003175655992	0.0250945801055174
K03654|ATP-dependent DNA helicase RecQ [EC.3.6.4.12]	0.791907304442026	0.000681527386956781	0.0347208590072182	0.172690309163799	0
K03655|ATP-dependent DNA helicase RecG [EC.3.6.4.12]	0.848215003857262	0.00670920852276912	0.001089580376276	0.00411153424167643	0.139874673002016
K03657|DNA helicase II | ATP-dependent DNA helicase PcrA [EC.3.6.4.12]	0.952628789788827	0.000364951270859228	0.0109717690818862	0.0360344898584272	0
K03658|DNA helicase IV	0.678577100438524	0.00314226882995871	0.0236140270110953	0.294666603720422	0
K03664|SsrA-binding protein	0.917328732026416	0.00141245566293509	0.0780306076773965	0.00322820463325213	0
K03665|GTP-binding protein HflX	0.917883446854308	0.018997100561632	0.0176189037785384	0.0455005488055216	0
K03667|ATP-dependent HslUV protease ATP-binding subunit HslU	0.788243714206317	0.11675075703225	0.0028785348119383	0.0114593101675272	0.0806676837819679
K03685|ribonuclease III [EC.3.1.26.3]	0.85636369827203	0.108340738429009	0.034867022506459	0.000428540792501602	0
