Residuals	weight_grams_scaled	lipocalin2_pg_ml_scaled	number_of_pups_scaled	genotype
RXN-21274|(expasy) NADH:ubiquinone reductase (H(+)-translocating) [7.1.1.2]	0.905385812451625	0.0744277542699862	0.0115269431929316	0.00865949008545712	0
RXN-21295|(expasy) Molybdenum cofactor guanylyltransferase [2.7.7.77]	0.852937763061965	0.00851407966716175	0.00624585272855358	0.02574296340889	0.10655934113343
RXN-21315|(expasy) S-methyl-5-thioribose-1-phosphate isomerase [5.3.1.23]	0.762603205157773	0.107486417019271	0.12974580233862	0.000164575484335856	0
RXN-21317|(expasy) S-methyl-5-thioribose kinase [2.7.1.100]	0.884011625690131	0.0588471462997959	0.0435717516686696	0.0135694763414035	0
RXN-21343|(expasy) 3-alpha-hydroxybile acid CoA 3-dehydrogenase [1.1.1.395]	0.975602061075003	0.0229212247196821	0.00147635048885666	3.63716458407559e-07	0
RXN-21350|(expasy) Deoxyribonuclease V [3.1.21.7]	0.984003744653525	0.00712654309152618	0.000457788257878338	0.00841192399707032	0
RXN-21393|(expasy) Succinate dehydrogenase (quinone) [1.3.5.1]	0.963423787168167	0.00676419704125246	8.9219225052131e-05	0.0297227965655286	0
RXN-21394|(expasy) Succinate dehydrogenase (quinone) [1.3.5.1]	0.963423787168167	0.00676419704125246	8.9219225052131e-05	0.0297227965655286	0
RXN-21399|(expasy) Triacylglycerol lipase [3.1.1.3]	0.959769826230757	0.0346848939281498	0.00535034665839421	0.000194933182699261	9.96335839020621e-18
RXN-21405|(expasy) Glycerol-3-phosphate dehydrogenase [1.1.5.3]	0.71031680915887	0.286549626032305	0.00243919860464244	0.000694366204182797	0
RXN-21415|(expasy) NADH:ubiquinone reductase (H(+)-translocating) [7.1.1.2]	0.905385812451625	0.0744277542699862	0.0115269431929316	0.00865949008545712	0
RXN-21418|(expasy) N-substituted formamide deformylase [3.5.1.91]	0.473815881743762	0.0340402468470064	0.0735774402511775	0.323047465231162	0.0955189659268925
RXN-21432|(expasy) Beta-N-acetylhexosaminidase [3.2.1.52]	0.824784806831469	0.172494572017526	0.00265564907976506	6.4972071240248e-05	0
RXN-21443|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.957409078596968	0.0127996324678582	0.00853884191939494	0.021252447015779	0
RXN-21445|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.957409078596968	0.0127996324678582	0.00853884191939494	0.021252447015779	0
RXN-21446|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.957409078596968	0.0127996324678582	0.00853884191939494	0.021252447015779	0
RXN-21447|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.957409078596968	0.0127996324678582	0.00853884191939494	0.021252447015779	0
RXN-21448|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.957409078596968	0.0127996324678582	0.00853884191939494	0.021252447015779	0
RXN-21449|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.957409078596968	0.0127996324678582	0.00853884191939494	0.021252447015779	0
RXN-21450|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.957409078596968	0.0127996324678582	0.00853884191939494	0.021252447015779	0
RXN-21463|(expasy) 3-oxo-5-alpha-steroid 4-dehydrogenase (acceptor) [1.3.99.5]	0.726547770439069	0.00705250763905963	0.129268511331371	0.0118126311968585	0.125318579393642
RXN-21514|(expasy) Caffeoyl-CoA O-methyltransferase [2.1.1.104]	0.890927671919256	0.00585350391528235	0.0605321735171609	0.0426866506483008	0
RXN-21557|(expasy) Malate dehydrogenase (quinone) [1.1.5.4]	0.806442122760582	0.0569640884980598	0.0215500874834511	0.0314333328401787	0.0836103684177285
RXN-21560|(expasy) Cysteine desulfurase [2.8.1.7]	0.879938652676833	0.107094775788428	0.00350097306924253	0.00946559846549635	0
RXN-21566|(expasy) Cysteine desulfurase [2.8.1.7]	0.879938652676833	0.107094775788428	0.00350097306924253	0.00946559846549635	0
RXN-21601|(expasy) Molybdenum cofactor guanylyltransferase [2.7.7.77]	0.852937763061965	0.00851407966716175	0.00624585272855358	0.02574296340889	0.10655934113343
RXN-21614|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-21615|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-21616|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
RXN-21617|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.668241866236593	0.314765672010441	0.00174731162549226	0.015245150127474	0
RXN-21618|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-21619|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-21620|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
RXN-21621|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.668241866236593	0.314765672010441	0.00174731162549226	0.015245150127474	0
RXN-21622|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-21623|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-21624|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
RXN-21625|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.668241866236593	0.314765672010441	0.00174731162549226	0.015245150127474	0
RXN-21626|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-21627|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-21628|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
RXN-21629|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.668241866236593	0.314765672010441	0.00174731162549226	0.015245150127474	0
RXN-21631|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-21632|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-21633|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
RXN-21634|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.668241866236593	0.314765672010441	0.00174731162549226	0.015245150127474	0
RXN-21635|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-21636|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-21637|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
RXN-21645|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-21646|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-21647|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
RXN-21649|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.668241866236593	0.314765672010441	0.00174731162549226	0.015245150127474	0
RXN-21650|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-21651|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-21652|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
RXN-21654|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.668241866236593	0.314765672010441	0.00174731162549226	0.015245150127474	0
RXN-21655|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-21656|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-21657|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
RXN-21659|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.668241866236593	0.314765672010441	0.00174731162549226	0.015245150127474	0
RXN-21660|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-21661|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-21662|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
RXN-21664|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.668241866236593	0.314765672010441	0.00174731162549226	0.015245150127474	0
RXN-21665|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-21666|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-21667|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
RXN-21669|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.668241866236593	0.314765672010441	0.00174731162549226	0.015245150127474	0
RXN-21670|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-21671|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-21672|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
RXN-21676|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-21677|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-21678|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
RXN-21680|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.668241866236593	0.314765672010441	0.00174731162549226	0.015245150127474	0
RXN-21681|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-21682|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-21683|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
RXN-21685|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.668241866236593	0.314765672010441	0.00174731162549226	0.015245150127474	0
RXN-21686|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-21687|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-21688|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
RXN-21690|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.668241866236593	0.314765672010441	0.00174731162549226	0.015245150127474	0
RXN-21691|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-21692|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-21693|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
RXN-21695|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.668241866236593	0.314765672010441	0.00174731162549226	0.015245150127474	0
RXN-21696|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-21698|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-21699|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
RXN-21701|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.668241866236593	0.314765672010441	0.00174731162549226	0.015245150127474	0
RXN-21702|(expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	0.977630889876064	0.0134692999396968	0.00886606420777816	3.37459764614182e-05	0
RXN-21703|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
RXN-21704|(expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	0.630038192956912	0.32642576867832	0.0237420922139231	0.0197939461508445	0
RXN-21730|(expasy) Diphosphate--fructose-6-phosphate 1-phosphotransferase [2.7.1.90]	0.780059767555952	0.21285214449432	0.000139066307519526	0.00694902164220929	0
RXN-21753|(expasy) Propionate--CoA ligase [6.2.1.17]	0.649600254301224	0.0619349735541336	0.0412605702737612	0.0710377691156508	0.17616643275523
RXN-21755|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.908858545733733	0.0142047562506968	0.0181874708637072	0.000311029631564288	0.0584381975202982
RXN-21757|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.836703480351318	0.00140851112784617	0.00889202472552481	0.0218192779041384	0.131176705891172
RXN-21759|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.908858545733733	0.0142047562506968	0.0181874708637072	0.000311029631564288	0.0584381975202982
RXN-21760|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.914168378388044	0.0618181479739628	0.0231648683242942	0.000848605313699322	0
RXN-21761|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.836703480351318	0.00140851112784617	0.00889202472552481	0.0218192779041384	0.131176705891172
RXN-21766|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.908858545733733	0.0142047562506968	0.0181874708637072	0.000311029631564288	0.0584381975202982
RXN-21767|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.914168378388044	0.0618181479739628	0.0231648683242942	0.000848605313699322	0
RXN-21768|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.836703480351318	0.00140851112784617	0.00889202472552481	0.0218192779041384	0.131176705891172
RXN-21771|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.914168378388044	0.0618181479739628	0.0231648683242942	0.000848605313699322	0
RXN-21779|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.908858545733733	0.0142047562506968	0.0181874708637072	0.000311029631564288	0.0584381975202982
RXN-21780|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.908858545733733	0.0142047562506968	0.0181874708637072	0.000311029631564288	0.0584381975202982
RXN-21781|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.908858545733733	0.0142047562506968	0.0181874708637072	0.000311029631564288	0.0584381975202982
RXN-21783|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.914168378388044	0.0618181479739628	0.0231648683242942	0.000848605313699322	0
RXN-21784|(expasy) 3-hydroxyacyl-CoA dehydrogenase [1.1.1.35]	0.914168378388044	0.0618181479739628	0.0231648683242942	0.000848605313699322	0
RXN-21785|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.836703480351318	0.00140851112784617	0.00889202472552481	0.0218192779041384	0.131176705891172
RXN-21786|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.836703480351318	0.00140851112784617	0.00889202472552481	0.0218192779041384	0.131176705891172
RXN-21787|(expasy) Acetyl-CoA C-acyltransferase [2.3.1.16]	0.836703480351318	0.00140851112784617	0.00889202472552481	0.0218192779041384	0.131176705891172
RXN-21792|(expasy) AMBIGUOUS [2.7.2.14; 2.7.2.7]	0.972828260628691	0.00378734351453868	0.000242111453344094	0.0231422844034264	0
RXN-21816|(expasy) Alpha-L-fucosidase [3.2.1.51]	0.933151787113281	0.0505378967646867	0.00592740721682531	0.0103829089052067	0
RXN-22|(expasy) Argininosuccinate lyase [4.3.2.1]	0.834116870794912	0.00227466851106908	0.148491858039823	0.0151166026541964	0
RXN-2425|(expasy) Enoyl-CoA hydratase [4.2.1.17]	0.908858545733733	0.0142047562506968	0.0181874708637072	0.000311029631564288	0.0584381975202982
RXN-34|(expasy) Arginase [3.5.3.1]	0.818069921153657	0.0690678654543442	0.108756815674618	0.00309050156572686	0.0010148961516534
RXN-3443|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.841580941852535	0.00982981972034487	0.110417895270015	0.0381713431571052	0
RXN-37|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.841580941852535	0.00982981972034487	0.110417895270015	0.0381713431571052	0
RXN-3962|(expasy) 6-aminohexanoate-oligomer exohydrolase [3.5.1.46]	0.8530180020382	0.071514926707111	0.0364260896598156	0.039040981594873	0
RXN-4142|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.841580941852535	0.00982981972034487	0.110417895270015	0.0381713431571052	0
RXN-5341|(expasy) Beta-glucosidase [3.2.1.21]	0.892671570511006	0.0938418889535745	0.00927566715750028	0.0042108733779197	0
RXN-5424|(metacyc) indole-3-glycol dehydrogenase [1.1.1.1]	0.748010634234891	0.00135976958093714	0.00414318242904107	0.246486413755131	0
RXN-5841|(expasy) 5-nucleotidase [3.1.3.5]	0.845921848095551	0.120258119894369	0.0291462362465659	0.0046737957635146	0
RXN-6341|(expasy) Tetrahydrofolate synthase [6.3.2.17]	0.89448399684637	0.0160364830669683	0.00604800698153516	0.083431513105126	0
RXN-6501|(expasy) D-inositol-3-phosphate glycosyltransferase [2.4.1.250]	0.944977874073511	0.0501624463419742	1.46761393108395e-05	0.00484500344520407	0
RXN-6622|(expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	0.95006695178632	0.0275347750733266	0.00221570740563344	0.0201825657347198	0
RXN-7001|(expasy) Purine-nucleoside phosphorylase [2.4.2.1]	0.983728605242356	0.00200370509269388	0.00261452047379296	0.0116531691911568	0
RXN-7253|(expasy) Inositol-phosphate phosphatase [3.1.3.25]	0.943434549069726	0.056434844213829	0.000120391614254299	1.02151021905274e-05	0
RXN-7421|(expasy) Cyclopropane-fatty-acyl-phospholipid synthase [2.1.1.79]	0.891842141310573	3.94331782047269e-05	0.0857948189004555	0.0223236066107671	0
RXN-7566|(expasy) Glycine reductase [1.21.4.2]	0.578505652950142	0.115454268985427	0.132841012794305	0.173199065270127	0
RXN-7572|(expasy) L-lactate dehydrogenase [1.1.1.27]	0.940606529057278	0.0530908311496603	0.00305839120999887	0.0032442485830627	0
RXN-7607|(expasy) AMBIGUOUS [3.1.3.5; 3.1.3.99]	0.845921848095551	0.120258119894369	0.0291462362465659	0.0046737957635146	0
RXN-7609|(expasy) 5-nucleotidase [3.1.3.5]	0.845921848095551	0.120258119894369	0.0291462362465659	0.0046737957635146	0
RXN-7637|(expasy) Nicotinate dehydrogenase [1.17.1.5]	0.721905736265975	0.0254338219944911	0.195423561278037	0.0572368804614964	0
RXN-7644|(metacyc) D-sorbitol 2-dehydrogenase [1.1.1.14]	0.622391291157417	0.2089229145696	0.168269591070977	0.000416203202005524	0
RXN-7657|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.748010634234891	0.00135976958093714	0.00414318242904107	0.246486413755131	0
RXN-7668|(expasy) Glycogen(starch) synthase [2.4.1.11]	0.96842245887096	0.018236644725178	0.00584041966884571	0.00750047673501645	0
RXN-7669|(expasy) 1,4-alpha-glucan branching enzyme [2.4.1.18]	0.544648884961842	0.435814957746562	0.00132223934540139	0.0182139179461952	0
RXN-7682|(expasy) Xanthine dehydrogenase [1.17.1.4]	0.724037961396555	0.0735086708657497	0.17282747629305	0.0296258914446453	0
RXN-7693|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.748010634234891	0.00135976958093714	0.00414318242904107	0.246486413755131	0
RXN-7694|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.748010634234891	0.00135976958093714	0.00414318242904107	0.246486413755131	0
RXN-7700|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.748010634234891	0.00135976958093714	0.00414318242904107	0.246486413755131	0
RXN-7706|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.748010634234891	0.00135976958093714	0.00414318242904107	0.246486413755131	0
RXN-7710|(expasy) 1,4-alpha-glucan branching enzyme [2.4.1.18]	0.544648884961842	0.435814957746562	0.00132223934540139	0.0182139179461952	0
RXN-7716|(expasy) Dihydrolipoyl dehydrogenase [1.8.1.4]	0.750161268717395	0.217221523443582	0.0319168053563324	0.000700402482691383	0
RXN-7719|(expasy) Dihydrolipoyl dehydrogenase [1.8.1.4]	0.750161268717395	0.217221523443582	0.0319168053563324	0.000700402482691383	0
RXN-7737|(expasy) LL-diaminopimelate aminotransferase [2.6.1.83]	0.906927924615587	0.079740562109522	0.00757932118689897	0.00575219208799226	0
RXN-7904|(expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	0.957409078596968	0.0127996324678582	0.00853884191939494	0.021252447015779	0
RXN-7933|(expasy) Acetylornithine deacetylase [3.5.1.16]	0.907282576925053	0.026464140114011	0.0130231817457644	0.0418029125041042	0.0114271887110673
RXN-8001|(expasy) Histidinol dehydrogenase [1.1.1.23]	0.80129117466613	0.0667026013571828	0.0950574614107245	0.0369487625659632	0
RXN-8036|(expasy) Beta-glucosidase [3.2.1.21]	0.892671570511006	0.0938418889535745	0.00927566715750028	0.0042108733779197	0
RXN-8081|(expasy) Coenzyme F420-1:gamma-L-glutamate ligase [6.3.2.34]	0.967803700063536	0.020812920946941	0.00380372895553079	0.00757965003399185	0
RXN-8156|(expasy) Sulfide-cytochrome-c reductase (flavocytochrome c) [1.8.2.3]	0.858268648232708	0.053574649051466	0.0511256784959561	0.0370310242198698	0
RXN-8340|(expasy) GTP 3,8-cyclase [4.1.99.22]	0.898928157303516	0.0350924102186864	0.0316450407614897	0.0343343917163076	0
RXN-8391|(expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	0.668241866236593	0.314765672010441	0.00174731162549226	0.015245150127474	0
RXN-8457|(expasy) 2-oxoglutarate carboxylase [6.4.1.7]	0.946611629150135	0.0247824935506296	0.01050443784949	0.0181014394497452	0
RXN-8629|(expasy) Dihydrolipoyl dehydrogenase [1.8.1.4]	0.750161268717395	0.217221523443582	0.0319168053563324	0.000700402482691383	0
RXN-8631|(expasy) Fructose-bisphosphate aldolase [4.1.2.13]	0.917063147103285	0.0672557749917033	0.00113443461832494	3.36692126932824e-05	0.0145129740739939
RXN-8641|(expasy) Lactaldehyde reductase [1.1.1.77]	0.950710542550715	0.0198985964114024	0.0135525384376596	0.0158383226002234	0
RXN-8668|(expasy) Peptide-methionine (S)-S-oxide reductase [1.8.4.11]	0.910386206510241	0.074388289746418	0.0021887154836745	0.0130367882596662	0
RXN-8748|(expasy) Alkaline phosphatase [3.1.3.1]	0.898952376060838	0.0105776478573111	0.0865930511891984	0.003876924892653	0
RXN-8751|(expasy) Xanthine dehydrogenase [1.17.1.4]	0.724037961396555	0.0735086708657497	0.17282747629305	0.0296258914446453	0
RXN-8752|(expasy) Xanthine dehydrogenase [1.17.1.4]	0.724037961396555	0.0735086708657497	0.17282747629305	0.0296258914446453	0
RXN-8753|(expasy) Xanthine dehydrogenase [1.17.1.4]	0.724037961396555	0.0735086708657497	0.17282747629305	0.0296258914446453	0
RXN-8764|(expasy) Cobalt-precorrin-5B (C(1))-methyltransferase [2.1.1.195]	0.872155941605406	0.0863056285191209	0.0249308458448339	0.0165031236382686	0.000104460392370656
RXN-8769|(expasy) Cobyrinate a,c-diamide synthase (glutamine-hydrolyzing) [6.3.5.11]	0.981039656703389	0.0110236513713659	0.00304873071999998	0.00474024384466828	0.000147717360576593
RXN-8770|(expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]	0.968905569414392	0.0275989841979879	4.96827254442011e-05	0.00344576366217614	0
RXN-8772|(expasy) Aldose reductase [1.1.1.21]	0.82302271508094	0.00539707885028986	0.165872377812899	0.00570782825587171	0
RXN-8850|(expasy) Thymidylate synthase (FAD) [2.1.1.148]	0.913162861140295	0.0400263853819169	0.0334156076926287	0.0133951457851597	0
RXN-8890|(expasy) 4-hydroxybutanoyl-CoA dehydratase [4.2.1.120]	0.770081609594318	0.0284851511904953	0.19401530399694	0.00741793521824678	0
RXN-8891|(expasy) Succinate-semialdehyde dehydrogenase (acetylating) [1.2.1.76]	0.69075780345989	0.151204730025075	0.124307706382999	0.0337297601320358	0
